title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
Which three pillars of Scrum are demonstrated when the Scrum Team inspects and adapts their work during the Sprint Retrospective? (Choose the three best answers),"The pillars of Transparency, Inspection, and Adaptation enable the team to continuously improve their processes and adapt based on observations. <i>“Scrum relies on three pillars: transparency, inspection, and adaptation.” Scrum Guide 2020</i>",M,pspo-I,Scrum Pillars,Inspection,Correct: Inspection helps the team identify areas for improvement in their work process.,Transparency,Correct: Transparency allows the team to openly discuss what went well and what could be improved.,Respect,"Incorrect: While a value, Respect is not one of the three pillars that directly facilitate process improvement.",Adaptation,Correct: Adaptation allows the team to adjust their process based on their inspections.,Focus,"Incorrect: Focus is a Scrum value, not a pillar related to process inspection and adaptation.",,,"1,2,4"
Which three practices help ensure the Scrum Team delivers work that meets stakeholder expectations? (Choose the three best answers),"Engaging stakeholders, using a clear Definition of Done, and prioritizing items based on stakeholder input help ensure the Scrum Team delivers valuable and expected results. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",M,pspo-I,Scrum Tools and Techniques,Engaging stakeholders during the Sprint Review to gather feedback.,Correct: The Sprint Review provides a critical opportunity to gather feedback and ensure alignment with stakeholder expectations.,Using a clear Definition of Done to maintain quality standards.,Correct: A well-defined Definition of Done ensures that the work delivered meets agreed quality criteria.,Prioritizing Product Backlog items based on stakeholder input.,Correct: Prioritizing based on input helps align the work with stakeholder needs and expectations.,Skipping the Retrospective to focus on more development work.,Incorrect: The Retrospective is essential for continuous improvement and ensuring that the team’s processes align with stakeholder needs.,Only communicating with stakeholders at the end of the project.,Incorrect: Ongoing communication with stakeholders is necessary to ensure their expectations are met throughout the project.,,,"1,2,3"
Which two tools or techniques can help the Scrum Team track their progress during the Sprint? (Choose the two best answers),"Using the Burndown Chart and Task Board helps the Scrum Team visualize their progress during the Sprint, allowing for adjustments and alignment with the Sprint Goal. <i>“The Scrum artifacts are designed to maximize transparency of key information.” Scrum Guide 2020</i>",M,pspo-I,Scrum Tools and Techniques,Burndown Chart,"Correct: The Burndown Chart visually represents the amount of work remaining, helping the team track their progress towards the Sprint Goal.",Task Board,"Correct: A Task Board provides a clear visual of tasks in progress, completed, and yet to start, aiding in tracking Sprint progress.",Velocity Tracking,Incorrect: Velocity Tracking helps in planning future Sprints but does not directly track current progress.,Sprint Review,Incorrect: The Sprint Review inspects completed work but does not track progress during the Sprint.,Daily Scrum,Incorrect: The Daily Scrum inspects progress but is not a tool; it’s a meeting that facilitates tracking.,,,"1,2"
A team notices that their Sprint Planning sessions are often running longer than necessary. Which tool or technique could help them streamline this process? (Choose the best answer),"Timeboxing ensures that meetings like Sprint Planning do not exceed their intended duration, keeping the team focused and efficient. <i>“Time-boxing is a key tool to manage effort and efficiency in Scrum.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Timeboxing,"Correct: Timeboxing limits the duration of meetings, helping the team stay focused and efficient during Sprint Planning.",Burndown Chart,Incorrect: The Burndown Chart tracks progress but does not directly influence meeting length.,Retrospective,"Incorrect: Retrospectives address broader team improvements, not specifically meeting durations.",Scrum Artifacts,Incorrect: The Definition of Done ensures task quality but does not manage meeting length.,,,,,1
"During Sprint Planning, the team is struggling to decide how much work to commit to. Which tool can help them make this decision? (Choose the best answer)","Velocity Tracking provides insights into the team’s past performance, allowing them to make informed decisions about how much work to commit to in the Sprint. <i>“Velocity is an optional but useful tool to help understand team performance.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Burndown Chart,Incorrect: The Burndown Chart tracks progress within a Sprint but does not help with planning capacity.,Velocity Tracking,"Correct: Velocity Tracking helps the team understand their historical capacity, aiding in setting realistic commitments during Sprint Planning.",Daily Scrum,Incorrect: The Daily Scrum helps inspect progress but does not assist with Sprint Planning.,Product Backlog,Incorrect: The Product Backlog lists all work but does not specifically help with capacity planning.,,,,,2
"The Product Owner often requests additional tasks during the Sprint, leading to constant adjustments. Which Scrum tool can help maintain focus on the Sprint Goal? (Choose the best answer)","The Sprint Backlog helps the Scrum Team maintain focus by clearly defining the tasks committed for the Sprint, preventing scope creep and preserving the Sprint Goal. <i>“The Sprint Backlog makes visible all the work that the Developers identify as necessary to meet the Sprint Goal.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Product Backlog,Incorrect: The Product Backlog manages future work but does not enforce current Sprint boundaries.,Sprint Backlog,Correct: The Sprint Backlog clearly defines the work committed for the Sprint and helps maintain focus on the Sprint Goal.,Sprint Review,"Incorrect: The Sprint Review focuses on completed work, not managing changes during the Sprint.",Daily Scrum,Incorrect: The Daily Scrum helps inspect progress but does not manage scope changes directly.,,,,,2
Which tool or technique helps Scrum Teams forecast their capacity and plan the right amount of work for a Sprint? (Choose the best answer),"Velocity Tracking helps teams forecast their capacity based on past performance, allowing for more accurate Sprint Planning and workload management. <i>“Velocity is an optional but useful tool to help understand team performance.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Burndown Chart,Incorrect: The Burndown Chart tracks work during the Sprint but does not forecast capacity for planning.,Velocity Tracking,"Correct: Velocity Tracking allows teams to measure their past performance, helping them estimate how much work they can handle in future Sprints.",Scrum Artifacts,Incorrect: The Definition of Done ensures quality standards but does not help with capacity planning.,Daily Scrum,Incorrect: The Daily Scrum inspects progress but does not help with Sprint capacity planning.,,,,,2
Which Scrum value is most emphasized when the team discusses openly what is working well and what isn’t during a Sprint Retrospective? (Choose the best answer),"Openness is crucial in the Sprint Retrospective, enabling honest discussions about successes and areas for improvement. <i>“The Scrum Team and its stakeholders are open about the work and the challenges.” Scrum Guide 2020</i>",S,pspo-I,Scrum Values,Commitment,"Incorrect: Commitment drives dedication, but openness is key in retrospectives.",Openness,Correct: Openness is emphasized during Retrospectives as it allows the team to discuss challenges honestly and transparently.,Respect,Incorrect: Respect is crucial but does not directly drive open discussion about team performance.,Focus,"Incorrect: Focus keeps the team on track, but Retrospectives require openness for honest dialogue.",,,,,2
True or False: The Developers are responsible for defining the Sprint Goal during Sprint Planning. (Choose the best answer),"The Sprint Goal is established by the Scrum Team, including the Developers, Scrum Master, and Product Owner, ensuring alignment and shared objectives. <i>“The Sprint Goal is the single objective for the Sprint.” Scrum Guide 2020</i>",TF,pspo-I,Sprint Planning,,"Incorrect: The Sprint Goal is a collaborative effort defined by the entire Scrum Team, including the Product Owner.",,Correct: The Sprint Goal is defined collaboratively by the Scrum Team during Sprint Planning.,,,,,,,,,false
True or False: The Product Owner should cancel the Sprint if the Developers identify an issue that makes the Sprint Goal unattainable. (Choose the best answer),"The Product Owner can cancel a Sprint if the Sprint Goal becomes obsolete, but this action is not mandatory and should be carefully considered. <i>“A Sprint can be canceled if the Sprint Goal becomes obsolete.” Scrum Guide 2020</i>",TF,pspo-I,Sprint Planning,,"Incorrect: Cancelling the Sprint is a decision that should be made carefully, considering all factors, not just the immediate issue.",,"Correct: The Product Owner may cancel the Sprint if the Sprint Goal becomes obsolete, but it is not mandatory.",,,,,,,,,false
"During a Sprint Planning session, the team expresses concern that they might not complete all selected items. What should the Product Owner do? (Choose the best answer)","The Product Owner should collaborate with the team to adjust the Sprint Backlog, ensuring the Sprint remains focused on delivering the most valuable work within capacity. <i>“The Sprint Backlog is composed of the Sprint Goal (why), the set of Product Backlog items selected for the Sprint (what), and an actionable plan for delivering the Increment (how).” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Encourage the team to push through and complete all items regardless of challenges.,"Incorrect: Sprint Planning should focus on realistic commitments, not pushing beyond capacity.",Work with the team to adjust the Sprint Backlog to focus on the most valuable items.,Correct: Adjusting the Sprint Backlog helps ensure the team can deliver valuable work within the Sprint.,Ask the team to work extra hours to meet the Sprint commitment.,Incorrect: Overworking the team is not a sustainable approach and contradicts Scrum principles.,Cancel the Sprint and restart with fewer items.,Incorrect: Cancelling the Sprint is an extreme measure and should be used sparingly.,,,,,2
"During Sprint Planning, the Developers express that the selected items may exceed their capacity. What is the best action for the Product Owner? (Choose the best answer)","The Product Owner should collaborate with the Developers to adjust the Sprint Backlog, ensuring that the team commits to achievable and valuable work. <i>“Scope may be clarified and renegotiated with the Product Owner as more is learned.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Push the team to commit to the selected work to meet deadlines.,Incorrect: Overcommitting can lead to incomplete work and team burnout.,"Work with the Developers to adjust the Sprint Backlog, focusing on the highest value items.",Correct: Adjusting the Sprint Backlog ensures commitments are achievable and aligned with delivering value.,Ignore the concerns and proceed with the original plan.,Incorrect: Addressing capacity concerns helps maintain team morale and productivity.,Ask the Scrum Master to facilitate a discussion on workload management.,Incorrect: The Product Owner should actively participate in managing work scope and priorities with the team.,,,,,2
"During the Sprint, the Product Owner requests to change a priority in the Product Backlog. What should the Scrum Team do? (Choose the best answer)","The Product Backlog can be adjusted anytime, but changes to the Sprint Backlog should be avoided mid-Sprint. <i>Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Immediately adjust the Sprint Backlog to reflect the change.,Incorrect: Changes to the Sprint Backlog should be avoided during the Sprint.,Discuss the change in the next Daily Scrum and adjust accordingly.,Incorrect: Daily Scrum is not intended for backlog adjustments.,Continue the current Sprint as planned and adjust in the next Sprint Planning.,Correct: The Sprint Goal should remain stable during a Sprint; adjustments happen in the next planning session.,Cancel the current Sprint and start a new one with the updated priorities.,Incorrect: Cancelling the Sprint is a disruptive approach that should only be used in extreme cases.,,,,,3
"During Sprint Planning, the Developers raise concerns about the feasibility of completing all the selected Product Backlog items. What should the Product Owner do? (Choose the best answer)","The Product Owner should work with the Developers to refine and adjust the Sprint Backlog, ensuring the Sprint Goal remains achievable and focused on delivering value. <i>“Scope may be clarified and renegotiated with the Product Owner as more is learned.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Insist that all items are completed to maintain the Sprint Goal.,Incorrect: Forcing unrealistic commitments can lead to unmet goals and lower team morale.,"Collaborate with the Developers to adjust the Sprint Backlog, focusing on the most valuable items.",Correct: Adjusting the Sprint Backlog helps align the team’s capacity with achievable work while maintaining focus on value.,Delay the Sprint to reevaluate the work items and Sprint Goal.,Incorrect: Delaying a Sprint disrupts the flow of work and is not aligned with Scrum principles.,Ask the Scrum Master to resolve the team’s concerns independently.,Incorrect: The Product Owner should actively participate in addressing concerns during Sprint Planning.,,,,,2
"During a Sprint Review, stakeholders express concern that the Increment does not meet their needs. What should the Product Owner do? (Choose the best answer)","The Product Owner should engage with stakeholders during the Sprint Review to gather feedback and refine the Product Backlog, ensuring it aligns with their needs. <i>“The Sprint Review is an opportunity to inspect the outcome of the Sprint and determine future adaptations.” Scrum Guide 2020</i>",S,pspo-I,Sprint Review,Defend the Increment and explain the team’s efforts.,Incorrect: Defending work without addressing feedback does not help improve the product.,Engage stakeholders to understand their feedback and adjust the Product Backlog accordingly.,Correct: The Product Owner should manage stakeholder feedback and update the Backlog to reflect their needs.,Ignore the feedback to avoid disrupting future Sprints.,Incorrect: Ignoring feedback can lead to misalignment and missed opportunities.,Ask the Scrum Master to handle stakeholder feedback.,Incorrect: Managing feedback and adjusting the Product Backlog is the responsibility of the Product Owner.,,,,,2
"During the Sprint Review, stakeholders express that the Increment does not meet their needs. What is the best action for the Product Owner? (Choose the best answer)","The Product Owner should actively engage with stakeholders during the Sprint Review to gather feedback and update the Product Backlog, ensuring future work aligns with their needs. <i>“The Sprint Review is an opportunity to inspect the outcome of the Sprint and determine future adaptations.” Scrum Guide 2020</i>",S,pspo-I,Sprint Review,Defend the Increment by explaining the challenges faced by the team.,Incorrect: Defending the work without action does not address stakeholder concerns or improve the product.,Engage with stakeholders to understand their feedback and adjust the Product Backlog accordingly.,Correct: The Product Owner should manage stakeholder feedback and refine the Product Backlog to better align with their needs.,Ignore the feedback to maintain the current Product Backlog priorities.,Incorrect: Ignoring feedback undermines the purpose of the Sprint Review and stakeholder engagement.,Ask the Scrum Master to handle stakeholder feedback.,Incorrect: Managing stakeholder feedback and expectations is the responsibility of the Product Owner.,,,,,2
A stakeholder complains that their feedback was not reflected in the last Increment. What should the Product Owner do? (Choose the best answer),The Product Owner should actively engage with stakeholders to understand their feedback and adjust the Product Backlog as necessary to ensure future work aligns with their needs. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>,S,pspo-I,Stakeholder Engagement,Explain that the team is focused on other priorities.,Incorrect: Dismissing feedback can harm stakeholder relationships and trust.,Engage the stakeholder to understand their feedback and adjust the Product Backlog accordingly.,Correct: The Product Owner should manage stakeholder feedback and ensure it is considered in future Backlog prioritization.,Ignore the feedback if it does not align with the current Sprint Goal.,Incorrect: All feedback should be considered to keep the Product Backlog aligned with stakeholder needs.,Ask the Scrum Master to manage the stakeholder’s expectations.,Incorrect: The Product Owner is responsible for managing stakeholder feedback and expectations.,,,,,2
Which three actions best demonstrate the role of the Product Owner in managing stakeholder expectations? (Choose the three best answers),"The Product Owner effectively manages stakeholder expectations by engaging regularly, using data to explain decisions, and setting clear boundaries on achievable work. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",M,pspo-I,Stakeholder Engagement,Only communicating with stakeholders during formal Scrum events.,Incorrect: Ongoing communication is essential for managing expectations and aligning the Product Backlog with stakeholder needs.,Regularly engaging stakeholders to gather feedback and adjust the Product Backlog.,Correct: Continuous engagement ensures the Backlog remains aligned with current needs and business objectives.,Using metrics to provide transparency on prioritization decisions.,"Correct: Data-driven insights help stakeholders understand why certain items are prioritized, building trust.",Setting clear expectations about what can and cannot be achieved within the current Sprint.,Correct: Transparent communication helps stakeholders understand the scope and focus of the Sprint.,Delegating stakeholder management to the Scrum Master to avoid disruptions.,Incorrect: Managing stakeholder expectations is a key responsibility of the Product Owner.,,,"2,3,4"
"During a Sprint, the Developers find that a key task is blocking progress on other work. What should the Product Owner do? (Choose the best answer)","The Product Owner should work with the Developers to address and prioritize the removal of blockers, ensuring the team can maintain progress towards the Sprint Goal. <i>“The Scrum Master serves the Scrum Team by removing impediments to the Scrum Team’s progress.” Scrum Guide 2020</i>",S,pspo-I,Impediments,Ignore the issue and let the Developers handle it on their own.,Incorrect: Ignoring impediments can lead to delays and failure to meet the Sprint Goal.,"Collaborate with the team to adjust the Sprint Backlog, focusing on removing the blocker.",Correct: The Product Owner should support the team in prioritizing the resolution of blockers to maintain focus on the Sprint Goal.,Ask the Scrum Master to solve the problem for the team.,Incorrect: The Scrum Master facilitates but does not solve issues directly for the team.,Remove the task from the Sprint Backlog to avoid further delays.,Incorrect: Removing work without resolving the issue does not address the underlying problem.,,,,,2
"Which concept is most closely related to the idea that Scrum Teams are self-managing and decide who does what, when, and how? (Choose the best answer)","Self-organization is a core principle of Scrum, empowering teams to manage their work independently and make decisions collectively. <i>“Self-managing teams choose who, how, and when their work gets done.” Scrum Guide 2020</i>",S,pspo-I,Concepts,Timeboxing,"Incorrect: Timeboxing is about limiting the duration of Scrum events, not about self-management.",Self-organization,Correct: Self-organization empowers Scrum Teams to manage their own work without external control.,Cross-functionality,"Incorrect: Cross-functionality refers to having all the skills needed in the team, not decision-making autonomy.",Transparency,Incorrect: Transparency relates to making work visible but does not directly involve self-management.,,,,,2
"During a Sprint, a key stakeholder requests a high-priority change. What should the Product Owner do? (Choose the best answer)","The Product Owner should evaluate the stakeholder’s request and manage it through the Product Backlog, ensuring the current Sprint remains focused. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Include the change immediately to keep the stakeholder satisfied.,Incorrect: Adding new work mid-Sprint disrupts the focus and may jeopardize the Sprint Goal.,Evaluate the change and prioritize it in the Product Backlog for future consideration.,Correct: Managing changes through the Product Backlog allows the team to maintain focus on the Sprint Goal.,Reject the request to avoid disrupting the current Sprint.,"Incorrect: Stakeholder feedback should be considered, even if not actionable immediately.",Ask the Scrum Master to manage the stakeholder’s expectations.,Incorrect: The Product Owner is responsible for managing stakeholder feedback and the Product Backlog.,,,,,2
"During Sprint Review, stakeholders request changes that could alter the Product Goal. What should the Product Owner do? (Choose the best answer)",The Product Owner should assess feedback collaboratively with the Scrum Team and stakeholders to determine the impact on the Product Goal and Backlog. <i>“The Product Owner is responsible for effective Product Backlog management.” Scrum Guide 2020</i>,S,pspo-I,Product Backlog Management,Immediately change the Product Goal to align with stakeholder requests.,Incorrect: Changing the Product Goal without evaluation can disrupt the product’s strategic direction.,Discuss the feedback with the Scrum Team and stakeholders to assess the impact on the Product Backlog.,Correct: The Product Owner should collaborate to evaluate changes and adjust the Backlog accordingly.,Reject the changes to keep the current focus intact.,Incorrect: All feedback should be considered and evaluated thoughtfully.,Ask the Scrum Master to manage stakeholder expectations.,Incorrect: The Product Owner is responsible for managing the Product Goal and stakeholder feedback.,,,,,2
"During the Sprint Retrospective, the team identifies repeated delays due to unclear requirements. What should the Product Owner do? (Choose the best answer)","The Product Owner should work with the Developers to improve refinement practices, ensuring that requirements are clear and actionable to prevent future delays. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Ignore the feedback and maintain the current refinement practices.,Incorrect: Ignoring issues in refinement can lead to ongoing inefficiencies and misunderstandings.,Improve refinement practices with the team to ensure requirements are clear and well understood.,Correct: Enhancing refinement helps reduce delays caused by unclear Product Backlog items.,Ask the Scrum Master to manage the refinement process separately.,Incorrect: The Product Owner plays a key role in refinement and should actively participate in improvements.,Delay addressing these issues until the next Sprint Planning session.,Incorrect: Refinement improvements should be ongoing and not delayed until formal planning sessions.,,,,,2
"During the Sprint, the Product Owner receives feedback that a key feature does not meet user expectations. What should the Product Owner do? (Choose the best answer)","The Product Owner should evaluate feedback and work with the team to adjust the Product Backlog, ensuring that the product evolves to meet user expectations. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Ignore the feedback to maintain focus on the current Sprint Goal.,Incorrect: Ignoring feedback can result in misalignment with user needs and reduced product value.,"Assess the feedback, discuss it with the team, and adjust the Product Backlog accordingly.",Correct: The Product Owner should evaluate feedback and update the Product Backlog to reflect user needs.,Immediately stop the current Sprint and adjust the feature.,Incorrect: Stopping a Sprint disrupts progress and should only be done if the Sprint Goal is no longer valuable.,Ask the Scrum Master to handle the feedback and make the necessary changes.,Incorrect: Managing feedback and adjusting the Product Backlog is the responsibility of the Product Owner.,,,,,2
Which two actions demonstrate a Product Owner effectively managing the Product Backlog? (Choose the two best answers),Effective Product Owners continuously refine the Backlog and communicate changes clearly to the team to ensure alignment and readiness. <i>Scrum Guide 2020</i>,M,pspo-I,Product Backlog Management,Prioritizing Backlog items based on stakeholder requests alone.,Incorrect: Prioritization should balance stakeholder input with value and feasibility.,Refining Product Backlog items regularly to ensure they are clear and actionable.,Correct: Continuous refinement helps keep the Backlog ready for future Sprints.,Allowing the team to decide which items to prioritize.,Incorrect: The Product Owner is accountable for prioritization decisions.,Communicating changes in prioritization to the team in a timely manner.,Correct: Keeping the team informed helps maintain alignment on priorities.,Reviewing the Backlog only at the end of each Sprint.,Incorrect: Regular review is essential for an up-to-date Backlog.,,,"2,4"
Which three actions demonstrate effective Product Backlog management by the Product Owner? (Choose the three best answers),"Effective Product Backlog management involves continuous refinement, prioritization based on feedback and data, and collaboration with the team to ensure the Backlog reflects current needs and goals. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Delegating all refinement tasks to the Scrum Master to save time.,Incorrect: The Product Owner is responsible for managing the Product Backlog and cannot delegate this responsibility entirely.,Regularly reprioritizing items based on stakeholder feedback and market trends.,Correct: Reprioritizing the Backlog ensures it reflects current priorities and delivers maximum value.,Collaborating with the Developers to clarify and refine Backlog items continuously.,"Correct: Ongoing collaboration ensures Backlog items are clear, actionable, and ready for future Sprints.",Using data and metrics to drive prioritization decisions.,Correct: Data-driven prioritization helps align the Product Backlog with business goals and value delivery.,Waiting until the next Sprint Planning to make adjustments to the Product Backlog.,"Incorrect: Refinement and adjustments should be ongoing, not delayed until Sprint Planning.",,,"2,3,4"
Which action best demonstrates the Product Owner's commitment to maximizing the value of the product? (Choose the best answer),The Product Owner maximizes product value by continuously engaging with stakeholders and adapting the Product Backlog accordingly. <i>Scrum Guide 2020</i>,S,pspo-I,Product Backlog Management,Frequently reordering the Product Backlog based on daily team feedback.,Incorrect: Reordering the backlog daily may lead to instability and lack of focus.,Engaging with stakeholders and adjusting the Product Backlog based on their feedback.,Correct: Active engagement and adaptation based on feedback ensures the product delivers value.,Minimizing interactions with stakeholders to focus on internal processes.,Incorrect: Limiting stakeholder interaction reduces valuable insights for the product.,Delegating backlog refinement to the Scrum Master to save time.,Incorrect: Backlog refinement is a core responsibility of the Product Owner and cannot be delegated.,,,,,2
Which three actions best demonstrate the Scrum Master's role in supporting the Scrum Team? (Choose the three best answers),"The Scrum Master supports the Scrum Team by facilitating events, assisting the Product Owner with Backlog refinement, and coaching the team on self-management. <i>“The Scrum Master is accountable for the Scrum Team’s effectiveness.” Scrum Guide 2020</i>",M,pspo-I,Roles and Responsibilities,Directing the team on what to work on each day.,Incorrect: The Scrum Master facilitates but does not direct the team’s work.,Facilitating Scrum events to ensure they are productive and effective.,Correct: Facilitating Scrum events is a core responsibility of the Scrum Master.,Helping the Product Owner refine and prioritize the Product Backlog.,Correct: The Scrum Master supports the Product Owner in managing the Backlog effectively.,Coaching the team on self-management and cross-functionality.,Correct: Coaching the team helps them become more autonomous and effective in their work.,Assigning tasks to team members to improve efficiency.,Incorrect: The Scrum Master does not assign tasks; the team manages their own work.,,,"2,3,4"
Which artifact helps ensure transparency in the Scrum process by providing a clear plan for what the team will work on during the Sprint? (Choose the best answer),"The Sprint Backlog ensures transparency by showing what the team will work on during the Sprint, providing clear visibility into the planned tasks. <i>“The Sprint Backlog is a plan by and for the Developers.” Scrum Guide 2020</i>",S,pspo-I,Scrum Artifacts,Product Backlog,Incorrect: The Product Backlog lists all future work but does not outline the plan for the current Sprint.,Sprint Backlog,Correct: The Sprint Backlog provides a transparent view of the team’s work plan during the Sprint.,Increment,Incorrect: The Increment shows completed work but does not outline the current Sprint plan.,Scrum Artifacts,Incorrect: The Definition of Done sets quality standards but does not provide a work plan.,,,,,2
Which artifact serves as a single source of truth for all work needed to achieve the Product Goal? (Choose the best answer),"The Product Backlog is the single source of truth for all work needed to achieve the Product Goal, providing visibility into future tasks and priorities. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.” Scrum Guide 2020</i>",S,pspo-I,Scrum Artifacts,Sprint Backlog,Incorrect: The Sprint Backlog only contains work planned for the current Sprint and does not include all work toward the Product Goal.,Product Backlog,Correct: The Product Backlog contains all items that the Scrum Team may work on to achieve the Product Goal.,Increment,Incorrect: The Increment represents completed work but does not list future tasks.,Scrum Artifacts,Incorrect: The Definition of Done sets quality standards but does not outline all work toward the Product Goal.,,,,,2
True or False: The Product Owner is allowed to add new tasks to the Sprint Backlog during the Sprint. (Choose the best answer),"The Sprint Backlog is committed during Sprint Planning, and no additional work should be added once the Sprint begins, ensuring focus on the Sprint Goal. <i>“The Sprint Backlog is a plan by and for the Developers.” Scrum Guide 2020</i>",TF,pspo-I,Scrum Artifacts,,Incorrect: The Product Owner cannot add tasks to the Sprint Backlog once the Sprint has started; the team focuses on the Sprint Goal.,,"Correct: Once the Sprint starts, the Sprint Backlog is fixed and the Development Team focuses on achieving the Sprint Goal without adding new tasks.",,,,,,,,,false
"During Sprint Planning, the team finds an item that is not fully refined but critical. What should the Product Owner do? (Choose the best answer)","The Product Owner should collaborate with the Developers to refine the critical item, ensuring it is ready for inclusion in the current Sprint. This maintains the focus on delivering value without compromising quality. <i>“Product Backlog items that can be Done by the Scrum Team within one Sprint are deemed ready for selection in a Sprint Planning event.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Include the item as-is to keep the Sprint on track.,Incorrect: Including unrefined items can disrupt the Sprint and affect team focus.,Work with the team to refine the item quickly so it can be included in the Sprint.,"Correct: The Product Owner should help refine the item to ensure it is clear and actionable, if it is critical to the Sprint.",Move the item to the next Sprint to allow more time for refinement.,Incorrect: Moving the item could delay important work if it is a high priority.,Ask the Scrum Master to handle the refinement process.,Incorrect: Refinement is a collaborative activity involving the Product Owner and the Developers.,,,,,2
Which action should the Product Owner take if the Product Backlog is not clearly defined before Sprint Planning? (Choose the best answer),"Even if the Product Backlog is not perfectly refined, the team should plan with what is available and refine as they go. <i>Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Refine the Product Backlog during Sprint Planning.,Incorrect: Sprint Planning is not meant for refining backlog items.,Delay the Sprint Planning until the Product Backlog is ready.,Incorrect: Delaying events disrupts the team's cadence.,Work with the team during the Sprint to refine the unclear items.,Incorrect: Refinement should happen outside of the Sprint's development time.,Proceed with the available Product Backlog items and plan the Sprint.,"Correct: The team should work with what is available, adjusting as necessary.",,,,,4
Which three factors help a Scrum Team maintain a high level of transparency in their work? (Choose the three best answers),"Maintaining a visible Task Board, updating the Product Backlog, and having a clear Definition of Done help the team work transparently and stay aligned. <i>“Transparency enables inspection. Inspection without transparency is misleading and wasteful.” Scrum Guide 2020</i>",M,pspo-I,Concepts,Using a visible Task Board to track progress.,"Correct: A Task Board provides clear visibility of the team’s work, enhancing transparency.",Regularly updating the Product Backlog with feedback and changes.,Correct: Keeping the Product Backlog updated ensures that everyone understands the priorities and upcoming work.,Having a Definition of Done that is shared and understood by the entire team.,Correct: A clear Definition of Done ensures that quality standards are known and met consistently.,Completing work without documenting it to save time.,"Incorrect: Documentation, as needed, supports transparency and shared understanding.",Keeping meetings to a minimum to focus on work.,Incorrect: Effective meetings are essential to maintain communication and transparency among the team.,,,"1,2,3"
Which three actions best demonstrate the Product Owner’s responsibility for Product Backlog management? (Choose the three best answers),"Effective Product Backlog management involves continuous refinement, prioritization based on data, and stakeholder engagement to maintain alignment with business goals. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Delegating the management of the Product Backlog to the Developers.,Incorrect: The Product Owner is accountable for the Product Backlog and must actively manage it.,Engaging with stakeholders to refine and prioritize items based on feedback and value.,Correct: Engaging with stakeholders ensures the Backlog reflects the latest needs and opportunities.,Using metrics and data to guide prioritization decisions.,Correct: Data-driven prioritization aligns the Product Backlog with business goals and maximizes value.,Ensuring Backlog items are well-refined and ready for selection in future Sprints.,Correct: A well-refined Backlog ensures items are actionable and aligns with team capabilities.,Only adjusting the Backlog during formal Scrum events like Sprint Planning.,"Incorrect: Product Backlog refinement is an ongoing process, not limited to formal events.",,,"2,3,4"
Which two strategies should the Product Owner use to ensure that the Product Backlog reflects current market needs? (Choose the two best answers),The Product Owner should regularly engage with stakeholders and use data-driven prioritization to keep the Product Backlog aligned with current market needs and value delivery. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>,M,pspo-I,Product Backlog Management,Only update the Product Backlog during formal Scrum events like Sprint Planning.,"Incorrect: The Product Backlog should be continuously updated based on new insights, not just during formal events.",Engage regularly with stakeholders to gather feedback and adjust the Backlog accordingly.,Correct: Regular engagement ensures the Product Backlog stays relevant and aligned with market conditions.,Use data-driven prioritization to focus on high-value items.,Correct: Data-driven decisions help keep the Product Backlog focused on the most impactful work.,Ignore minor feedback to maintain the Backlog’s current structure.,Incorrect: All feedback should be considered to keep the Backlog adaptable and responsive to changes.,Delegate Backlog updates to the Developers to streamline the process.,Incorrect: The Product Owner is accountable for managing the Product Backlog and cannot delegate this responsibility.,,,"2,3"
