title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
A Scrum Team frequently struggles to start work on Sprint Backlog items due to missing information. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate refinement sessions to ensure that Product Backlog items are clear and ready, minimizing delays caused by missing information. <i>Product Backlog refinement is an ongoing activity to keep the backlog in good condition.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,Assign a Developer to gather the missing information before the work begins.,"Incorrect: Information gathering should be a collaborative effort, not the responsibility of a single team member.",Facilitate refinement sessions to ensure Product Backlog items are well-defined and ready before they are pulled into a Sprint.,"Correct: Refinement sessions help ensure that items are clear, actionable, and prepared for the team to start work.",Ask the Product Owner to provide all details upfront before adding items to the Sprint Backlog.,"Incorrect: The Product Owner provides input, but the Developers should collaborate to refine items as needed.","Ignore the issue, assuming the team will learn to handle incomplete information over time.",Incorrect: Proactively addressing the refinement process is key to maintaining Sprint efficiency.,,,,,2
What is the main function of the Product Backlog in Scrum? (Choose the best answer),"The Product Backlog is a prioritized list of all work needed for the product, managed by the Product Owner and continuously updated to reflect changes. <i>The Product Backlog is an ordered list of everything that is known to be needed in the product.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To assign tasks to individual Developers.,Incorrect: The Product Backlog is not for task assignment; it’s a prioritized list of work needed for the product.,"To provide a dynamic, prioritized list of all work needed to enhance the product.",Correct: The Product Backlog is continuously updated and managed by the Product Owner to maximize value.,To track the team’s performance throughout the project.,"Incorrect: The Product Backlog focuses on future work, not on tracking performance.",To ensure all team members have an equal amount of work.,"Incorrect: The Product Backlog prioritizes work to maximize value, not to distribute workload evenly.",,,,,2
What is the most effective way for a Scrum Team to ensure that Product Backlog refinement is productive? (Choose the best answer),"Product Backlog refinement should involve regular, time-boxed sessions with active participation from the Product Owner and Developers to ensure clarity and preparedness. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,Allow the Product Owner to lead the session and dictate what needs to be refined.,"Incorrect: While the Product Owner plays a key role, refinement should be a collaborative process involving the entire team.","Ensure regular, time-boxed sessions are held, with active participation from both the Product Owner and Developers.","Correct: Regular, time-boxed refinement sessions promote ongoing alignment and preparedness for upcoming Sprints.",Skip refinement sessions if the backlog seems clear enough.,"Incorrect: Consistent refinement helps maintain a well-understood and prioritized backlog, even when things seem clear.",Assign a specific Developer to handle refinement and report back to the team.,Incorrect: Refinement is a shared responsibility and benefits from the collective input of the team.,,,,,2
Which approach should a Scrum Team take if they frequently encounter unclear requirements during Sprint Planning? (Choose the best answer),"The Scrum Team should facilitate refinement sessions to clarify requirements before Sprint Planning, ensuring that items are well-understood and ready for commitment. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,Proceed with the unclear requirements and adjust as more information becomes available.,Incorrect: Proceeding without clarity can lead to misaligned work and incomplete Increments.,Facilitate a refinement session before Sprint Planning to clarify requirements and ensure items are ready.,"Correct: Refinement sessions help the team clarify requirements, making Sprint Planning more efficient and effective.",Ignore the unclear requirements and focus on items that are well understood.,Incorrect: Ignoring unclear requirements without addressing them can lead to backlog mismanagement.,Ask the Product Owner to refine all items independently before the next Sprint Planning.,Incorrect: Refinement should be a collaborative effort involving both the Product Owner and Developers.,,,,,2
"True or False: During the Daily Scrum, each Developer must provide an update on their progress toward the Sprint Goal. (Choose the best answer)",The Daily Scrum focuses on how each Developer’s progress contributes to achieving the Sprint Goal and planning the next steps. <i>The purpose of the Daily Scrum is to inspect progress toward the Sprint Goal and adapt the Sprint Backlog as necessary.</i> (Scrum Guide 2020),TF,PSM-I,Scrum Events,,Correct: The Daily Scrum focuses on progress toward the Sprint Goal and how to plan the next 24 hours.,,Incorrect: The Daily Scrum is about inspecting progress and adapting plans to meet the Sprint Goal.,,,,,,,,,true
True or False: The Sprint Review focuses on evaluating the team's performance rather than inspecting the Increment. (Choose the best answer),"The Sprint Review is an event for inspecting the Increment and adapting the Product Backlog based on feedback, not for evaluating the team’s performance. <i>The purpose of the Sprint Review is to inspect the outcome of the Sprint and determine future adaptations.</i> (Scrum Guide 2020)",TF,PSM-I,Scrum Events,,"Incorrect: The Sprint Review is focused on the Increment and gathering feedback, not on evaluating the team’s performance.",,"Correct: The Sprint Review is a collaborative event where the Increment is inspected, and feedback is gathered to adapt the Product Backlog.",,,,,,,,,false
Which three best practices can help improve the effectiveness of the Sprint Retrospective? (Choose the three best answers),"Effective Retrospectives involve structured facilitation, equal participation, and setting actionable outcomes to drive team improvement. <i>The Sprint Retrospective is an opportunity for the Scrum Team to inspect itself and create a plan for improvements.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,Ensure all team members are given equal time to speak.,Correct: Equal participation helps gather diverse insights and fosters a collaborative environment.,Focus only on the negative aspects of the last Sprint.,"Incorrect: Retrospectives should balance positives, negatives, and opportunities for improvement.",Use facilitation techniques to guide the conversation constructively.,Correct: Effective facilitation helps keep discussions focused and productive.,"Schedule the Retrospective as a casual, unstructured conversation.",Incorrect: The Retrospective should be structured to ensure meaningful outcomes.,"Set specific, actionable items for improvement.",Correct: Actionable outcomes drive continuous improvement and accountability.,,,"1,3,5"
"During the Sprint Review, the team finds that stakeholders are not engaging with the presented Increment. What action should the Scrum Master take? (Choose the two best answers)","The Scrum Master should address engagement issues by improving communication and understanding stakeholder expectations, making the Sprint Review more effective. <i>The Scrum Master ensures that stakeholders understand and support the review process.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,Discuss the issue with stakeholders to understand their expectations.,Correct: Understanding stakeholder needs can improve engagement.,Make the Sprint Review more formal to encourage participation.,Incorrect: Formality does not necessarily increase engagement.,Facilitate better communication between the team and stakeholders.,Correct: Effective facilitation can bridge gaps and encourage active participation.,Change the Increment presentation format based on stakeholder feedback.,"Incorrect: Presentation changes should be based on team discussions, not just external feedback.",Ignore the issue as it does not impact the team's work directly.,Incorrect: Stakeholder feedback is crucial to the Scrum process.,,,"1,3"
Which two factors should the Developers consider when selecting items for the Sprint Backlog? (Choose the two best answers),"Developers should consider their capacity and the complexity of items when selecting work for the Sprint Backlog, ensuring they commit to achievable and valuable tasks. <i>Developers create a plan for the Sprint, the Sprint Backlog, and adapt their plan each day toward the Sprint Goal.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,The Product Owner’s personal preferences.,"Incorrect: Selection should be based on the Product Goal and the team’s capacity, not personal preferences.",The capacity of the team to complete the work within the Sprint.,Correct: Understanding their capacity helps the team select a realistic amount of work for the Sprint.,The complexity and size of the items.,Correct: Considering complexity and size helps the team plan realistically for what can be completed in the Sprint.,The length of the Sprint.,"Incorrect: While Sprint length is fixed, the team’s capacity and item complexity are more directly relevant.",Stakeholder expectations.,"Incorrect: While important, direct stakeholder expectations are managed by the Product Owner, not by the Developers during planning.",,,"2,3"
A Scrum Team has noticed that their Daily Scrums are becoming long and unfocused. What should the Scrum Master do? (Choose the best answer),"The Scrum Master ensures that the Daily Scrum remains focused and time-boxed, facilitating it if necessary to keep the team aligned. <i>The Scrum Master ensures that the event takes place and is kept within the 15-minute time-box.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Cancel the Daily Scrum until the team is better organized.,Incorrect: The Daily Scrum is essential and cannot be canceled.,Facilitate the Daily Scrum to keep it focused and within the timebox.,Correct: The Scrum Master ensures the event remains productive and adheres to the 15-minute timebox.,Increase the duration of the Daily Scrum to cover all topics.,Incorrect: The Daily Scrum is strictly time-boxed to 15 minutes.,Allow the Developers to conduct it informally without structure.,Incorrect: The Daily Scrum should have a clear structure to inspect progress toward the Sprint Goal.,,,,,2
"During Sprint Planning, the Developers are unsure about how much work they can take on. What is the best course of action? (Choose the best answer)","The Developers should start with a manageable amount of work and use their experience to adjust in future Sprints, ensuring realistic and achievable commitments. <i>Developers create a plan for the Sprint, the Sprint Backlog, and adapt their plan each day toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Commit to as much work as possible to push their limits.,Incorrect: Overcommitting can lead to burnout and unmet Sprint Goals.,Start with a manageable amount of work and adjust future Sprints based on their capacity.,Correct: The team should commit to what they are confident they can achieve and adjust based on experience.,Ask the Scrum Master to decide how much work they should take on.,Incorrect: The Developers are responsible for planning their work; the Scrum Master facilitates but does not decide.,Skip Sprint Planning and start working immediately to save time.,Incorrect: Planning is crucial for setting clear expectations and aligning on the Sprint Goal.,,,,,2
"During the Daily Scrum, one Developer dominates the conversation, leaving little room for others to speak. How should the Scrum Master address this? (Choose the best answer)","The Scrum Master should remind the team of the purpose of the Daily Scrum and encourage equal participation, ensuring effective communication among all members. <i>The Daily Scrum improves communication, identifies impediments, and promotes quick decision-making.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Let the Developer continue as long as they are providing valuable input.,Incorrect: Dominating the conversation prevents balanced participation and collaboration.,Gently remind the team of the purpose of the Daily Scrum and encourage equal participation.,"Correct: The Scrum Master ensures that all team members have the opportunity to contribute, promoting balanced communication.",Interrupt the Developer and move on to the next team member immediately.,Incorrect: Abrupt interruptions can create tension and reduce the effectiveness of the meeting.,Assign specific time slots for each team member to speak.,Incorrect: Time slots can make the meeting feel rigid and hinder natural discussion flow.,,,,,2
"During the Sprint Retrospective, the team identifies communication as a recurring problem. What should the Scrum Master do? (Choose the best answer)",The Scrum Master should facilitate discussions to help the team address and improve their communication practices. <i>The Sprint Retrospective is an opportunity for the Scrum Team to inspect itself and create a plan for improvements.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Assign a team member to act as the communication manager.,Incorrect: Roles should not be added; the team should work on improving communication collectively.,Facilitate a discussion on how the team can improve communication practices during the Sprint.,Correct: The Scrum Master helps the team identify and implement improvements.,Ignore the issue as it's the team's responsibility.,Incorrect: The Scrum Master plays a key role in helping the team improve.,Document communication rules and enforce them strictly.,Incorrect: Strict rules can hinder flexibility; the focus should be on continuous improvement.,,,,,2
"During the Sprint Review, stakeholders frequently question the prioritization of completed work. How should the Scrum Master address this? (Choose the best answer)","The Scrum Master should facilitate open discussions during the Sprint Review to capture stakeholder feedback, helping the team align future work with stakeholder priorities. <i>The Sprint Review is a working session and the Scrum Team should avoid limiting it to a presentation.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Ask the Product Owner to justify every prioritization decision made during the Sprint.,Incorrect: Justification may create tension and detracts from the collaborative nature of the Sprint Review.,Facilitate open discussions during the Sprint Review to capture stakeholder feedback and ensure it informs future prioritization decisions.,Correct: Engaging stakeholders in open discussions helps ensure their feedback is considered in the backlog prioritization process.,Ignore the feedback to keep the meeting focused solely on the Increment demonstration.,Incorrect: Stakeholder feedback is valuable and should inform future decisions.,End the Sprint Review early if stakeholders disagree with prioritization to prevent conflict.,Incorrect: Avoiding conflict does not address underlying concerns and hinders constructive feedback.,,,,,2
"During the Sprint, a Developer encounters a technical challenge that is delaying their progress. What should they do? (Choose the best answer)","The Daily Scrum allows the Developers to inspect progress and discuss any challenges, ensuring that impediments are addressed promptly to keep the Sprint on track. <i>The Daily Scrum is a 15-minute event for the Developers of the Scrum Team to inspect progress toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Work extra hours to make up for the delay.,Incorrect: Overworking is not sustainable and does not address the root cause of the challenge.,Bring up the challenge during the Daily Scrum and collaborate with the team to find a solution.,Correct: The Daily Scrum is the ideal time to discuss impediments and seek team collaboration to resolve challenges.,Ignore the challenge and focus on other tasks.,Incorrect: Ignoring challenges can lead to missed goals and compromised quality.,Wait until the Sprint Retrospective to discuss the challenge.,"Incorrect: Challenges should be addressed immediately, not delayed until the Retrospective.",,,,,2
Who should attend the Sprint Retrospective? (Choose the best answer),The Sprint Retrospective is a key event for the entire Scrum Team to reflect on their work and identify ways to improve their processes. <i>The Sprint Retrospective concludes the Sprint. It is an opportunity for the Scrum Team to inspect itself and create a plan for improvements.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Only the Scrum Master and the Product Owner,Incorrect: The entire Scrum Team should participate in the Retrospective.,Only the Developers,"Incorrect: The Retrospective involves all members of the Scrum Team, not just Developers.",The entire Scrum Team,Correct: The Sprint Retrospective is for the entire Scrum Team to inspect and adapt their processes.,The Product Owner and stakeholders,Incorrect: Stakeholders do not participate in the Retrospective.,,,,,3
Which event allows the Scrum Team to present the Increment and gather feedback from stakeholders? (Choose the best answer),The Sprint Review allows the Scrum Team to present the Increment to stakeholders and gather feedback to adapt the Product Backlog. <i>The purpose of the Sprint Review is to inspect the outcome of the Sprint and determine future adaptations.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Sprint Planning,"Incorrect: Sprint Planning focuses on defining the work for the Sprint, not presenting the Increment.",Sprint Review,Correct: The Sprint Review is the event where the team presents the Increment and gathers feedback.,Daily Scrum,"Incorrect: The Daily Scrum focuses on team progress and planning, not stakeholder feedback.",Sprint Retrospective,"Incorrect: The Retrospective is for team reflection, not for stakeholder engagement.",,,,,2
What is the primary purpose of the Sprint Review? (Choose the best answer),"The Sprint Review is held to inspect the Increment, gather feedback, and adapt the Product Backlog as needed. <i>The purpose of the Sprint Review is to inspect the outcome of the Sprint and determine future adaptations.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,To finalize the product for release.,Incorrect: The Sprint Review is not for finalizing products but for inspecting the Increment and gathering feedback.,To inspect the Increment and adapt the Product Backlog based on feedback.,Correct: The Sprint Review focuses on reviewing completed work and adapting the backlog based on stakeholder feedback.,To review the team's performance.,"Incorrect: The Sprint Review is focused on the product, not the team’s performance.",To present completed tasks to the Product Owner.,"Incorrect: The Sprint Review involves stakeholders and focuses on the overall Increment, not just individual tasks.",,,,,2
What is the main purpose of the Sprint Planning in Scrum? (Choose the best answer),Sprint Planning sets the direction of the Sprint by defining what can be delivered and how the team will work to achieve the Sprint Goal. <i>The purpose of Sprint Planning is to define what can be delivered in the Sprint and how that work will be achieved.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,To assign tasks to each team member based on their strengths.,Incorrect: The Developers self-organize and decide how to complete the work themselves.,To set the direction of the Sprint by defining what can be delivered and how to achieve it.,Correct: Sprint Planning defines the scope and plan for the Sprint.,To evaluate the team’s performance from the previous Sprint.,Incorrect: Performance evaluation is not the focus of Sprint Planning; it sets the agenda for the upcoming Sprint.,To present the Sprint Backlog to stakeholders for approval.,"Incorrect: The Sprint Backlog is created for the team’s use, not for stakeholder approval.",,,,,2
The team has completed all work in the Sprint Backlog before the end of the Sprint. What should they do next? (Choose the best answer),"If the team finishes their planned work early, they should collaborate with the Product Owner to identify additional work that can be pulled into the Sprint, maintaining productivity. <i>The Sprint Backlog is updated throughout the Sprint as more is learned.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Relax until the next Sprint starts.,Incorrect: Time in the Sprint should be used productively to improve the Increment or address other work.,Collaborate with the Product Owner to pull additional work from the Product Backlog.,Correct: The team can collaborate with the Product Owner to select more work if capacity allows.,End the Sprint early and start a new one.,"Incorrect: Sprints should not be ended early, even if work is completed.",Conduct the Sprint Review immediately.,"Incorrect: The Sprint Review occurs at the end of the Sprint, not earlier.",,,,,2
The Product Owner wants to include more items in the Sprint Backlog during the Sprint. What should the Scrum Team do? (Choose the best answer),"The Scrum Team should discuss any proposed changes to the Sprint Backlog collaboratively, ensuring that they understand the impact on the Sprint Goal and make informed decisions. <i>The Developers can adjust their plan each day during the Sprint, and adjust the Sprint Backlog as needed.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Allow the changes to maintain good relations with the Product Owner.,Incorrect: Changes during the Sprint should be minimized to maintain focus on the Sprint Goal.,Discuss the impact of the changes with the Scrum Team and decide collaboratively.,"Correct: Any changes to the Sprint Backlog should be discussed and agreed upon by the entire team, considering the impact on the Sprint Goal.",Reject the changes outright to avoid any disruptions.,"Incorrect: Feedback should be considered, but it should be managed thoughtfully.",Extend the Sprint duration to accommodate the additional work.,Incorrect: Sprints are time-boxed and should not be extended to include more work.,,,,,2
How can the Scrum Master best support the Scrum Team in improving their velocity? (Choose the best answer),"The Scrum Master can best support the team by facilitating Retrospectives focused on continuous improvement, helping the team identify and address impediments that affect their velocity. <i>The Scrum Master helps the Scrum Team improve its practices, within the Scrum framework.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Push the team to take on more work each Sprint to increase output.,Incorrect: Pushing more work onto the team can lead to burnout and decreased quality.,Facilitate Retrospectives focused on identifying process improvements and removing impediments.,Correct: Retrospectives are key to identifying areas for improvement and enhancing the team’s efficiency and effectiveness.,Assign more Developers to the team to increase capacity.,Incorrect: Simply adding more people does not guarantee improved velocity and can disrupt the team dynamics.,Extend Sprints to allow more time for completing tasks.,Incorrect: Sprints are time-boxed to encourage efficiency and should not be extended.,,,,,2
"During Sprint Planning, the Product Owner wants to add a high-priority item, but the Developers feel it would compromise the Sprint Goal. How should this be handled? (Choose the best answer)","The team should collaborate with the Product Owner to discuss the implications and decide how best to proceed, maintaining focus on the Sprint Goal. <i>The Developers plan the work necessary to create an Increment that meets the Definition of Done.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Add the item and try to adjust other tasks to fit it in.,Incorrect: Adding new items that compromise the Sprint Goal is not recommended.,Discuss the implications with the Product Owner and adjust priorities if necessary.,Correct: Open communication about priorities and capacity is key to maintaining focus on the Sprint Goal.,Reject the new item outright to stick to the plan.,Incorrect: The Scrum Team should collaborate on how best to proceed with new information.,End the Sprint and plan a new one to include the high-priority item.,Incorrect: Sprints should not be ended early unless the goal is no longer relevant.,,,,,2
A Scrum Team is frequently missing their Sprint Goals due to unclear requirements. How should this be addressed? (Choose the best answer),"Product Backlog Refinement sessions allow the Scrum Team to collaboratively clarify requirements, ensuring that items are well understood and ready for Sprint Planning. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,Blame the Product Owner for not providing clear requirements.,Incorrect: Blame is not productive; the team should work together to improve clarity.,Collaborate during Product Backlog Refinement to clarify requirements before Sprint Planning.,"Correct: Refinement sessions help ensure that requirements are clear and actionable, improving Sprint outcomes.",Skip the unclear items and focus only on well-defined work.,Incorrect: The team should refine unclear items to ensure they are ready for future Sprints.,Request more time for each Sprint to understand the requirements better.,"Incorrect: Sprints are time-boxed, and understanding requirements should be part of refinement, not extended Sprints.",,,,,2
What is the purpose of the Definition of Done? (Choose the best answer),"The Definition of Done ensures transparency by providing a clear standard for what constitutes completion of work, ensuring quality and shared understanding among team members. <i>The Definition of Done is a formal description of the state of the Increment when it meets the quality measures required for the product.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,To provide a checklist of tasks for the Developers.,"Incorrect: The Definition of Done is a quality standard, not just a task list.",To ensure transparency and understanding of what has been completed.,Correct: The Definition of Done provides clarity on when work meets the necessary standards.,To dictate the acceptance criteria for all Product Backlog items.,Incorrect: Acceptance criteria are specific to Product Backlog items and not solely the Definition of Done.,To allow the Product Owner to control quality standards.,"Incorrect: The Definition of Done is a shared understanding within the Scrum Team, not controlled by one role.",,,,,2
Which of the following actions can improve the transparency of the Product Backlog? (Choose the best answer),"Regular refinement of the Product Backlog with the Scrum Team and stakeholders improves transparency, ensuring everyone understands and is aligned with the priorities. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,Keep the backlog updates internal to the Scrum Team to avoid confusion.,"Incorrect: Transparency requires that updates are visible to all stakeholders, not hidden.",Regularly refine the backlog with the entire Scrum Team and stakeholders.,Correct: Refining the backlog regularly with the team and stakeholders ensures it remains transparent and well-understood.,Only update the backlog at the start of each Sprint.,"Incorrect: The backlog should be continuously refined, not just updated at Sprint start.",Limit access to the backlog to avoid unnecessary changes.,Incorrect: Restricting access reduces transparency and stakeholder involvement.,,,,,2
Which three actions best help maintain the transparency of the Product Backlog? (Choose the three best answers),"Transparency of the Product Backlog is maintained through regular updates, collaborative refinement, and stakeholder engagement, ensuring it accurately represents the work ahead. <i>The Product Owner is accountable for the Product Backlog, including its content, availability, and ordering.</i> (Scrum Guide 2020)",M,PSM-I,ScrumArtifacts,Regularly updating the backlog with new information.,Correct: Regular updates ensure the backlog reflects the latest priorities and insights.,Allowing only the Product Owner to make changes.,"Incorrect: While the Product Owner is accountable, the whole Scrum Team collaborates on refinement.",Refining backlog items with the team.,Correct: Regular refinement sessions help clarify and prepare items for future Sprints.,Hiding incomplete items from stakeholders.,"Incorrect: Transparency requires that all items be visible, even those in progress.",Sharing the Product Backlog with stakeholders for feedback.,Correct: Stakeholder feedback ensures that the backlog reflects business needs and priorities.,,,"1,3,5"
Which three techniques can a Scrum Team use to better manage scope creep during Sprints? (Choose the three best answers),"Using the Sprint Goal, regularly reviewing progress, and maintaining open communication help Scrum Teams manage scope creep and maintain focus during Sprints. <i>The Scrum Master helps the Scrum Team focus on creating high-value Increments.</i> (Scrum Guide 2020)",M,PSM-I,Sprint Management,Allowing stakeholders to add items to the Sprint Backlog if they are critical.,Incorrect: Changes to the Sprint Backlog should be managed through the Product Backlog and agreed upon by the team.,Using the Sprint Goal as a guide to maintain focus and resist adding non-essential work.,Correct: The Sprint Goal helps the team stay aligned and resist the urge to take on additional work.,Regularly reviewing progress during Daily Scrums to ensure the team remains focused on the committed work.,Correct: Daily Scrums help the team stay on track and manage any deviations from the Sprint plan.,Accepting new tasks only if they are quick and easy to complete.,Incorrect: Accepting new tasks based on perceived ease can disrupt the Sprint and lead to incomplete work.,Facilitating open communication about the impact of changes on the Sprint Goal and team capacity.,Correct: Open communication helps the team make informed decisions about handling scope changes without compromising the Sprint Goal.,,,"1,3,5"
Which two approaches can help prevent scope creep during the Sprint? (Choose the two best answers),"Reinforcing the Sprint Goal and regularly reviewing the Sprint Backlog help maintain focus and prevent scope creep, ensuring that the team delivers on their commitments. <i>Scrum Teams only commit to work selected during Sprint Planning.</i> (Scrum Guide 2020)",M,PSM-I,Sprint Management,Strictly limiting interactions between Developers and stakeholders during the Sprint.,Incorrect: Limiting interactions can cause misalignment and reduce the team’s responsiveness to feedback.,Reinforcing the importance of the Sprint Goal and managing changes through the Product Backlog.,Correct: Maintaining focus on the Sprint Goal helps prevent unauthorized scope changes.,Reviewing the Sprint Backlog regularly to ensure alignment with the Sprint Goal.,Correct: Regular review keeps the team focused and prevents deviation from the planned work.,Allowing urgent changes to be added directly to the Sprint Backlog without discussion.,Incorrect: Uncontrolled changes disrupt planning and risk Sprint Goal achievement.,Only allowing changes if they are approved by the Scrum Master.,"Incorrect: Changes should be managed collectively through proper Scrum processes, not by individual authority.",,,"1,3"
"A Product Owner frequently requests changes during the Sprint, disrupting the team’s focus. What should the Scrum Master do? (Choose the best answer)",The Scrum Master should coach the Product Owner on managing changes effectively to maintain a stable Sprint Backlog and protect the team’s focus. <i>No changes are made that would endanger the Sprint Goal.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Allow the changes if they are necessary to meet stakeholder demands.,Incorrect: Allowing changes mid-Sprint disrupts focus and jeopardizes the Sprint Goal.,Coach the Product Owner on the importance of maintaining a stable Sprint Backlog during the Sprint.,Correct: The Scrum Master helps protect the team’s focus by managing changes appropriately.,Ask the Developers to accommodate the changes as best they can.,Incorrect: Accommodating changes without proper evaluation can disrupt the Sprint Goal.,Pause the Sprint until the changes are fully evaluated.,Incorrect: Pausing the Sprint is not a solution; changes should be managed through the backlog refinement process.,,,,,2
A Scrum Team is frequently unable to complete all tasks planned for the Sprint due to poor estimation. What should the Scrum Master do to help? (Choose the best answer),"The Scrum Master should facilitate training on estimation techniques, helping the team improve their ability to commit to realistic workloads during Sprints. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Reduce the number of tasks the team plans for in each Sprint without changing estimation practices.,Incorrect: Reducing tasks without improving estimation does not address the root problem and can lead to further misalignment.,Facilitate training sessions on estimation techniques and encourage the team to use these during refinement and planning.,Correct: Training on estimation techniques helps the team make more accurate commitments and improve Sprint planning.,Ask the Product Owner to prioritize simpler tasks to ensure completion.,"Incorrect: Task prioritization should be based on value and alignment with the Sprint Goal, not task complexity.","Ignore the issue, assuming the team will naturally improve estimation skills over time.",Incorrect: The Scrum Master should actively support the team in refining their estimation techniques.,,,,,2
"During a Sprint, a stakeholder requests changes to the scope of work that the Developers are currently working on. How should the Scrum Master respond? (Choose the best answer)","The Scrum Master should coach stakeholders to manage changes appropriately through Sprint Planning or backlog refinement, protecting the team’s focus. <i>Changes are only made during the Sprint if the Sprint Goal remains intact.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Allow the changes if they align with the team’s current progress.,Incorrect: Changes should not disrupt the team’s focus on the Sprint Goal.,Coach the stakeholder to communicate changes during Sprint Planning or refinement sessions.,Correct: The Scrum Master guides stakeholders to follow appropriate channels for scope changes.,Add the change immediately to keep the stakeholder satisfied.,Incorrect: Adding changes mid-Sprint compromises the Sprint Goal and focus.,Escalate the issue to management to handle the stakeholder’s request.,Incorrect: Managing scope changes should be handled within the Scrum Team processes.,,,,,2
Which approach best supports a Scrum Team in managing urgent customer feedback received mid-Sprint? (Choose the best answer),"The Scrum Team should capture urgent feedback in the Product Backlog, allowing it to be prioritized and addressed in future Sprints without disrupting the current Sprint. <i>The Product Backlog is an emergent, ordered list of what is needed to improve the product.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Stop the Sprint immediately and adjust the Sprint Backlog to include the feedback.,Incorrect: Stopping the Sprint disrupts the team’s focus and does not align with Scrum principles.,Capture the feedback in the Product Backlog and prioritize it during the next Sprint Planning session.,Correct: Managing feedback through the Product Backlog ensures it is considered and prioritized appropriately without disrupting current work.,Implement the feedback immediately to keep the customer satisfied.,Incorrect: Immediate implementation disrupts the Sprint and may lead to incomplete or unplanned work.,Ask the Product Owner to address the feedback separately without involving the team.,Incorrect: Feedback should be managed collectively through the Product Backlog to ensure transparency and alignment.,,,,,2
"During the Sprint, the Developers discover a major technical issue that could impact the delivery of the Sprint Goal. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to help the team assess and address technical issues, ensuring that the Sprint remains on track. <i>Adaptation occurs as soon as possible to minimize further deviation.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Encourage the Developers to work faster to overcome the technical issue.,Incorrect: Working faster without addressing the root issue can compromise quality and team morale.,Facilitate a discussion to explore the impact of the issue and identify possible solutions collaboratively.,Correct: Facilitating discussions helps the team assess the situation and make informed decisions to protect the Sprint Goal.,Ignore the issue and let the team manage it independently.,"Incorrect: The Scrum Master should support the team in navigating challenges, not ignore them.",Ask the Product Owner to reprioritize other tasks to compensate for the delay.,Incorrect: Reprioritizing without addressing the technical issue does not resolve the underlying problem.,,,,,2
"A stakeholder asks to change a key feature during the Sprint, stating it’s critical for their business. What is the best response from the Scrum Master? (Choose the best answer)",The Scrum Master should guide the stakeholders and team to manage changes effectively by negotiating them during Sprint Planning. <i>Changes are only made during the Sprint if the Sprint Goal remains intact.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Allow the change if it doesn’t seem too disruptive.,Incorrect: Changes mid-Sprint can derail the Sprint Goal.,Facilitate a conversation to negotiate the change in the next Sprint Planning.,Correct: Changes should be discussed and negotiated in the next Sprint Planning session.,Add the change to the current Sprint to keep the stakeholder happy.,Incorrect: This disrupts the team’s focus on the Sprint Goal.,Ask the Product Owner to prioritize the change immediately.,"Incorrect: The Product Owner manages the Product Backlog, not the ongoing Sprint.",,,,,2
