title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
What is the Scrum Master's role when dealing with external stakeholders?,"The Scrum Master helps external stakeholders collaborate with the Scrum Team by coaching them on effective communication and Scrum practices. <i>'The Scrum Master serves the organization in leading, training, and coaching.' (Scrum Guide 2020, p. 8)</i>",S,PSM-II,Leadership and Influence,By assigning tasks to stakeholders based on team needs.,Incorrect: The Scrum Master does not assign tasks to stakeholders; this is the responsibility of the Product Owner.,By escalating stakeholder issues to upper management.,Incorrect: The Scrum Master should help resolve stakeholder issues without escalation.,By coaching stakeholders on how to effectively collaborate with the Scrum Team.,Correct: The Scrum Master helps stakeholders collaborate with the team by coaching them on effective communication and Scrum practices.,By enforcing strict adherence to Scrum principles for all stakeholders.,Incorrect: The Scrum Master educates stakeholders but does not enforce practices.,,,,,3
How can a Scrum Master ensure transparency when multiple Scrum Teams are working on the same product?,"The Scrum Master ensures transparency in complex environments by facilitating joint Sprint Reviews and ensuring the Product Backlog is visible and regularly updated. <i>'The Scrum Master serves the Product Owner by helping them manage stakeholder engagement and visibility of the Product Backlog.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating joint Sprint Reviews and ensuring the Product Backlog is visible and updated regularly.,Correct: Joint Sprint Reviews and visibility of the Product Backlog help ensure transparency when multiple teams are involved.,By assigning reporting tasks to team members to update the Product Owner on progress.,"Incorrect: Scrum Teams are self-organizing, and transparency is achieved through shared artifacts, not assigned reporting tasks.",By escalating transparency issues to upper management if teams are not communicating effectively.,"Incorrect: The Scrum Master facilitates transparency through shared artifacts and events, not escalation.",By enforcing a strict communication plan between teams to ensure they share progress regularly.,Incorrect: The Scrum Master encourages transparency but does not enforce strict communication plans.,,,,,1
How should dependencies be handled between multiple Scrum Teams working on the same product?,"Scrum Masters facilitate cross-team discussions to address and resolve dependencies collaboratively. <i>'The Scrum Masters from different teams work together to ensure dependencies are managed effectively.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Each team should resolve dependencies individually without involving other teams.,Incorrect: Teams working on the same product should collaborate to manage dependencies effectively.,"Dependencies should be managed by the Product Owner, who ensures all teams stay aligned.","Incorrect: The Product Owner manages the backlog, not dependencies between teams.",The Scrum Masters should facilitate cross-team discussions to resolve dependencies collaboratively.,Correct: Scrum Masters play a key role in helping teams collaborate and resolve dependencies across teams.,Dependencies should be added to the Product Backlog and prioritized for resolution in the next Sprint.,"Incorrect: Dependencies should be addressed as they arise, not deferred to a future Sprint.",,,,,3
What should a Scrum Master do when multiple teams have different Definitions of Done?,"The Scrum Master facilitates discussions between the teams to create a shared Definition of Done that applies to all work on the product. <i>'A shared Definition of Done helps ensure quality and consistency across all teams.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating a discussion between the teams to create a shared Definition of Done for all work on the product.,Correct: A shared Definition of Done ensures that all teams align on the quality standards for the product.,By assigning a single team to define the Definition of Done for the entire product.,"Incorrect: The Scrum Master facilitates collaboration, but each team should participate in defining the Definition of Done.",By enforcing a standard Definition of Done that all teams must follow.,Incorrect: The Scrum Master encourages teams to create a shared Definition of Done but does not enforce it.,By escalating the issue to upper management to define a single standard for the Definition of Done.,"Incorrect: The Scrum Master resolves Definition of Done conflicts through facilitation, not escalation.",,,,,1
What is the best way for a Scrum Master to help multiple Scrum Teams working on the same product maintain alignment?,"The best approach for Scrum Masters is to facilitate cross-team meetings (such as Scrum of Scrums) to ensure alignment, discuss dependencies, and manage progress. <i>'Scrum Masters from multiple teams collaborate to ensure alignment.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By organizing a Daily Scrum for all teams to synchronize their work.,"Incorrect: Each team should have its own Daily Scrum. Coordination across teams happens in other events, such as Scrum of Scrums.",By ensuring that each team uses the same velocity and adjusts their work accordingly.,"Incorrect: Each team’s velocity may vary, and velocity is not the main metric for alignment.","By facilitating regular cross-team meetings where teams can discuss progress, dependencies, and align goals.",Correct: Regular cross-team meetings (like Scrum of Scrums) help teams align their work and handle dependencies.,By having all teams work on the same Product Backlog item simultaneously.,"Incorrect: Teams should work on different backlog items based on their capacity and expertise, not the same item simultaneously.",,,,,3
"Three Scrum Teams are working on a product. One team identifies a serious bug that could impact all teams, but they are unsure how to address it. What should the Scrum Master do?","The Scrum Master should facilitate collaboration between the teams to resolve the bug, ensuring minimal disruption to the overall progress. <i>'The Scrum Master facilitates collaboration within the Scrum Team and across multiple teams.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate a conversation between the teams to address the bug collaboratively and prevent it from blocking other teams' progress.,"Correct: The Scrum Master should ensure that the teams work together to resolve the bug, minimizing its impact on all teams.",Encourage the team that found the bug to resolve it independently to avoid delaying the other teams.,Incorrect: Collaboration between the teams is essential to ensure the bug is handled properly and efficiently.,Advise the teams to report the bug to the Product Owner and pause their work until it is resolved.,Incorrect: The teams should work together to resolve the bug without unnecessary delays or escalation to the Product Owner.,Tell the affected teams to stop their work until the team that found the bug has resolved it.,Incorrect: The teams should work collaboratively to resolve the issue rather than pausing their work.,,,,,1
"In a multi-team Scrum environment, one team is consistently delivering work that doesn't align with the overall product vision. How should the Scrum Master respond?","The Scrum Master should facilitate workshops to ensure that all teams understand and work towards the shared product vision. <i>'Multiple Scrum Teams must work towards the same product vision.' (Scrum Guide 2020, p. 13)</i>",S,PSM-II,Scrum in Complex Environments,"Allow the team to continue their work independently, as long as they are delivering increments.",Incorrect: All teams should work towards a shared product vision and align their efforts accordingly.,Facilitate alignment workshops to ensure all teams understand and are working towards the same product vision.,Correct: The Scrum Master should organize alignment sessions to ensure all teams are moving in the same direction.,Ask the Product Owner to review the team's work and provide direct feedback on their progress.,"Incorrect: While the Product Owner should provide feedback, alignment across teams is facilitated by the Scrum Master.",Ignore the misalignment and trust the team will correct course in future Sprints.,Incorrect: Misalignment should be addressed proactively to avoid larger issues later.,,,,,2
What is the main challenge when scaling Scrum to multiple teams working on the same product?,"The main challenge in scaling Scrum is ensuring alignment between teams while maintaining each team's autonomy. <i>'Scrum ensures teams maintain autonomy while aligning on product goals.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Managing individual team velocity to ensure all teams deliver at the same pace.,"Incorrect: The focus should be on product delivery, not on aligning velocities.",Ensuring alignment and coordination between teams while maintaining each team's autonomy.,Correct: The challenge in scaling Scrum is balancing coordination across teams with maintaining their autonomy.,Assigning the same Product Owner to every team to manage all requests.,"Incorrect: A single Product Owner can manage multiple teams, but the main challenge is alignment, not ownership.",Making sure all teams use the same Definition of Done for consistency.,"Incorrect: While important, the Definition of Done is not the primary challenge when scaling Scrum.",,,,,2
What should a Scrum Master prioritize to foster a collaborative environment within the Scrum Team?,"The Scrum Master fosters collaboration by encouraging open communication and helping the team resolve conflicts. <i>'The Scrum Master helps foster an environment of trust and collaboration.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Assigning tasks to avoid conflict among team members.,Incorrect: The Scrum Team is self-organizing and resolves task assignments themselves.,Encouraging open communication and facilitating discussions to resolve conflicts.,Correct: The Scrum Master facilitates open communication and helps the team resolve conflicts to foster collaboration.,Taking control of all decision-making processes to avoid delays.,"Incorrect: The Scrum Team is responsible for its own decisions, and the Scrum Master facilitates rather than directs.",Escalating any conflicts to management to ensure quick resolution.,Incorrect: The Scrum Master should help the team resolve conflicts internally before escalating issues.,,,,,2
"If a Scrum Team faces recurring impediments, what should the Scrum Master do to help? (Choose the best answer)","The Scrum Master helps the team resolve their own impediments but steps in when necessary. <i>The Scrum Guide 2020</i> says, 'The Scrum Master helps everyone understand Scrum theory and practice.'",S,PSM-II,Team Facilitation and Coaching,Remove all impediments without involving the team.,Incorrect: The Scrum Master should empower the team to solve their own problems when possible.,Encourage the team to resolve their own impediments and assist when needed.,Correct: The Scrum Master should empower the team while removing blockers only if the team cannot do so.,Involve external managers to handle recurring impediments.,Incorrect: External managers should not be involved in the day-to-day management of the Scrum Team.,Increase Daily Scrum time to discuss impediments more thoroughly.,Incorrect: The Daily Scrum is time-boxed to 15 minutes and should not be extended for this purpose.,,,,,2
"During the Sprint Retrospective, the team expresses frustration with unclear acceptance criteria from the Product Owner. How should the Scrum Master respond?","The Scrum Master should coach the Product Owner on improving the clarity of acceptance criteria to ensure the team has clear goals for future Sprints. <i>'The Scrum Master helps the Scrum Team improve its practices.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Coach the Product Owner on how to improve the clarity of acceptance criteria for future Sprints.,Correct: The Scrum Master should coach the Product Owner to help improve the clarity and quality of acceptance criteria.,Ask the team to move forward despite unclear acceptance criteria.,"Incorrect: The team should not work with unclear acceptance criteria, as this can lead to rework and delays.",Facilitate a meeting between the team and the Product Owner to discuss the current criteria.,Incorrect: A separate meeting is not necessary; the Scrum Master should focus on coaching the Product Owner.,Suggest the team adjust the Definition of Done to accommodate unclear acceptance criteria.,Incorrect: The Definition of Done should not be compromised due to unclear acceptance criteria.,,,,,1
What is one responsibility of the Scrum Master when coaching the Product Owner?,"The Scrum Master helps the Product Owner by coaching them to communicate effectively with stakeholders. <i>'The Scrum Master helps the Product Owner find techniques for effective Product Backlog management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Taking over Product Backlog refinement if the Product Owner is unavailable.,Incorrect: The Product Owner is responsible for managing and refining the Product Backlog.,Helping the Product Owner communicate effectively with stakeholders and manage expectations.,Correct: The Scrum Master helps the Product Owner communicate with stakeholders and manage expectations.,Ensuring the Product Owner assigns tasks to the Development Team to improve efficiency.,Incorrect: The Development Team is self-organizing and does not receive task assignments from the Product Owner.,Taking control of the Product Backlog to prioritize items for the team.,"Incorrect: The Product Owner is responsible for Product Backlog management, not the Scrum Master.",,,,,2
What is the most effective way for a Scrum Master to help the team remove impediments?,"The Scrum Master facilitates the identification and collaborative resolution of impediments by the team. <i>'The Scrum Master helps the Scrum Team remove impediments to their progress.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By resolving all impediments on behalf of the team to ensure focus.,Incorrect: The Scrum Master helps the team identify and resolve impediments but does not solve all of them directly.,By facilitating the identification of impediments and coaching the team to remove them collaboratively.,Correct: The Scrum Master helps the team recognize impediments and encourages them to resolve these collaboratively.,By escalating impediments to management when the team cannot handle them.,Incorrect: The team should resolve impediments with the Scrum Master's facilitation without unnecessary escalation.,By delegating the responsibility of removing impediments to external stakeholders.,Incorrect: The Scrum Team is responsible for removing impediments with the Scrum Master's support.,,,,,2
What is the role of the Scrum Master in fostering a culture of continuous improvement within the Scrum Team?,"The Scrum Master facilitates Sprint Retrospectives to help the team reflect on their processes and identify areas for improvement. <i>'The Sprint Retrospective is held to plan ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Team Facilitation and Coaching,Ensuring that the team strictly follows the same process in every Sprint.,"Incorrect: Continuous improvement requires flexibility and adaptation, not rigid adherence to processes.",Facilitating Sprint Retrospectives where the team can reflect and identify areas for improvement.,Correct: The Scrum Master facilitates Retrospectives to help the team reflect on their processes and improve.,Making all decisions regarding process improvements based on the Scrum framework.,Incorrect: The team collectively identifies and implements improvements based on their own experiences.,Preventing the team from experimenting with new practices during the Sprint.,Incorrect: Scrum encourages experimentation and adaptation to improve the team’s processes.,,,,,2
What should a Scrum Master do to foster an environment of trust and openness in the Scrum Team?,"The Scrum Master fosters an environment of trust by encouraging open communication where team members feel safe to share their concerns. <i>'The Scrum Master helps the Scrum Team create an environment where they can be effective.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Ensure that team members report any issues directly to management for resolution.,Incorrect: The team should resolve issues collaboratively without unnecessary escalation.,Encourage open communication where team members feel safe to share their thoughts and concerns.,Correct: The Scrum Master fosters a culture of openness and trust by encouraging open communication within the team.,Prevent team members from discussing failures to maintain team morale.,Incorrect: Discussing failures openly is essential for continuous improvement.,Require team members to resolve conflicts independently without team discussions.,Incorrect: Conflicts should be resolved collaboratively through team discussions facilitated by the Scrum Master.,,,,,2
How should a Scrum Master handle conflicts that arise within the Scrum Team?,"The Scrum Master facilitates open discussions to help the team resolve conflicts themselves. <i>'The Scrum Master helps the Scrum Team improve communication and collaboration.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By facilitating discussions that help the team resolve conflicts themselves.,Correct: The Scrum Master facilitates open discussions to help the team resolve conflicts.,By taking control and resolving conflicts on behalf of the team to ensure quick solutions.,Incorrect: The Scrum Master supports the team in resolving conflicts but does not take control of the situation.,By escalating conflicts to upper management to ensure they are resolved.,Incorrect: The Scrum Master should help the team resolve conflicts internally before considering escalation.,By assigning responsibilities to avoid future conflicts within the team.,Incorrect: The team is self-organizing and the Scrum Master does not assign roles or responsibilities.,,,,,1
A Product Owner asks the Scrum Master to attend all Daily Scrums to monitor the Development Team’s progress. How should the Scrum Master respond?,"The Scrum Master should explain that the Daily Scrum is meant for the Development Team, and the Product Owner should communicate outside of this event for updates. <i>'The Daily Scrum is a 15-minute event for the Development Team.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Understanding Scrum Fundamentals,Encourage the Product Owner to attend the Daily Scrums to monitor the team’s progress directly.,Incorrect: The Daily Scrum is a Development Team event and should not be used by the Product Owner to monitor progress.,Explain that the Daily Scrum is for the Development Team and suggest that the Product Owner communicate with the team outside of the event.,"Correct: The Scrum Master should remind the Product Owner that the Daily Scrum is for the team, but they can get updates outside of the event.",Ask the Development Team to provide daily reports for the Product Owner to avoid disruption.,"Incorrect: Scrum values collaboration over reporting, and daily reports are not part of the Scrum framework.",Invite the Product Owner to attend the Daily Scrum as an observer to gather information without participating.,Incorrect: The Product Owner should not attend the Daily Scrum to monitor progress but rather rely on other channels for updates.,,,,,2
"During a Sprint Review, the Product Owner suggests adding new Product Backlog items based on stakeholder feedback. How should the Scrum Master respond?","The Scrum Master should help the Product Owner gather feedback and prioritize new work for future Sprints based on the value delivered. <i>'The Product Owner ensures that the Product Backlog is transparent, visible, and understood.' (Scrum Guide 2020, p. 5)</i>",S,PSM-II,Understanding Scrum Fundamentals,Facilitate a discussion to add the new items directly to the current Sprint Backlog.,"Incorrect: New Product Backlog items should be considered for future Sprints, not added mid-Sprint.",Encourage the Product Owner and stakeholders to prioritize the new items for future Sprints.,Correct: The Scrum Master should help the Product Owner gather feedback and prioritize new work for future Sprints.,Tell the Development Team to incorporate the new items into the next Increment immediately.,Incorrect: The Development Team should not change their work focus mid-Sprint without proper prioritization.,Allow the stakeholders to directly add new items to the Sprint Backlog if they are high priority.,Incorrect: Only the Product Owner can prioritize and manage the Product Backlog.,,,,,2
How does Scrum promote continuous improvement within the team?,"Scrum encourages continuous improvement through regular inspection and adaptation, most notably in the Sprint Retrospective. <i>'The Scrum Team inspects how the last Sprint went with regards to individuals, interactions, processes, tools, and their Definition of Done.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Understanding Scrum Fundamentals,"Through regular inspection and adaptation, such as in the Sprint Retrospective, where the team reflects on their process.","Correct: Scrum promotes continuous improvement through events like the Sprint Retrospective, where the team inspects and adapts its processes.",By having the Scrum Master monitor team performance and suggest improvements.,Incorrect: The Scrum Master facilitates but does not monitor or suggest specific improvements; the team is self-organizing.,By assigning specific improvement tasks to Developers during the Sprint.,"Incorrect: The Developers self-organize, and tasks are not assigned for improvement by anyone outside the team.",By enforcing strict rules and processes that the team must follow.,Incorrect: Scrum encourages flexibility and adaptability rather than enforcing strict processes.,,,,,1
What is the key outcome of the Sprint Review in Scrum?,"The Sprint Review enables inspection of the Increment and adaptation of the Product Backlog, involving stakeholders in the feedback process. <i>'The Sprint Review is held at the end of the Sprint to inspect the Increment and adapt the Product Backlog if needed.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,To inspect the Increment and adapt the Product Backlog based on stakeholder feedback.,Correct: The Sprint Review is focused on inspecting the product Increment and adapting the Product Backlog according to feedback.,To assess the team's performance and determine individual contributions.,"Incorrect: The Sprint Review focuses on the product, not on individual performance evaluations.",To allow stakeholders to assign new work to the team for the next Sprint.,"Incorrect: The Product Owner manages the Product Backlog, and new work is planned during Sprint Planning, not during the Sprint Review.",To finalize the Definition of Done for the upcoming Sprint.,"Incorrect: The Definition of Done is defined and refined as needed, but it is not the focus of the Sprint Review.",,,,,1
What is the purpose of the Sprint Retrospective?,"The Sprint Retrospective focuses on process improvement, helping the team inspect how they worked and plan for better outcomes in future Sprints. <i>'The Scrum Team plans ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Understanding Scrum Fundamentals,To review the team's progress and determine which tasks should carry over to the next Sprint.,"Incorrect: The Sprint Retrospective is about improving processes, not deciding on future tasks.",To identify and plan ways to improve the team's processes and increase effectiveness in future Sprints.,Correct: The Sprint Retrospective focuses on inspecting the team's processes and identifying ways to improve.,To allow the stakeholders to provide feedback on the Increment.,"Incorrect: Stakeholder feedback is gathered during the Sprint Review, not the Retrospective.",To review and revise the Product Backlog based on the team's performance.,"Incorrect: The Product Backlog is refined during regular refinement sessions or by the Product Owner, not in the Retrospective.",,,,,2
Why is transparency important in Scrum?,"Transparency ensures that the Scrum Team can inspect their work and progress, allowing them to adapt and improve continuously. <i>'Transparency ensures that aspects of the process are visible to those responsible for the outcome.' (Scrum Guide 2020, p. 3)</i>",S,PSM-II,Understanding Scrum Fundamentals,It ensures that all work is completed as quickly as possible.,"Incorrect: Transparency is about clarity and openness, not speed.",It enables all stakeholders to track progress on a daily basis.,"Incorrect: While stakeholders can track progress, transparency is more focused on the team's internal processes.",It allows the Scrum Team to inspect their progress and adapt their work as necessary.,Correct: Transparency is key to ensuring that the team can inspect their progress and adapt accordingly during the Sprint.,It helps the Scrum Master manage the team’s workflow efficiently.,"Incorrect: Transparency benefits the whole Scrum Team, not just the Scrum Master.",,,,,3
The Development Team is discussing changes to the Sprint Backlog during the Daily Scrum. How should the Scrum Master respond?,"The Scrum Master should remind the team to focus on their daily plan during the Daily Scrum, not on making changes to the Sprint Backlog. <i>'The Daily Scrum focuses on inspecting progress toward the Sprint Goal.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Understanding Scrum Fundamentals,Let the team discuss changes to the Sprint Backlog as it helps them stay aligned.,"Incorrect: The Sprint Backlog is not the focus of the Daily Scrum, which should be limited to planning the next 24 hours.","Remind the team that the Daily Scrum is for planning their work for the day, not discussing changes to the Sprint Backlog.",Correct: The Scrum Master should ensure the Daily Scrum stays focused on the team’s work for the next 24 hours.,Ask the Product Owner to attend the Daily Scrum to help with backlog discussions.,"Incorrect: The Daily Scrum is for the Development Team, not the Product Owner, and should not include backlog refinement.",Allow the team to discuss Sprint Backlog changes as long as they don’t extend the Daily Scrum beyond 15 minutes.,"Incorrect: The Daily Scrum should remain focused on the daily plan, not backlog discussions, regardless of time.",,,,,2
"During the Sprint Review, the stakeholders express dissatisfaction with the work delivered. How should the Scrum Master respond?","The Scrum Master facilitates discussions during the Sprint Review to ensure feedback is used to refine the Product Backlog for future Sprints. <i>'The Sprint Review is held to inspect the outcome of the Sprint and adapt the Product Backlog if needed.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,Tell the Development Team to rework the delivered Increment immediately.,Incorrect: The Development Team should not be asked to rework the Increment immediately; feedback is used to guide future work.,"Facilitate a discussion between the Product Owner, stakeholders, and Development Team to adjust the Product Backlog based on feedback.","Correct: The Scrum Master facilitates feedback discussions, helping the Product Owner adjust the Product Backlog for future work.",Ask the stakeholders to submit formal change requests for future Sprints.,Incorrect: Change requests are not formalized in Scrum; feedback is gathered during the Sprint Review to adapt the Product Backlog.,End the Sprint Review early and schedule a follow-up meeting to address stakeholder concerns.,"Incorrect: The Sprint Review should be used to gather feedback, not rescheduled for later.",,,,,2
True or False: The Daily Scrum is a key event where the Scrum Master assigns tasks to the Development Team to ensure progress.,"The Daily Scrum is focused on team coordination, and the Development Team is responsible for organizing its own work without task assignments from the Scrum Master. <i>'The Scrum Master helps the Scrum Team understand Scrum theory and practice.' (Scrum Guide 2020, p. 6)</i>",TF,PSM-II,Team Facilitation and Coaching,,Incorrect: The Development Team is self-organizing and decides how to manage their own work during the Daily Scrum.,,Correct: The Scrum Master does not assign tasks; the Development Team organizes their work and decides how best to meet the Sprint Goal.,,,,,,,,,false
What are three effective ways the Product Owner can collaborate with stakeholders in Scrum? (Choose the three best answers),"Holding Sprint Reviews, maintaining a transparent Product Backlog, and involving stakeholders in refinement are key ways to collaborate effectively with stakeholders. <i>'The Product Owner ensures that stakeholders are aligned and involved in the process.' (Scrum Guide 2020, p. 7)</i>",M,PSM-II,Collaboration with Stakeholders,Provide stakeholders with detailed daily updates on the team’s progress.,Incorrect: Daily updates are unnecessary; the focus should be on Sprint Reviews for feedback and updates.,Hold regular Sprint Reviews to gather feedback on the Increment from stakeholders.,Correct: Sprint Reviews allow stakeholders to inspect the Increment and provide valuable feedback.,Ensure that the Product Backlog is transparent and accessible to stakeholders.,Correct: A transparent Product Backlog helps stakeholders stay informed about priorities and upcoming work.,Allow stakeholders to directly modify the Sprint Backlog as they see fit.,Incorrect: The Development Team manages the Sprint Backlog; stakeholders cannot directly modify it.,Involve stakeholders in Product Backlog refinement sessions to clarify their priorities.,Correct: Involving stakeholders in Product Backlog refinement ensures their input is considered in planning.,,,"2,3,5"
