title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
The team is frequently completing Increments that do not meet the stakeholders’ expectations. Which Scrum event should be used to address this issue? (Choose the best answer),"The Sprint Review allows the team to present completed work to stakeholders, gather feedback, and align future efforts with expectations. <i>“The Sprint Review is an opportunity to inspect the outcome of the Sprint and determine future adaptations.” Scrum Guide 2020</i>",S,pspo-I,Scrum Events,Sprint Planning,Incorrect: Sprint Planning sets the goal and scope but does not directly address stakeholder feedback.,Sprint Review,Correct: The Sprint Review is designed to gather feedback from stakeholders and adjust future work based on their input.,Daily Scrum,Incorrect: The Daily Scrum inspects progress but does not directly involve stakeholders.,Sprint Retrospective,"Incorrect: The Retrospective focuses on improving the team’s processes, not product feedback.",,,,,2
Which pillar of Scrum encourages the team to make necessary changes immediately when new information is discovered? (Choose the best answer),"Adaptation encourages the team to make changes immediately when new information is discovered, ensuring that they remain aligned with their goals. <i>“Adaptation becomes more difficult when the people involved are not empowered.” Scrum Guide 2020</i>",S,pspo-I,Scrum Pillars,Inspection,Incorrect: Inspection is the process of assessing the situation; Adaptation is the pillar that encourages change.,Adaptation,Correct: Adaptation involves making necessary adjustments as soon as new information is identified.,Transparency,Incorrect: Transparency ensures information is visible but does not directly drive change.,Courage,"Incorrect: Courage is a value that supports taking action, but Adaptation specifically involves making changes.",,,,,2
Which three pillars of Scrum are demonstrated when the Scrum Team inspects their work and adapts based on their findings? (Choose the three best answers),"The pillars of Transparency, Inspection, and Adaptation enable the team to continuously improve their processes and outcomes, driving effective Scrum practice. <i>“Scrum relies on three pillars: transparency, inspection, and adaptation.” Scrum Guide 2020</i>",M,pspo-I,Scrum Pillars,Inspection,Correct: Inspection helps the team identify areas for improvement during events like Sprint Reviews and Retrospectives.,Transparency,"Correct: Transparency allows the team to openly share progress, challenges, and insights with each other and stakeholders.",Focus,"Incorrect: Focus is a value, not a pillar that supports continuous improvement.",Adaptation,Correct: Adaptation enables the team to adjust their work processes based on what was inspected.,Respect,Incorrect: Respect is a value that fosters collaboration but is not one of the three pillars.,,,"1,2,4"
Which three techniques can the Development Team use to improve their estimation accuracy? (Choose the three best answers),"Using Velocity Tracking, conducting Refinement, and applying relative estimation techniques help the Development Team improve estimation accuracy, leading to more achievable Sprints. <i>“The Development Team tracks this total work remaining at least for every Daily Scrum.” Scrum Guide 2020</i>",M,pspo-I,Scrum Tools and Techniques,Using Velocity Tracking to understand past performance.,"Correct: Velocity Tracking helps the team gauge their capacity based on past work, improving estimation accuracy.",Conducting Backlog Refinement to clarify requirements before estimation.,"Correct: Refinement ensures the team fully understands the work, leading to more accurate estimates.",Applying relative estimation techniques like Planning Poker.,Correct: Techniques like Planning Poker foster discussion and help the team reach a consensus on effort estimates.,Assigning fixed time frames for each task regardless of complexity.,Incorrect: Fixed time frames do not account for variability in task complexity and can lead to inaccurate estimates.,Skipping estimation to save time for development.,Incorrect: Skipping estimation increases the risk of over-commitment and unrealistic planning.,,,"1,2,3"
Which two tools or techniques can help the Scrum Team ensure that Product Backlog items are well understood before being pulled into a Sprint? (Choose the two best answers),Backlog Refinement and Definition of Ready help ensure that Product Backlog items are well defined and meet necessary criteria before being selected for a Sprint. <i>“Product Backlog refinement is an ongoing process of keeping the backlog items in good order.” Scrum Guide 2020</i>,M,pspo-I,Scrum Tools and Techniques,Backlog Refinement,Correct: These tool ensure that items are clear and meet criteria before being pulled into the Sprint Backlog.,Definition of Ready,Correct: These tool ensure that items are clear and meet criteria before being pulled into the Sprint Backlog.,Sprint Review,"Incorrect: These event focus on completed work, not readiness of future tasks.",User Story Mapping,"Incorrect: User Story Mapping helps organize stories, but not ensure readiness.",Burndown Chart,"Incorrect: The Burndown Chart tracks progress, not readiness.",,,"1,2"
"During a Sprint Review, the stakeholders express confusion about what was completed versus what was planned. Which tool can help clarify this during future Sprints? (Choose the best answer)","The Sprint Burndown Chart provides stakeholders with a clear view of what was planned and what was completed during the Sprint, enhancing transparency. <i>“The Sprint Burndown Chart shows the amount of work remaining.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Definition of Ready,Incorrect: The Definition of Ready ensures tasks are prepared but does not track planned vs. completed work.,Sprint Burndown Chart,"Correct: The Sprint Burndown Chart provides a clear visual representation of planned versus completed work, helping stakeholders understand progress.",Velocity Tracking,Incorrect: Velocity measures past performance but does not compare planned versus completed work in real-time.,Daily Scrum,Incorrect: The Daily Scrum helps track progress internally but does not visually present planned vs. completed work to stakeholders.,,,,,2
"During Sprint Planning, the team struggles to estimate the effort required for some complex tasks. What technique could they use to improve their estimations? (Choose the best answer)","Planning Poker helps the team estimate complex tasks by fostering discussion and consensus on effort, making it easier to plan effectively for the Sprint. <i>“Scrum Teams may choose their preferred method of estimation.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,User Story Mapping,Incorrect: User Story Mapping helps organize and prioritize stories but is not primarily used for estimation.,Planning Poker,Correct: Planning Poker is an estimation technique that encourages team discussion and consensus on task complexity.,Sprint Retrospective,"Incorrect: The Retrospective is for reflecting on the past Sprint, not for estimating effort.",Burndown Chart,Incorrect: Burndown Charts track progress but do not assist in estimation.,,,,,2
The Product Owner notices that the team’s velocity has decreased over the last three Sprints. What is the best course of action? (Choose the best answer),The Product Owner should collaborate with the team to identify factors affecting velocity and make necessary adjustments to the Product Backlog. <i>“The Scrum Team inspects progress toward the Sprint Goal and adapts the Sprint Backlog.” Scrum Guide 2020</i>,S,pspo-I,Scrum Tools and Techniques,Push the team to increase their output in the next Sprint to match previous velocities.,Incorrect: Pushing the team without understanding the cause can lead to burnout and reduced quality.,Collaborate with the team to identify any impediments and adjust the Product Backlog as needed.,Correct: The Product Owner should work with the team to identify issues and refine the Backlog to better align with team capacity.,Ignore the issue as velocity is not an indicator of team performance.,Incorrect: A decreasing velocity may indicate underlying issues that need to be addressed.,Ask the Scrum Master to enforce stricter adherence to the planned work.,Incorrect: The team should self-manage and adapt their workload based on their capacity and challenges.,,,,,2
"The team struggles with consistent communication of task progress, leading to misunderstandings. What tool can best improve this situation? (Choose the best answer)","A Task Board helps improve communication by providing a visual status of tasks, making it easier for team members to stay aligned and informed. <i>“Task Boards can enhance transparency and provide clear insights into progress.” Scrum Guide 2020</i>",S,pspo-I,Scrum Tools and Techniques,Backlog Refinement,Incorrect: Refinement improves future work readiness but does not enhance daily communication.,Task Board,"Correct: A Task Board provides a clear visual status of all tasks, improving communication among team members.",Scrum Artifacts,Incorrect: The Definition of Done ensures quality but does not directly address task communication.,Sprint Retrospective,Incorrect: Retrospectives identify improvements but do not directly enhance task status communication.,,,,,2
Which Scrum value is most emphasized when the team commits to a Sprint Goal and works together to achieve it? (Choose the best answer),"Commitment drives the team’s dedication to achieving the Sprint Goal, fostering a unified effort toward completing their objectives. <i>“Scrum’s success is based on people becoming more proficient in living five values.” Scrum Guide 2020</i>",S,pspo-I,Scrum Values,Courage,"Incorrect: Courage supports taking bold actions, but Commitment specifically drives dedication to the Sprint Goal.",Commitment,Correct: Commitment emphasizes the team’s dedication to achieving the Sprint Goal.,Respect,"Incorrect: Respect fosters positive collaboration, but Commitment is key to pursuing the Sprint Goal.",Focus,"Incorrect: Focus helps maintain direction, but Commitment directly relates to achieving the goal.",,,,,2
True or False: The Developers are solely responsible for defining the Sprint Goal. (Choose the best answer),"The Sprint Goal is a shared objective that is defined by the entire Scrum Team during Sprint Planning, ensuring alignment and commitment. <i>“The Sprint Goal is the single objective for the Sprint.” Scrum Guide 2020</i>",TF,pspo-I,Sprint Planning,,"Incorrect: The Sprint Goal is defined collaboratively by the entire Scrum Team, including the Product Owner.",,Correct: The Sprint Goal is established through collaboration between the Product Owner and the Developers.,,,,,,,,,false
True or False: The Product Owner should cancel the Sprint if the Developers identify an issue that makes the Sprint Goal unattainable. (Choose the best answer),"The Product Owner can cancel a Sprint if the Sprint Goal becomes obsolete, but this action is not mandatory and should be carefully considered. <i>“A Sprint can be canceled if the Sprint Goal becomes obsolete.” Scrum Guide 2020</i>",TF,pspo-I,Sprint Planning,,"Incorrect: Cancelling the Sprint is a decision that should be made carefully, considering all factors, not just the immediate issue.",,"Correct: The Product Owner may cancel the Sprint if the Sprint Goal becomes obsolete, but it is not mandatory.",,,,,,,,,false
"During a Sprint, the Developers realize they need more time to complete a critical Product Backlog item. What should the Product Owner do? (Choose the best answer)","The Product Owner should collaborate with the Developers to adjust the Sprint Backlog, ensuring the team can complete the most valuable work while maintaining focus on the Sprint Goal. <i>“Scope may be clarified and renegotiated with the Product Owner as more is learned.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Extend the Sprint to give the team more time.,Incorrect: Sprint durations are fixed and should not be extended under any circumstances.,Work with the Developers to adjust the Sprint Backlog while keeping the Sprint Goal in focus.,Correct: Adjusting the Sprint Backlog ensures the team remains focused on delivering the most valuable work.,Delay the item to the next Sprint to ensure it is fully completed.,Incorrect: Delaying critical work should be avoided if it impacts the Sprint Goal.,Reassign the work to another team to meet the deadline.,Incorrect: Reassigning work disrupts the team’s accountability and focus.,,,,,2
"During Sprint Planning, the Developers express uncertainty about the effort required for a Backlog item. What should the Product Owner do? (Choose the best answer)","The Product Owner should collaborate with the Developers to refine the unclear item, ensuring it is actionable and ready for the Sprint. <i>“Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Insist the item be included to meet stakeholder expectations.,Incorrect: Including unclear items can disrupt the Sprint and jeopardize the Sprint Goal.,"Work with the Developers to refine the item, providing clarity and reducing uncertainty.",Correct: Refinement helps ensure that Backlog items are well understood and ready for selection.,Delay the item until the next Sprint to avoid disruption.,Incorrect: Delaying work without addressing refinement does not solve the underlying problem.,Ask the Scrum Master to facilitate additional refinement sessions.,"Incorrect: While the Scrum Master can facilitate, the Product Owner leads refinement in collaboration with the Developers.",,,,,2
"During the Sprint, the Product Owner learns that the team will not meet the Sprint Goal due to unforeseen technical challenges. What should the Product Owner do? (Choose the best answer)",The Product Owner should work with the Developers to adjust the Sprint Backlog while maintaining focus on the Sprint Goal. This approach aligns with the principle that scope may be renegotiated with the Product Owner as more is learned. <i>“The Sprint Backlog is updated throughout the Sprint as more is learned.” Scrum Guide 2020</i>,S,pspo-I,Sprint Planning,Push the team to work extra hours to meet the Sprint Goal.,Incorrect: Pushing the team to work extra hours contradicts the principles of sustainable pace.,Work with the Developers to adjust the Sprint Backlog while keeping the Sprint Goal in mind.,Correct: Adjusting the Sprint Backlog helps refocus efforts without changing the Sprint Goal.,Cancel the Sprint and start a new one to address the challenges.,Incorrect: Cancelling the Sprint is extreme and should only happen if the Sprint Goal becomes obsolete.,Ignore the issue and continue with the current plan.,Incorrect: Ignoring challenges leads to unmet goals and decreased team morale.,,,,,2
"During Sprint Planning, the Developers raise concerns about the feasibility of completing the Sprint Goal. What should the Product Owner do? (Choose the best answer)","The Product Owner should work with the Developers to adjust the Sprint Backlog, ensuring that the team commits to achievable work that aligns with the Sprint Goal. <i>“Scope may be clarified and renegotiated with the Product Owner as more is learned.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Insist that the team commit to the Sprint Goal regardless of the challenges.,Incorrect: Committing to unrealistic goals can lead to burnout and unmet Sprint outcomes.,"Collaborate with the Developers to adjust the Sprint Backlog, focusing on the most valuable work.","Correct: Adjusting the Sprint Backlog helps align the team’s efforts with achievable, high-value outcomes.",Delay the Sprint to reevaluate the Sprint Goal and items.,Incorrect: Delaying the Sprint disrupts the cadence and flow of work in Scrum.,Reassign some work to another team to meet the Sprint Goal.,Incorrect: Reassigning work undermines team accountability and focus.,,,,,2
"During Sprint Review, the stakeholders express that the Increment does not meet their expectations. What is the best action for the Product Owner? (Choose the best answer)","The Product Owner should engage stakeholders during the Sprint Review to gather feedback and adjust the Product Backlog, ensuring alignment with expectations. <i>“The Sprint Review is an opportunity to inspect the outcome of the Sprint and determine future adaptations.” Scrum Guide 2020</i>",S,pspo-I,Sprint Review,Defend the Increment and explain the challenges faced by the team.,Incorrect: Defending the work does not address stakeholder concerns or improve the product.,Engage with stakeholders to understand their feedback and adjust the Product Backlog accordingly.,Correct: The Product Owner should actively manage stakeholder feedback and refine the Product Backlog based on their input.,Ignore the feedback and continue with the current plan.,Incorrect: Ignoring feedback undermines the purpose of the Sprint Review and stakeholder engagement.,Ask the Scrum Master to handle the feedback separately.,Incorrect: Managing stakeholder feedback and expectations is the responsibility of the Product Owner.,,,,,2
"During the Sprint Review, stakeholders express that the Increment does not meet their needs. What is the best action for the Product Owner? (Choose the best answer)","The Product Owner should actively engage with stakeholders during the Sprint Review to gather feedback and update the Product Backlog, ensuring future work aligns with their needs. <i>“The Sprint Review is an opportunity to inspect the outcome of the Sprint and determine future adaptations.” Scrum Guide 2020</i>",S,pspo-I,Sprint Review,Defend the Increment by explaining the challenges faced by the team.,Incorrect: Defending work without addressing feedback does not improve future iterations.,Engage with stakeholders to understand their feedback and adjust the Product Backlog accordingly.,Correct: The Product Owner should actively manage feedback and refine the Backlog to better align with stakeholder needs.,Ignore the feedback and continue with the planned Backlog items.,Incorrect: Ignoring feedback undermines the purpose of the Sprint Review and stakeholder engagement.,Ask the Scrum Master to handle the stakeholder feedback separately.,Incorrect: Managing stakeholder feedback and expectations is the responsibility of the Product Owner.,,,,,2
"During a Sprint, the Product Owner receives feedback that a key feature is not meeting stakeholder expectations. What should the Product Owner do? (Choose the best answer)",The Product Owner should evaluate feedback and adjust the Product Backlog to ensure future work aligns with stakeholder needs. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>,S,pspo-I,Stakeholder Engagement,Ignore the feedback to avoid disrupting the current Sprint.,Incorrect: Ignoring feedback can lead to a product that does not meet stakeholder needs.,Evaluate the feedback and adjust the Product Backlog accordingly for future Sprints.,Correct: Adjusting the Product Backlog ensures that feedback is addressed in future work without disrupting the current Sprint.,Request the team to rework the feature immediately within the current Sprint.,Incorrect: Mid-Sprint changes disrupt focus and the Sprint Goal.,Ask the Scrum Master to manage the stakeholder feedback.,Incorrect: The Product Owner is responsible for managing stakeholder feedback and refining the Product Backlog.,,,,,2
Which three actions demonstrate effective engagement of stakeholders by the Product Owner? (Choose the three best answers),"The Product Owner should engage stakeholders regularly, use feedback to inform prioritization, and communicate changes clearly to maintain alignment and trust. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",M,pspo-I,Stakeholder Engagement,Only communicating with stakeholders during formal Scrum events.,Incorrect: Ongoing communication with stakeholders is crucial for managing expectations and aligning the Product Backlog.,Engaging stakeholders regularly to gather feedback and adjust the Product Backlog.,Correct: Regular engagement ensures the Product Backlog remains aligned with stakeholder needs.,Using stakeholder feedback to guide prioritization decisions.,Correct: Feedback-driven prioritization helps maximize value and address current needs.,Clearly communicating the impact of changes to stakeholders.,Correct: Transparent communication helps stakeholders understand how their feedback influences the Product Backlog.,Delegating stakeholder management to the Scrum Master to avoid disruptions.,Incorrect: Managing stakeholders is a key responsibility of the Product Owner.,,,"2,3,4"
"During a Sprint, the Developers identify a potential impediment that could delay their progress. How should the Product Owner respond? (Choose the best answer)","The Product Owner should support the Developers in addressing impediments, ensuring that progress towards the Sprint Goal is maintained. <i>“The Scrum Master serves the Scrum Team by removing impediments to the team’s progress.” Scrum Guide 2020</i>",S,pspo-I,Impediments,Ignore the impediment to maintain the current focus on the Sprint Goal.,Incorrect: Ignoring impediments can lead to delays and reduce the team’s ability to meet the Sprint Goal.,"Support the Developers in addressing the impediment, ensuring it does not impact progress.","Correct: The Product Owner should support the team in maintaining focus on value delivery, though resolving technical impediments is primarily the Developers' responsibility.",Ask the Scrum Master to solve the issue independently.,"Incorrect: While the Scrum Master facilitates removal of impediments, the Product Owner should stay engaged to understand the impact on value.",Escalate the issue to management to ensure it is quickly resolved.,Incorrect: Escalating issues externally can disrupt the team’s flow and self-management.,,,,,2
Which concept is crucial for ensuring that Scrum Teams can adapt quickly to changes and deliver value incrementally? (Choose the best answer),"Inspection and Adaptation are fundamental to Scrum, allowing teams to continuously evaluate and refine their approach, delivering value incrementally. <i>“Scrum relies on transparency, inspection, and adaptation.” Scrum Guide 2020</i>",S,pspo-I,Concepts,Timeboxing,Incorrect: Timeboxing limits the duration of Scrum events but does not directly address adaptability.,Inspection and Adaptation,Correct: Inspection and Adaptation allow Scrum Teams to regularly assess their progress and adjust their approach to maximize value.,Sprint Planning,Incorrect: Sprint Planning sets the goal and plan for the Sprint but does not directly ensure adaptability.,Definition of Ready,Incorrect: The Definition of Ready ensures that items are prepared for the Sprint but does not ensure team adaptability.,,,,,2
"During a Sprint, a key stakeholder requests a major change to the Product Backlog. What should the Product Owner do? (Choose the best answer)","The Product Owner must balance stakeholder needs with the team's current work, managing changes to the Product Backlog as needed. <i>Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Immediately add the change to the Sprint Backlog.,Incorrect: Changes during the Sprint should be managed carefully to avoid disrupting the Sprint Goal.,Discuss the change with the stakeholder and prioritize it in the Product Backlog.,"Correct: The Product Owner should assess the change and adjust the Backlog accordingly, without disrupting the current Sprint.",Reject the change as it was not planned during the Sprint Planning.,Incorrect: The Product Owner should not outright reject changes but consider them appropriately.,Bring the change to the Daily Scrum for discussion with the Developers.,Incorrect: The Daily Scrum is not intended for discussing backlog changes.,,,,,2
"During the Sprint Retrospective, the team identifies frequent misunderstandings of Product Backlog items as a significant issue. What should the Product Owner do? (Choose the best answer)","The Product Owner should actively work with the Developers to refine unclear items, ensuring that Product Backlog items are clear, actionable, and ready for future Sprints. <i>“Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Ignore the feedback and continue with the current refinement process.,Incorrect: Ignoring feedback can lead to recurring misunderstandings and inefficiencies.,"Collaborate with the Developers to improve refinement, ensuring items are clear and actionable.",Correct: Improving refinement processes ensures items are well understood and reduces misunderstandings in future Sprints.,Ask the Scrum Master to handle refinement challenges independently.,Incorrect: The Product Owner plays a key role in refinement and should be actively involved.,Delay addressing these issues until the next Sprint Planning session.,"Incorrect: Refinement improvements should be made continuously, not delayed until planning sessions.",,,,,2
"During a Sprint Review, stakeholders request additional features based on the latest market trends. What should the Product Owner do? (Choose the best answer)","The Product Owner should assess stakeholder feedback and adjust the Product Backlog, prioritizing new features based on their value and impact. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Immediately add the features to the current Sprint Backlog to keep stakeholders satisfied.,Incorrect: The Sprint Backlog should not be altered during a Sprint; new requests are managed through the Product Backlog.,Evaluate the request and update the Product Backlog to prioritize the new features accordingly.,"Correct: The Product Owner should manage stakeholder feedback through the Product Backlog, ensuring alignment with priorities.",Reject the requests to maintain the current focus of the team.,"Incorrect: All feedback should be considered and evaluated, even if not immediately actionable.",Ask the Scrum Master to communicate to stakeholders that changes are not allowed.,"Incorrect: Communicating about changes is part of the Product Owner's responsibilities, not the Scrum Master's.",,,,,2
"During the Sprint, the Product Owner realizes that the team is falling behind on delivering the key features. What should the Product Owner do? (Choose the best answer)",The Product Owner should refine and adjust the Product Backlog to help the team focus on the highest value items in future Sprints. Changes to Sprint duration should not be made as they disrupt the team’s cadence. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>,S,pspo-I,Product Backlog Management,Request the team to work overtime to meet the Sprint Goal.,Incorrect: Asking the team to work overtime is not a sustainable or effective solution.,Adjust the Product Backlog priorities for the next Sprint to address delays.,Correct: Adjusting priorities helps the team focus on the most valuable work in upcoming Sprints.,Extend the current Sprint to allow more time to complete the work.,Incorrect: Sprint durations are fixed and should not be extended.,Escalate the issue to management for immediate intervention.,Incorrect: Escalating the issue is not the most effective way to address team delays.,,,,,2
Which two actions should a Product Owner take if stakeholders complain about the quality of the product? (Choose the two best answers),"To address quality concerns, the Product Owner should adjust the Product Backlog and incorporate quality measures into the Definition of Done. <i>Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Discuss the concerns with the Scrum Master to improve the team's approach.,Incorrect: The Scrum Master is not responsible for quality adjustments directly.,Adjust the Product Backlog to address quality issues in upcoming Sprints.,Correct: The Product Owner should refine the Backlog to improve the quality as per stakeholder feedback.,Reprimand the developers during the Sprint Retrospective.,Incorrect: Reprimanding the team does not lead to constructive improvements.,Ensure quality standards are added to the Definition of Done.,Correct: This approach makes sure that quality concerns are addressed in each Increment.,Increase the number of tests during the next Sprint.,Incorrect: Testing alone does not directly address product quality improvement.,,,"2,4"
Which three actions best demonstrate the Product Owner's role in maximizing the value of the product? (Choose the three best answers),"The Product Owner maximizes value by engaging with stakeholders, using data-driven decisions, and maintaining a well-refined Product Backlog that guides the team’s efforts. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Delegating Backlog prioritization to the Scrum Master to streamline processes.,Incorrect: The Product Owner is responsible for prioritizing the Backlog based on value and stakeholder input.,Regularly engaging stakeholders to gather feedback and adjust priorities.,Correct: Continuous engagement ensures that the Product Backlog reflects current market needs and stakeholder expectations.,Using data and metrics to make informed prioritization decisions.,Correct: Data-driven decisions help prioritize the most valuable work and align with business goals.,Ensuring Backlog items are refined and ready for future Sprints.,"Correct: A well-refined Backlog helps the team deliver consistent, incremental value.",Only focusing on high-priority items without considering stakeholder feedback.,Incorrect: Stakeholder feedback is essential for ensuring the Product Backlog aligns with business needs.,,,"2,3,4"
"During the Sprint, a critical bug is discovered that affects the product’s core functionality. What is the best action for the Product Owner? (Choose the best answer)","The Product Owner should collaborate with the team to prioritize and address critical bugs within the current Sprint, maintaining product integrity and stakeholder trust. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Ignore the bug to maintain the Sprint focus.,Incorrect: Ignoring critical issues can lead to significant product failures and stakeholder dissatisfaction.,Work with the team to prioritize the bug fix within the current Sprint.,Correct: Prioritizing critical bug fixes ensures the product remains functional and valuable.,Delay the fix until the next Sprint to avoid disrupting the current work.,Incorrect: Delaying critical fixes compromises product quality and can create technical debt.,Ask the Scrum Master to manage the bug independently.,"Incorrect: The Product Owner should be involved in prioritizing issues, while the Scrum Master facilitates resolution.",,,,,2
Which three actions best demonstrate the Scrum Master's role in supporting the Scrum Team? (Choose the three best answers),"The Scrum Master supports the team by facilitating Scrum events, assisting the Product Owner with Backlog management, and coaching the team on self-management and collaboration. <i>“The Scrum Master is accountable for the Scrum Team’s effectiveness.” Scrum Guide 2020</i>",M,pspo-I,Roles and Responsibilities,Solving all technical issues for the team.,Incorrect: The Scrum Master facilitates but does not directly solve technical challenges.,Facilitating Scrum events to ensure they are productive and effective.,Correct: Facilitating Scrum events is a core responsibility of the Scrum Master.,Helping the Product Owner manage the Product Backlog.,Correct: The Scrum Master supports the Product Owner in refining the Backlog and facilitating stakeholder engagement.,Coaching the team on self-management and cross-functionality.,Correct: Coaching supports the team in becoming more self-sufficient and effective.,Directing the team’s daily work tasks.,Incorrect: The Scrum Master does not direct work; the team manages their own tasks.,,,"2,3,4"
Which artifact helps the Scrum Team track their progress toward completing the Sprint Goal and provides visibility into the team’s plan? (Choose the best answer),"The Sprint Backlog provides a clear and transparent view of the team’s plan and progress during the Sprint, helping ensure alignment with the Sprint Goal. <i>“The Sprint Backlog is a plan by and for the Developers.” Scrum Guide 2020</i>",S,pspo-I,Scrum Artifacts,Product Backlog,Incorrect: The Product Backlog lists all future work but does not show progress within the current Sprint.,Sprint Backlog,Correct: The Sprint Backlog provides transparency into the work planned and tracks progress during the Sprint.,Increment,Incorrect: The Increment reflects completed work but does not track ongoing progress toward the Sprint Goal.,Scrum Artifacts,Incorrect: The Definition of Done ensures quality standards but does not provide visibility into ongoing work.,,,,,2
Which artifact provides visibility into the work that has been completed and serves as a measure of progress toward the Product Goal? (Choose the best answer),The Increment provides transparency into what has been completed and serves as evidence of progress toward the Product Goal. <i>“An Increment is a concrete stepping stone toward the Product Goal.” Scrum Guide 2020</i>,S,pspo-I,Scrum Artifacts,Product Backlog,Incorrect: The Product Backlog shows planned and future work but does not measure completed progress.,Increment,"Correct: The Increment reflects all completed work, providing a concrete measure of progress toward the Product Goal.",Sprint Backlog,Incorrect: The Sprint Backlog shows the plan for the Sprint but does not reflect overall progress toward the Product Goal.,Scrum Artifacts,Incorrect: The Definition of Done ensures quality standards but does not measure progress.,,,,,2
True or False: The Product Owner is required to set the Definition of Done for the Developers. (Choose the best answer),The Definition of Done is a commitment by the Scrum Team to ensure the work meets quality standards and is not the sole responsibility of the Product Owner. <i>“The Definition of Done is created by the Scrum Team.” Scrum Guide 2020</i>,TF,pspo-I,Scrum Artifacts,,"Incorrect: The Definition of Done is a shared understanding created by the entire Scrum Team, not dictated by the Product Owner.",,"Correct: The Definition of Done is collectively defined by the Scrum Team, ensuring consistency in quality standards.",,,,,,,,,false
"During Sprint Planning, the team finds that a critical Backlog item lacks sufficient details. What should the Product Owner do? (Choose the best answer)","The Product Owner should collaborate with the Developers to refine the unclear item, ensuring it is clear and actionable before including it in the Sprint. <i>“Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.” Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Include the item anyway to keep the Sprint on track.,Incorrect: Including unclear items can disrupt the Sprint and reduce efficiency.,"Work with the Developers to refine the item immediately, ensuring it is ready and actionable.",Correct: Refinement ensures the item is clear and can be effectively worked on during the Sprint.,Move the item to the next Sprint without refinement.,Incorrect: Delaying refinement without addressing clarity can delay valuable work.,Ask the Scrum Master to manage the refinement process.,Incorrect: The Product Owner leads refinement with the Developers to ensure Backlog clarity.,,,,,2
What should the Product Owner do if they realize that the current Sprint Goal is no longer valuable? (Choose the best answer),"If the Sprint Goal loses its value, the Product Owner has the responsibility to cancel the Sprint and redirect the team's focus. <i>Scrum Guide 2020</i>",S,pspo-I,Sprint Planning,Cancel the Sprint and start planning a new one.,Correct: The Product Owner has the authority to cancel the Sprint if the goal becomes obsolete.,Continue with the current Sprint as planned to maintain team morale.,Incorrect: The Sprint should only continue if the goal remains valuable.,Discuss with the Developers about changing the goal mid-Sprint.,Incorrect: The Sprint Goal should remain consistent once the Sprint has started.,Consult with the Scrum Master to adjust the current Sprint.,Incorrect: Adjusting the Sprint is not a suitable response when the goal is no longer valuable.,,,,,1
Which three key factors should be considered when creating a Definition of Done? (Choose the three best answers),"The Definition of Done ensures quality by incorporating team-agreed standards, compliance requirements, and stakeholder expectations, guiding the team’s work. <i>“The Definition of Done creates transparency by providing everyone a shared understanding of what work was completed.” Scrum Guide 2020</i>",M,pspo-I,Concepts,Quality criteria agreed upon by the entire Scrum Team.,Correct: The Definition of Done reflects shared standards that ensure quality and consistency.,Compliance with organizational and industry standards.,Correct: The Definition of Done should incorporate relevant compliance and regulatory requirements.,Stakeholder expectations for the final product.,Correct: Including stakeholder expectations helps ensure that the Increment meets end-user needs and is valuable.,Speed of task completion during the Sprint.,"Incorrect: The Definition of Done focuses on quality, not the speed of task completion.",Personal preferences of the team members.,"Incorrect: The Definition of Done is a collective agreement, not based on individual preferences.",,,"1,2,3"
