title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
What is the best way for a Scrum Master to foster a sense of ownership within the team?,"The Scrum Master fosters ownership within the team by encouraging them to take responsibility for their work and decisions. <i>'Scrum Teams are self-managing, deciding who does what, when, and how.' (Scrum Guide 2020, p. 5)</i>",S,PSM-II,Leadership and Influence,By encouraging the team to make decisions and take responsibility for their work.,Correct: The Scrum Master fosters ownership by empowering the team to take responsibility for their work and decisions.,By assigning tasks to team members based on their strengths.,Incorrect: The Scrum Team is self-organizing and decides how to allocate tasks.,By escalating issues to management when the team struggles with ownership.,Incorrect: The Scrum Master helps the team handle ownership issues without escalation.,By enforcing strict rules to ensure team members take responsibility.,"Incorrect: Ownership comes from empowerment, not enforcement.",,,,,1
What should the Scrum Master focus on when communicating with external stakeholders?,"The Scrum Master helps external stakeholders collaborate effectively by coaching them on communication with the Scrum Team. <i>'The Scrum Master serves the organization in leading, training, and coaching.' (Scrum Guide 2020, p. 8)</i>",S,PSM-II,Leadership and Influence,By assigning tasks to stakeholders to align them with the Scrum Team’s goals.,"Incorrect: The Product Owner manages stakeholder tasks, not the Scrum Master.",By escalating stakeholder concerns to upper management for resolution.,Incorrect: The Scrum Master helps resolve stakeholder concerns without escalation.,By coaching stakeholders on effective collaboration with the Scrum Team.,Correct: The Scrum Master helps stakeholders collaborate effectively by coaching them on communication with the Scrum Team.,By enforcing strict Scrum rules to ensure stakeholder alignment.,Incorrect: The Scrum Master educates stakeholders on Scrum practices but does not enforce rules.,,,,,3
How can a Scrum Master ensure that multiple teams working on the same product share ownership of the product?,"The Scrum Master ensures shared ownership by facilitating joint Sprint Reviews where all teams demonstrate their work and contribute to the product. <i>'Sprint Reviews provide an opportunity for the Scrum Teams to demonstrate their work to stakeholders and receive feedback.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating joint Sprint Reviews where all teams can demonstrate their work and provide feedback on the product.,Correct: Joint Sprint Reviews allow teams to share ownership of the product by demonstrating their contributions and receiving feedback.,By assigning ownership responsibilities to each team based on their area of work.,"Incorrect: Scrum Teams are self-organizing, and the Scrum Master facilitates ownership, but does not assign responsibilities.",By enforcing a shared ownership policy that all teams must follow.,"Incorrect: The Scrum Master fosters collaboration, but does not enforce ownership through policies.",By escalating ownership issues to upper management when teams are not taking responsibility.,"Incorrect: The Scrum Master helps resolve ownership issues through facilitation, not escalation.",,,,,1
How should a Scrum Master support multiple teams working on different aspects of the same product?,"The Scrum Master helps multiple teams align on the same product by facilitating regular synchronization meetings to ensure coherence across the teams. <i>'The Scrum Master facilitates collaboration and communication in environments with multiple teams working on the same product.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating regular synchronization meetings to ensure teams remain aligned on product goals.,Correct: Regular synchronization meetings help multiple teams working on different parts of a product stay aligned on overall product goals.,By assigning different parts of the product to specific teams to avoid overlap.,"Incorrect: The Product Owner manages backlog and task distribution, not the Scrum Master.",By enforcing strict adherence to a unified product roadmap across all teams.,"Incorrect: The Scrum Master facilitates collaboration, but does not enforce roadmaps.",By escalating coordination issues between teams to upper management for resolution.,"Incorrect: The Scrum Master helps resolve coordination challenges through facilitation, not escalation.",,,,,1
What should a Scrum Master do when multiple teams working on the same product struggle with communication?,"The Scrum Master ensures effective communication by facilitating cross-team events like Scrum of Scrums to keep teams aligned and address issues together. <i>'The Scrum Master helps foster communication between teams working on the same product.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating cross-team events like Scrum of Scrums to ensure teams communicate regularly and address issues together.,Correct: Cross-team events such as Scrum of Scrums help teams working on the same product communicate and resolve issues.,By assigning communication responsibilities to each team to ensure they stay aligned.,Incorrect: Scrum Teams are self-organizing and should manage communication themselves.,By enforcing a strict communication plan that all teams must follow.,Incorrect: The Scrum Master encourages collaboration but does not enforce strict communication plans.,By escalating communication issues to upper management for resolution.,"Incorrect: The Scrum Master resolves communication challenges through facilitation, not escalation.",,,,,1
What is the best way for a Scrum Master to manage risks across multiple Scrum Teams?,"The Scrum Master manages risks by facilitating discussions where teams can collectively identify, assess, and mitigate risks in their work. <i>'The Scrum Master helps ensure the teams focus on risk management in a collaborative manner.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating discussions where teams can collectively identify and mitigate risks.,Correct: The Scrum Master helps teams identify and mitigate risks by facilitating discussions focused on risk management.,By assigning risk management responsibilities to specific team members.,"Incorrect: Scrum Teams are self-managing, and the Scrum Master facilitates rather than assigns responsibilities.",By enforcing a risk management framework that all teams must follow.,"Incorrect: The Scrum Master encourages teams to address risks through discussion, not enforcement.",By escalating significant risks to upper management for further analysis.,Incorrect: The Scrum Master supports risk management internally within the teams without escalation unless absolutely necessary.,,,,,1
Three Scrum Teams are working on different parts of the same product. One team encounters a critical bug that impacts the work of the other two teams. How should the Scrum Master handle this situation?,"The Scrum Master should facilitate communication between all teams to collaboratively address the bug and prevent it from blocking progress. <i>'Scrum encourages communication and collaboration to address dependencies and obstacles quickly.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate immediate communication between all teams to address the bug collaboratively and ensure it does not block further progress.,Correct: The Scrum Master should encourage collaboration between the teams to address the bug and ensure that progress is not blocked.,Ask the affected teams to pause their work until the original team resolves the bug.,Incorrect: The teams should work together to address the issue rather than pausing work.,Suggest that each team escalate the issue to the Product Owner and wait for a decision.,"Incorrect: This is an issue that should be resolved at the team level, without unnecessary escalation to the Product Owner.",Tell the team that discovered the bug to handle it independently to avoid impacting the other teams.,Incorrect: Collaboration between teams is essential in resolving issues that affect multiple teams working on the same product.,,,,,1
"During a Sprint, multiple teams are working on the same product. One team discovers that their work heavily depends on another team's progress, but the other team has fallen behind. What should the Scrum Master do?","The Scrum Master should facilitate a discussion to resolve the dependency and adjust the Sprint Backlog while maintaining focus on delivering value. <i>'Scrum teams collaborate closely on complex dependencies, with the Scrum Master ensuring productive collaboration.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate a discussion between the teams to address the dependency and adjust the Sprint Backlog if necessary.,"Correct: The Scrum Master should help the teams communicate and manage dependencies, adjusting the Sprint Backlog if needed.",Encourage the dependent team to continue working on other tasks until the blocking team catches up.,Incorrect: The teams should address the dependency issue directly rather than working on unrelated tasks.,Advise the dependent team to bypass the dependency and deliver whatever they can on their own.,Incorrect: Bypassing a key dependency may result in incomplete or misaligned work.,Tell the blocking team to prioritize the dependent work and delay their other tasks.,Incorrect: The teams should collaborate to solve the issue rather than reprioritize unilaterally.,,,,,1
What is the most effective way for a Scrum Master to foster collaboration between multiple teams working on the same product?,"The Scrum Master fosters collaboration between multiple teams by facilitating regular synchronization meetings where teams align on goals and progress. <i>'The Scrum Master serves the Scrum Team by helping them collaborate effectively in complex environments.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,"By facilitating regular synchronization meetings, such as Scrum of Scrums, to ensure teams stay aligned on goals and progress.","Correct: Synchronization meetings, such as Scrum of Scrums, help teams working on the same product stay aligned and collaborate effectively.",By assigning collaboration tasks to ensure teams work closely together.,"Incorrect: The Scrum Master facilitates collaboration, but Scrum Teams are self-organizing and manage their own tasks.",By enforcing a strict collaboration plan that teams must follow.,"Incorrect: The Scrum Master facilitates collaboration, but does not enforce strict plans.",By escalating collaboration issues to upper management when teams struggle to work together.,"Incorrect: The Scrum Master resolves collaboration challenges through facilitation, not escalation.",,,,,1
What should a Scrum Master prioritize during a Sprint Retrospective?,"The Scrum Master facilitates Retrospectives to help the team reflect on their processes and identify improvements. <i>'The Sprint Retrospective is held to plan ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Team Facilitation and Coaching,Enforcing strict adherence to Scrum principles without flexibility.,"Incorrect: The Scrum Master facilitates Retrospectives, but Scrum promotes flexibility and adaptation.",Helping the team reflect on their processes and identify areas for improvement.,Correct: The Scrum Master helps the team reflect on their processes to improve during the Sprint Retrospective.,Assigning tasks for the next Sprint based on identified issues.,Incorrect: The team is self-organizing and assigns its own tasks based on the Sprint Goal.,Ensuring that team members avoid discussing failures to maintain morale.,Incorrect: Discussing failures openly is crucial for continuous improvement in Scrum.,,,,,2
"As a Scrum Master, how should you handle a situation where the Development Team is struggling with self-organization? (Choose the best answer)",The Scrum Master should facilitate discussions to help the team reflect on their self-organization and identify areas for improvement. <i>Scrum Guide 2020</i>,S,PSM-II,Team Facilitation and Coaching,Tell the team exactly how to organize their work to meet the Sprint Goal.,"Incorrect: The Scrum Master should coach the team on self-organization, not direct them.",Facilitate a discussion to help the team identify improvements in their self-organization.,Correct: The Scrum Master should facilitate discussions that lead to self-improvement and self-organization.,Assign roles to the team members to help them organize better.,Incorrect: Scrum Masters do not assign roles; the team should self-organize.,Let the team continue to struggle so they learn through failure.,"Incorrect: The Scrum Master should intervene by facilitating improvements, not letting the team fail repeatedly.",,,,,2
The Product Owner frequently interrupts the Development Team during the Sprint to check on progress. How should the Scrum Master handle this situation?,"The Scrum Master should facilitate a discussion between the Product Owner and the Development Team to establish appropriate communication boundaries during the Sprint. <i>'The Scrum Master helps the Scrum Team focus on creating high-value Increments.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Tell the Product Owner to stop interfering with the Development Team’s work.,"Incorrect: The Scrum Master should coach the Product Owner, not dictate orders.",Facilitate a meeting between the Product Owner and Development Team to discuss proper communication channels.,Correct: The Scrum Master should facilitate a discussion to establish clear boundaries and communication processes.,Encourage the Development Team to accommodate the Product Owner’s requests as much as possible.,Incorrect: This would disrupt the team’s focus on the Sprint Goal and decrease productivity.,Ask the Development Team to provide daily progress reports to the Product Owner.,Incorrect: Daily reports are not part of Scrum; the Product Owner should attend the Scrum events for updates.,,,,,2
What is a key role of the Scrum Master in facilitating team collaboration?,"The Scrum Master fosters team collaboration by facilitating open communication and helping resolve conflicts. <i>'The Scrum Master helps foster an environment of collaboration and trust.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Assigning tasks to team members to avoid conflict.,Incorrect: The Scrum Team is self-organizing and resolves task assignments themselves.,Facilitating open communication and helping the team resolve conflicts collaboratively.,Correct: The Scrum Master promotes collaboration by facilitating open communication and conflict resolution.,Taking control of decision-making to ensure quick results.,"Incorrect: The team should be responsible for its own decision-making, with support from the Scrum Master.",Escalating conflicts to upper management for immediate resolution.,Incorrect: The Scrum Master should help the team resolve conflicts internally before escalating issues.,,,,,2
What is the most effective way for a Scrum Master to foster team ownership during the Sprint?,"The Scrum Master fosters team ownership by encouraging the team to take responsibility for their work and make decisions collectively. <i>'The Scrum Master serves the Scrum Team by coaching it in self-management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By assigning roles to team members based on their strengths.,Incorrect: The Scrum Team is self-organizing and responsible for assigning roles.,By encouraging the team to take ownership of their work and make decisions collectively.,Correct: The Scrum Master fosters team ownership by encouraging decision-making and collective responsibility.,By escalating decisions to management to avoid delays.,Incorrect: The Scrum Master should coach the team to make decisions independently.,By making decisions for the team when they face challenges.,Incorrect: The Scrum Master supports the team but does not make decisions on their behalf.,,,,,2
What is the role of the Scrum Master during the Sprint Retrospective? (Choose the best answer),"The Scrum Master facilitates the Sprint Retrospective to ensure that the team reflects on their processes and identifies actionable improvements. Rather than providing solutions or giving direct feedback, the Scrum Master helps create an environment where the team can inspect and adapt. <i>'The Scrum Master serves the Scrum Team by facilitating Scrum events as requested or needed.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,To provide direct solutions to the team’s challenges.,Incorrect: The Scrum Master should not give direct solutions but facilitate the team in identifying their own.,To facilitate the discussion and ensure that improvements are identified and actionable.,"Correct: The Scrum Master facilitates the Sprint Retrospective, ensuring the team reflects and improves.",To assign action items to the Development Team for the next Sprint.,Incorrect: The team should self-organize to determine their own improvements.,To evaluate the team’s performance and give feedback.,Incorrect: The Scrum Master facilitates rather than evaluates the team.,,,,,2
What should a Scrum Master focus on when coaching the Development Team during the Sprint?,"The Scrum Master helps the team progress by facilitating the identification and removal of impediments. <i>'The Scrum Master helps the Scrum Team remove impediments to their progress.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By assigning tasks to ensure the team meets the Sprint Goal.,Incorrect: The Scrum Team is self-organizing and assigns its own tasks.,By helping the team identify and remove impediments blocking their progress.,Correct: The Scrum Master helps the team identify and remove impediments to ensure their progress during the Sprint.,By making decisions on behalf of the team to ensure quick delivery.,"Incorrect: The team is responsible for decision-making, with support from the Scrum Master.",By escalating internal team conflicts to upper management.,Incorrect: The Scrum Master should help the team resolve conflicts internally without escalation.,,,,,2
How should a Scrum Master help the Product Owner manage stakeholders?,"The Scrum Master helps the Product Owner manage stakeholders by coaching them on communication techniques. <i>'The Scrum Master helps the Product Owner find techniques for effective Product Backlog management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By managing the Product Backlog on behalf of the Product Owner.,Incorrect: The Product Owner is responsible for managing the Product Backlog.,By assigning tasks to the Development Team based on stakeholder feedback.,Incorrect: The Scrum Team is self-organizing and manages its tasks independently.,By coaching the Product Owner on how to communicate effectively with stakeholders.,Correct: The Scrum Master helps the Product Owner manage stakeholders by improving communication.,By escalating stakeholder concerns to upper management.,Incorrect: The Scrum Master helps the Product Owner manage stakeholders without unnecessary escalation.,,,,,3
A Development Team is struggling to meet the Sprint Goal. They suggest adding more people to the team to help them catch up. What should the Scrum Master do?,"The Scrum Master should help the team focus on prioritizing the most important work and delivering it within the time-boxed Sprint. <i>'No changes are made that would endanger the Sprint Goal.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,Agree with the team and ask for additional resources to help them catch up.,Incorrect: Adding new members mid-Sprint can cause disruptions and slow down the team’s progress.,Encourage the team to focus on prioritizing the most critical work and meeting the Sprint Goal.,Correct: The Scrum Master should help the team focus on delivering the highest priority work and achieving the Sprint Goal within the constraints.,Allow the Product Owner to reprioritize the Sprint Backlog to accommodate the team's request.,Incorrect: The Sprint Goal should remain unchanged once the Sprint has started.,Ask the team to split the work among existing members and push to complete all tasks.,Incorrect: Splitting work without considering priorities can lead to poor quality or missed goals.,,,,,2
"During a Sprint Retrospective, the team identifies several process improvements they want to implement. What should the Scrum Master do?","The Scrum Master encourages the team to implement process improvements as soon as possible to foster continuous improvement and enhance team performance. <i>'The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Understanding Scrum Fundamentals,Add the improvements to the Sprint Backlog for immediate implementation in the next Sprint.,Incorrect: Process improvements are not added to the Sprint Backlog; they are part of continuous improvement efforts.,Encourage the team to implement the improvements as soon as possible during the next Sprint.,Correct: The Scrum Master helps the team integrate process improvements in their next Sprint to foster continuous improvement.,Ask the team to document the improvements and review them in the next Retrospective.,"Incorrect: Improvements should be applied, not just documented for review later.",Wait until the end of the next Sprint to implement the changes during the next Retrospective.,Incorrect: Process improvements should be implemented as soon as possible to enhance team performance.,,,,,2
How does Scrum ensure adaptability throughout product development?,"Scrum ensures adaptability by using iterative and incremental processes that allow teams to inspect their work regularly and adapt based on new information. <i>'Scrum employs an iterative, incremental approach to optimize predictability and control risk.' (Scrum Guide 2020, p. 3)</i>",S,PSM-II,Understanding Scrum Fundamentals,By using iterative and incremental approaches that allow for frequent inspection and adaptation.,"Correct: Scrum uses iterative and incremental processes, enabling teams to adapt their approach based on feedback and new information.",By assigning tasks to team members based on their strengths.,"Incorrect: Scrum Teams are self-organizing, and tasks are not assigned but collaboratively chosen.",By enforcing a rigid plan that the team must follow.,Incorrect: Scrum encourages flexibility and adaptability rather than following a strict plan.,By having the Scrum Master control the pace of work to meet deadlines.,"Incorrect: The Scrum Team self-organizes to manage the pace of work; the Scrum Master facilitates, but does not control it.",,,,,1
What is the importance of the Definition of Done in Scrum?,"The Definition of Done ensures that all work meets quality standards before it is considered finished, contributing to the product's overall quality. <i>'The Definition of Done is a formal description of the state of the Increment.' (Scrum Guide 2020, p. 14)</i>",S,PSM-II,Understanding Scrum Fundamentals,It ensures that all work completed during a Sprint meets the required standards for quality and completeness.,Correct: The Definition of Done ensures that work meets quality and completeness standards before it can be considered finished.,It provides a list of tasks that Developers must complete during each Sprint.,"Incorrect: The Definition of Done defines quality standards, not tasks to be completed.",It ensures that stakeholders understand the work completed by the team.,"Incorrect: The Definition of Done is a quality standard for the Scrum Team, not a communication tool for stakeholders.",It is used by the Scrum Master to track the progress of the team's work.,Incorrect: The Scrum Master facilitates the process but does not use the Definition of Done for tracking work progress.,,,,,1
What is the purpose of the Daily Scrum in Scrum?,"The Daily Scrum serves as a time for Developers to inspect progress toward the Sprint Goal and adjust their work plan for the day. <i>'The Daily Scrum is a 15-minute event for the Developers of the Scrum Team.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Understanding Scrum Fundamentals,To allow the Developers to inspect progress toward the Sprint Goal and adapt their work plan.,Correct: The Daily Scrum is focused on inspecting progress toward the Sprint Goal and planning the next day's work.,To review the Product Backlog with the Product Owner and reprioritize items.,"Incorrect: The Daily Scrum is a Developer-centric event, and backlog refinement occurs separately.",To allow the Scrum Master to assign tasks to the team based on progress.,Incorrect: The Scrum Master does not assign tasks; the Scrum Team is self-organizing.,To provide status updates to stakeholders on the current progress.,Incorrect: The Daily Scrum is not intended for stakeholders and is focused on internal planning.,,,,,1
Why is the Definition of Done critical in Scrum?,"The Definition of Done ensures that the work meets quality standards before being considered complete and ready for release. <i>'The Definition of Done is a formal description of the state of the Increment when it meets the quality measures required for the product.' (Scrum Guide 2020, p. 14)</i>",S,PSM-II,Understanding Scrum Fundamentals,It ensures that the Increment delivered at the end of the Sprint meets the required quality standards.,Correct: The Definition of Done provides a clear standard for when work is considered complete and ready for release.,It provides a list of tasks that the team must complete before the end of the Sprint.,"Incorrect: The Definition of Done outlines the quality standards for the Increment, not a list of tasks.",It helps the Product Owner prioritize work in the Product Backlog.,"Incorrect: The Definition of Done ensures the quality of the work, while prioritization is managed by the Product Owner.",It ensures that stakeholders have approved the work completed by the team.,"Incorrect: The Definition of Done is about internal quality, not stakeholder approval of work.",,,,,1
The Development Team completes their work early in a Sprint and wants to start working on new Product Backlog items. How should the Scrum Master respond?,"The Scrum Master should encourage the team to use the extra time to improve processes or refine the Definition of Done. <i>'Scrum Teams continuously improve their processes and practices.' (Scrum Guide 2020, p. 12)</i>",S,PSM-II,Understanding Scrum Fundamentals,Encourage the team to start working on new Product Backlog items to maintain momentum.,Incorrect: The team should not start new work without going through proper Sprint Planning.,Facilitate a discussion on improving the current processes or refining the Definition of Done.,Correct: The Scrum Master should encourage the team to focus on process improvements or refining the Definition of Done during extra time.,Extend the Sprint so the team can focus on additional Product Backlog items.,Incorrect: Sprints are time-boxed and should not be extended for additional work.,Ask the Product Owner to provide new high-priority items for the team to work on.,Incorrect: New work should not be added mid-Sprint without proper planning.,,,,,2
The Product Owner frequently changes the acceptance criteria of Product Backlog items during the Sprint. How should the Scrum Master respond?,"The Scrum Master should facilitate open communication between the Product Owner and the Development Team to ensure clear expectations and avoid disruptions. <i>'The Scrum Master helps the Scrum Team understand Scrum theory and practice.' (Scrum Guide 2020, p. 6)</i>",S,PSM-II,Understanding Scrum Fundamentals,Allow the changes as they improve the product quality.,Incorrect: Changing the acceptance criteria during the Sprint can disrupt the team's focus and affect the Sprint Goal.,Facilitate a discussion between the Product Owner and the Development Team to agree on when changes are appropriate.,Correct: The Scrum Master should encourage collaboration between the Product Owner and the team to set clear expectations.,Encourage the Development Team to accept the changes to meet stakeholder needs.,"Incorrect: The team should focus on the Sprint Goal, and changes to criteria should be managed appropriately.",Update the Definition of Done to reflect the new criteria.,Incorrect: The Definition of Done should not change mid-Sprint based on new criteria.,,,,,2
True or False: The Scrum Master is accountable for the team’s adherence to the Scrum values and should enforce compliance when needed.,"The Scrum Master coaches the team on Scrum values but avoids enforcing compliance. <i>'The Scrum Master helps everyone understand Scrum theory, practices, rules, and values.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,False,Correct: The Scrum Master is responsible for coaching the team on Scrum values but does not enforce compliance through authority. The team self-manages.,True,"Incorrect: The Scrum Master encourages adherence to Scrum values through coaching, not enforcement.",,,,,,,,,1
The Development Team is often interrupted by stakeholders during the Sprint. How should the Scrum Master address this situation? (Choose the three best answers),"The Scrum Master should ensure that stakeholder feedback occurs during the Sprint Review, facilitate communication between the Product Owner and stakeholders, and encourage the Product Owner to protect the team’s focus. <i>'The Scrum Master serves the Product Owner by helping the Scrum Team understand the need for clear and concise Product Backlog items.' (Scrum Guide 2020, p. 7)</i>",M,PSM-II,Team Facilitation and Coaching,Encourage stakeholders to provide feedback only during the Sprint Review.,"Correct: Stakeholders should provide feedback during the Sprint Review, not disrupt the team mid-Sprint.",Facilitate a discussion between the Product Owner and stakeholders to manage expectations and interruptions.,Correct: The Scrum Master should facilitate communication between the Product Owner and stakeholders to manage expectations.,Ask the Development Team to report stakeholder interruptions to the Scrum Master immediately.,Incorrect: The Scrum Master should handle the issue proactively rather than waiting for reports from the team.,Encourage the Product Owner to shield the Development Team from interruptions.,Correct: The Product Owner should manage stakeholder communication and protect the team’s focus during the Sprint.,"Ignore the interruptions, as the team needs to learn to handle external demands.",Incorrect: The Scrum Master should address interruptions to protect the team’s ability to focus on their work.,,,"1,2,4"
