title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
What is the role of a Scrum Master in building a culture of continuous learning?,"The Scrum Master encourages continuous learning by fostering an environment where team members openly share knowledge and learn from each other. <i>'Scrum is founded on empirical process control theory, where learning is a core part of improvement.' (Scrum Guide 2020, p. 4)</i>",S,PSM-II,Leadership and Influence,By encouraging team members to share what they’ve learned and facilitating knowledge exchange.,Correct: The Scrum Master fosters a learning culture by encouraging the sharing of knowledge within the team.,By assigning training courses to each team member based on their weaknesses.,Incorrect: The Scrum Team is self-organizing and decides how to improve.,By escalating knowledge gaps to upper management for resolution.,Incorrect: The Scrum Master helps the team address knowledge gaps internally before considering escalation.,By enforcing strict processes to ensure team members improve.,"Incorrect: Learning is best encouraged through support and facilitation, not enforcement.",,,,,1
How can a Scrum Master help multiple Scrum Teams align on shared goals in a complex environment?,"The Scrum Master helps Scrum Teams align on shared goals by facilitating joint Sprint Planning sessions to ensure coherence across teams. <i>'The Scrum Master serves the Scrum Team by facilitating alignment and coherence in complex environments.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating joint Sprint Planning sessions where teams can align on shared goals and objectives.,Correct: Joint Sprint Planning sessions help Scrum Teams align on shared goals and ensure coherence across teams.,By assigning specific roles to each team to focus on their individual goals.,"Incorrect: The Scrum Master facilitates alignment, but Scrum Teams are self-managing and assign their own roles.",By enforcing a common set of priorities for all teams to follow.,"Incorrect: The Scrum Master encourages alignment through discussions, not by enforcing priorities.",By escalating misalignment issues to upper management to ensure teams are on the same page.,"Incorrect: The Scrum Master helps resolve misalignment through facilitation, not escalation.",,,,,1
How should the Definition of Done be managed in a multi-team Scrum environment working on the same product?,"All teams should use a shared Definition of Done to ensure consistent quality across the product. <i>'Multiple teams working on the same product should have a shared Definition of Done.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Each team should have its own Definition of Done to accommodate different work styles.,Incorrect: There should be a shared Definition of Done for consistency across teams working on the same product.,All teams must use a shared Definition of Done to ensure consistent quality across the product.,Correct: A shared Definition of Done ensures consistency in the quality of increments delivered by multiple teams.,Teams can adjust the Definition of Done during the Sprint if they encounter challenges.,Incorrect: The Definition of Done should not be adjusted during the Sprint; it is a commitment to quality.,The Product Owner should define the Definition of Done for each team.,"Incorrect: The Scrum Team collectively defines the Definition of Done, not the Product Owner.",,,,,2
What is the Scrum Master's role in addressing conflicting priorities between teams?,"The Scrum Master helps resolve conflicting priorities by facilitating discussions between the Product Owners of each team to ensure alignment and collaboration. <i>'The Product Owner is responsible for managing the Product Backlog and prioritization.' (Scrum Guide 2020, p. 6)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating discussions between the Product Owners to align priorities and resolve conflicts.,Correct: The Scrum Master resolves conflicting priorities by facilitating discussions between the Product Owners to ensure alignment.,By enforcing a strict priority list that all teams must follow.,Incorrect: The Scrum Master facilitates alignment rather than enforcing priority lists.,By assigning tasks to each team based on the most urgent priorities.,"Incorrect: Scrum Teams are self-organizing, and the Scrum Master does not assign tasks.",By escalating priority conflicts to upper management for resolution.,"Incorrect: The Scrum Master resolves conflicts through facilitation, not escalation.",,,,,1
What is the best way for a Scrum Master to coordinate multiple teams working on the same product?,"The Scrum Master facilitates the coordination of multiple teams by organizing Scrum of Scrums, where teams align on their progress and dependencies. <i>'The Scrum Master helps ensure teams align and collaborate effectively when working on the same product.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,"By facilitating a Scrum of Scrums where teams can share progress, align their work, and discuss dependencies.","Correct: A Scrum of Scrums allows multiple teams to synchronize their efforts, align on progress, and address any dependencies.",By assigning roles and tasks to ensure the teams are working in alignment.,Incorrect: The Scrum Master does not assign tasks; Scrum Teams are self-organizing.,By enforcing a strict timeline for each team to follow in order to maintain consistency.,"Incorrect: The Scrum Master encourages flexibility, and teams are responsible for managing their own work.",By escalating coordination issues to upper management for resolution.,"Incorrect: The Scrum Master facilitates coordination through Scrum events, not by escalating issues.",,,,,1
Three Scrum Teams are working on a product with several shared components. One team finishes their work earlier than expected and wants to help another team with their tasks. What should the Scrum Master do?,"The Scrum Master should facilitate collaboration between the teams to ensure that any additional help is aligned with the Sprint Goals. <i>'Scrum Teams working on the same product collaborate and assist each other as needed.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate a conversation between the teams to ensure that the additional help is coordinated and aligned with the Sprint Goals of both teams.,Correct: The Scrum Master should ensure that any additional help is coordinated and aligned with the Sprint Goals of all teams involved.,Encourage the team to start working on items from the next Sprint Backlog while waiting for the other teams to finish.,Incorrect: The team should focus on collaboration and assisting the other teams rather than starting work on the next Sprint.,Tell the team to focus on improving their own processes and avoid interfering with the other teams’ work.,"Incorrect: Collaboration between teams is important, and helping other teams is encouraged in Scrum.",Ask the team to take ownership of some of the other team’s tasks without consulting them to increase efficiency.,"Incorrect: The Scrum Master should facilitate collaboration, not unilateral task reallocation without proper coordination.",,,,,1
"In a complex multi-team environment, one team is frequently blocked by dependencies on other teams. How should the Scrum Master assist?","The Scrum Master should facilitate discussions to help teams identify and resolve dependencies early, ensuring smooth collaboration. <i>'Scrum Teams should collaborate to resolve dependencies as soon as possible.' (Scrum Guide 2020, p. 13)</i>",S,PSM-II,Scrum in Complex Environments,Ask the blocked team to wait until the other teams are finished with their work.,Incorrect: The Scrum Master should help resolve dependencies as quickly as possible to avoid delays.,Facilitate a meeting with the teams to identify and resolve dependencies early in the Sprint.,Correct: The Scrum Master should help teams collaborate to resolve dependencies early and avoid being blocked.,Tell the teams to manage dependencies during the Sprint Review.,"Incorrect: Dependencies should be addressed during the Sprint, not left until the Sprint Review.",Reassign work to avoid dependencies between teams.,Incorrect: Reassigning work is not a long-term solution; collaboration is key.,,,,,2
What is the best approach for a Scrum Master when teams working on the same product have conflicting priorities?,"The Scrum Master resolves conflicting priorities by facilitating discussions between Product Owners to ensure alignment on goals and priorities. <i>'The Scrum Master serves the Product Owner in aligning the Product Backlog across multiple teams.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating a discussion between the Product Owners of each team to align on priorities and resolve conflicts.,Correct: The Scrum Master facilitates discussions between Product Owners to ensure alignment on priorities.,By enforcing a strict priority list for all teams to follow.,Incorrect: The Scrum Master facilitates alignment rather than enforcing strict priority lists.,By escalating the conflict to upper management for a decision on which team’s priorities should prevail.,"Incorrect: The Scrum Master resolves conflicts through facilitation, not escalation.",By assigning tasks to each team based on the highest priority feature to avoid delays.,Incorrect: The Scrum Master does not assign tasks; Scrum Teams are self-organizing.,,,,,1
What should a Scrum Master prioritize when coaching the Product Owner?,"The Scrum Master coaches the Product Owner to effectively communicate with stakeholders and manage expectations. <i>'The Scrum Master helps the Product Owner communicate effectively.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Helping the Product Owner take control of the Development Team’s workload.,Incorrect: The Product Owner collaborates with the team but does not control their workload.,Coaching the Product Owner to effectively communicate with stakeholders and manage expectations.,Correct: The Scrum Master helps the Product Owner communicate with stakeholders and manage expectations.,Managing the Product Backlog on behalf of the Product Owner to ensure alignment with the team.,"Incorrect: The Product Owner is responsible for managing the Product Backlog, not the Scrum Master.",Ensuring the Product Owner assigns tasks to the Development Team to optimize efficiency.,Incorrect: The Development Team is self-organizing and manages tasks without task assignment from the Product Owner.,,,,,2
"Two team members have conflicting opinions on the approach to implementing a technical solution, and the debate is causing delays in progress. How should the Scrum Master intervene?","The Scrum Master should help facilitate collaboration and constructive discussions between the team members to resolve the conflict. <i>'The Scrum Master helps resolve conflicts and fosters collaboration within the Scrum Team.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Facilitate a technical discussion between the two team members and encourage collaboration to reach a solution.,Correct: The Scrum Master should help the team resolve conflicts by fostering collaboration and finding common ground.,Ask the Product Owner to make the final decision to avoid further delays.,Incorrect: The Scrum Master should encourage the team to solve their own problems rather than escalating to the Product Owner.,Encourage the team to vote on the best solution to quickly resolve the conflict.,"Incorrect: The Scrum Master should facilitate collaboration, not voting, to ensure that both team members contribute to the solution.","Let the conflict continue, as debates can be healthy and may lead to innovation.","Incorrect: While healthy debates are important, if they cause delays and affect progress, the Scrum Master should intervene and facilitate resolution.",,,,,1
"During the Sprint, the Development Team completes all the work early. How should the Scrum Master handle this?","The Scrum Master should encourage the team to use the extra time to focus on process improvements or refining the Definition of Done. <i>'The Scrum Team continually improves, adjusts, and refines the Definition of Done.' (Scrum Guide 2020, p. 12)</i>",S,PSM-II,Team Facilitation and Coaching,Ask the Product Owner to add more items to the Sprint Backlog to keep the team busy.,Incorrect: New work should not be added to the Sprint once the Sprint Goal is set.,Facilitate a discussion on process improvements or refining the Definition of Done.,Correct: The Scrum Master can help the team focus on improving processes or refining the Definition of Done when they finish early.,End the Sprint early and start planning for the next one.,Incorrect: The Sprint is time-boxed and should not be ended prematurely.,Assign additional tasks to the Development Team to fill the remaining time.,"Incorrect: The team is self-organized, and additional tasks should not be added outside of Sprint Planning.",,,,,2
What is one key responsibility of the Scrum Master in promoting collaboration within the Scrum Team?,"The Scrum Master promotes collaboration by facilitating open communication and conflict resolution within the team. <i>'The Scrum Master helps foster an environment of collaboration and trust.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Taking control of conflict resolution within the team to avoid delays.,Incorrect: The Scrum Master facilitates conflict resolution but does not take control of it.,Facilitating open communication to resolve conflicts and encourage team collaboration.,Correct: The Scrum Master helps the team resolve conflicts and fosters open communication to promote collaboration.,Assigning specific roles to team members to avoid misunderstandings.,Incorrect: The Scrum Team is self-organizing and manages roles without external assignment.,Escalating unresolved conflicts to upper management immediately.,Incorrect: The Scrum Master should help the team resolve conflicts internally before considering escalation.,,,,,2
What is the most effective way for a Scrum Master to remove impediments for the Development Team? (Choose the best answer),The Scrum Master facilitates the team in solving their own impediments and only intervenes directly or escalates when necessary. <i>Scrum Guide 2020</i>,S,PSM-II,Team Facilitation and Coaching,By solving all impediments personally to keep the team focused on their work.,Incorrect: The Scrum Master helps the team remove impediments but does not solve everything personally.,By facilitating the team’s problem-solving and guiding them to resolve impediments themselves.,Correct: The Scrum Master facilitates and coaches the team to resolve their own impediments when possible.,By asking the Product Owner to help solve the impediments for the team.,Incorrect: The Product Owner manages the backlog but does not directly resolve team impediments.,By escalating the issues to senior management immediately.,Incorrect: The Scrum Master should only escalate if the team cannot resolve the impediments themselves.,,,,,2
What is the Scrum Master’s role in resolving team conflicts?,"The Scrum Master facilitates discussions to help the team resolve conflicts collaboratively. <i>'The Scrum Master helps the Scrum Team improve communication and collaboration.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By facilitating open discussions that help the team resolve conflicts collaboratively.,Correct: The Scrum Master helps the team resolve conflicts by facilitating open discussions.,By taking direct control and resolving conflicts quickly.,Incorrect: The Scrum Master facilitates but does not take control of conflict resolution.,By escalating conflicts to upper management for immediate resolution.,Incorrect: The Scrum Master should help the team resolve conflicts internally before escalating issues.,By assigning roles to team members to avoid future conflicts.,"Incorrect: The team is self-organizing, and the Scrum Master does not assign roles.",,,,,1
What should a Scrum Master focus on during Sprint Retrospectives?,"The Scrum Master facilitates Retrospectives to help the team reflect on their processes and identify improvements. <i>'The Sprint Retrospective is held to plan ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Team Facilitation and Coaching,By enforcing strict adherence to the Sprint process to ensure consistency.,Incorrect: The Scrum Master facilitates the Retrospective but does not enforce rigid processes.,By helping the team reflect on their processes and identify areas for improvement.,Correct: The Scrum Master helps the team reflect and identify improvements during the Sprint Retrospective.,By assigning tasks to team members for the next Sprint to optimize productivity.,Incorrect: The Scrum Team is self-organizing and assigns tasks independently.,By preventing any discussion of failures to maintain high team morale.,Incorrect: Openly discussing failures is essential for continuous improvement.,,,,,2
How does a Scrum Master promote team ownership during the Sprint?,"The Scrum Master promotes team ownership by encouraging collective responsibility and decision-making. <i>'The Scrum Master serves the Scrum Team by coaching it in self-management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By assigning tasks to team members to ensure work is completed on time.,Incorrect: The Scrum Team is self-organizing and manages task assignments themselves.,By encouraging the team to take responsibility for their work and make decisions collectively.,Correct: The Scrum Master fosters team ownership by promoting collective decision-making and responsibility for the work.,By escalating decision-making to management when the team cannot agree.,Incorrect: The Scrum Master should coach the team to resolve issues themselves without escalation.,By making decisions for the team when they encounter challenges.,Incorrect: The Scrum Master supports but does not make decisions for the team.,,,,,2
"A Scrum Team frequently misses the Sprint Goal due to unexpected issues that arise during the Sprint. The team is becoming discouraged, and velocity is dropping. What should the Scrum Master do?","The Scrum Master should help the team reflect on their challenges during the Sprint Retrospective and identify opportunities for improvement. <i>'The Scrum Team discusses what went well during the Sprint, what problems it encountered, and how those problems were (or were not) solved.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Understanding Scrum Fundamentals,"Facilitate a Sprint Retrospective to help the team identify and address the root causes of their challenges, focusing on process improvement.",Correct: The Scrum Master should facilitate reflection and encourage process improvements to help the team overcome their challenges.,Encourage the team to lower their Sprint Goal to something more achievable next time.,"Incorrect: The Sprint Goal should be a meaningful target that drives value, not something reduced to be easily achieved.",Suggest the team work overtime during future Sprints to complete more work and meet the Sprint Goal.,"Incorrect: Scrum emphasizes sustainable work, and overtime is not a recommended practice for increasing velocity.",Tell the Product Owner to reduce the scope of the Sprint Backlog to match the team's capacity.,"Incorrect: The team should focus on improving their process and capacity management, not simply reducing scope.",,,,,1
"During the Daily Scrum, the Development Team realizes they are falling behind schedule. How should the Scrum Master help?","The Scrum Master should help the team by facilitating a discussion to reassess priorities and adjust their plan without extending the Daily Scrum. <i>'The Daily Scrum is a 15-minute time-boxed event for the Development Team.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Understanding Scrum Fundamentals,Encourage the team to work faster to make up for lost time.,"Incorrect: Scrum focuses on sustainable pace, not speeding up to meet deadlines.",Help the team adjust their plan and prioritize the most important work for the day.,Correct: The Scrum Master should facilitate a discussion to help the team adjust their plan and prioritize their work.,Assign more resources to help the team catch up.,Incorrect: The Scrum Master does not assign resources; the team is self-organized.,Extend the Daily Scrum time to discuss the issues in more detail.,Incorrect: The Daily Scrum is time-boxed to 15 minutes and should not be extended.,,,,,2
How does the Product Backlog help with the transparency pillar of Scrum?,"The Product Backlog increases transparency by making the state of future work visible to the Scrum Team and stakeholders. <i>'The Product Backlog is an ordered list of everything that is known to be needed in the product.' (Scrum Guide 2020, p. 6)</i>",S,PSM-II,Understanding Scrum Fundamentals,By ensuring that all completed tasks are documented and tracked in the Sprint Backlog.,"Incorrect: The Product Backlog is focused on future work, not completed tasks.",By making the state of upcoming work visible to the Scrum Team and stakeholders.,Correct: The Product Backlog makes the work that needs to be done visible to everyone involved.,By helping the Scrum Master track progress during the Sprint.,"Incorrect: The Sprint Backlog, not the Product Backlog, is used for tracking Sprint progress.",By detailing the Development Team’s tasks and deadlines for each Sprint.,"Incorrect: The Product Backlog contains product-level work, not specific task-level details.",,,,,2
What is the primary reason for the time-boxed nature of Scrum events?,"Time-boxing ensures that Scrum events remain focused, productive, and within a limited time frame, minimizing risks and distractions. <i>'Events are used in Scrum to create regularity and to minimize the need for meetings not defined in Scrum.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Understanding Scrum Fundamentals,To ensure that the Scrum Team delivers increments faster.,Incorrect: Time-boxes are not about speed but about creating focus and discipline.,To minimize risks by maintaining control over the duration of discussions and decisions.,"Correct: Time-boxing ensures focus and avoids unproductive discussions, helping manage risk and improve efficiency.",To make sure that stakeholders can attend all Scrum events.,"Incorrect: Scrum events are primarily for the Scrum Team, not stakeholders.",To allow the Scrum Master to manage the Development Team more effectively.,Incorrect: The Scrum Master facilitates but does not manage the Development Team.,,,,,2
What is the role of self-organization in Scrum?,"Self-organization in Scrum allows the Developers to take ownership of how they will accomplish their work, without direction from the Scrum Master or Product Owner. <i>'Scrum Teams are self-managing, meaning they internally decide who does what, when, and how.' (Scrum Guide 2020, p. 5)</i>",S,PSM-II,Understanding Scrum Fundamentals,It allows the Developers to choose how best to accomplish their work without being directed by others.,"Correct: Self-organization empowers the Developers to decide how they will complete their work, fostering autonomy and ownership.",It ensures that the Scrum Master assigns tasks to the most capable team members.,Incorrect: Scrum Masters do not assign tasks; Developers self-organize and decide how to complete their work.,It requires the Product Owner to provide detailed instructions for every task.,"Incorrect: The Product Owner sets priorities, but the Developers decide how to achieve the work.",It ensures that stakeholders can participate in the team’s daily work.,Incorrect: Stakeholders provide feedback but do not participate in daily work or decision-making processes.,,,,,1
Why is the Sprint Review important in Scrum?,"The Sprint Review is crucial as it provides the opportunity to inspect the Increment, get feedback from stakeholders, and update the Product Backlog accordingly. <i>'The purpose of the Sprint Review is to inspect the outcome of the Sprint and determine future adaptations.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,It allows the Scrum Team and stakeholders to inspect the Increment and adapt the Product Backlog as needed.,Correct: The Sprint Review helps the team and stakeholders inspect the Increment and adjust the Product Backlog based on feedback.,It provides a formal opportunity for the Scrum Master to evaluate the team’s performance.,Incorrect: The Sprint Review is not for evaluating performance; it focuses on product feedback and adapting the backlog.,It is a time for the Developers to present their completed tasks to the Scrum Master.,"Incorrect: The Sprint Review is focused on inspecting the Increment and gathering feedback from stakeholders, not internal presentations.",It allows the Product Owner to assign tasks for the next Sprint based on the feedback received.,"Incorrect: The Scrum Team self-organizes, and the Product Owner does not assign tasks in Scrum.",,,,,1
The Product Owner asks the Scrum Master to attend every Daily Scrum to monitor the Development Team’s progress. How should the Scrum Master respond?,"The Scrum Master should explain that the Daily Scrum is for the Development Team and that progress updates can be communicated outside of this event. <i>'The Daily Scrum is a 15-minute event for the Development Team.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Understanding Scrum Fundamentals,Agree to attend every Daily Scrum to ensure transparency and monitor the team’s work.,"Incorrect: The Daily Scrum is a Development Team event, and the Scrum Master should not attend for monitoring purposes.","Explain that the Daily Scrum is for the Development Team, and the Product Owner should not attend to monitor progress.","Correct: The Scrum Master should explain that the Daily Scrum is meant for the Development Team, and monitoring should happen through other channels.",Encourage the Product Owner to attend the Daily Scrum but only as an observer without participating.,Incorrect: The Product Owner should not attend the Daily Scrum unless it serves a specific purpose related to the Sprint Goal.,Ask the Development Team to provide daily reports for the Product Owner to monitor progress.,"Incorrect: Scrum encourages collaboration and communication, not daily reporting.",,,,,2
"During a Sprint, the Scrum Team realizes that they cannot complete all the tasks planned because an unforeseen technical challenge has arisen. The Product Owner suggests reducing the Sprint Goal to focus on less work. What should the Scrum Master do in this situation?","The Scrum Master should help the team adjust their work while keeping the Sprint Goal intact. Changing the Sprint Goal is an exception rather than a regular practice. <i>'The Sprint Goal is the single objective for the Sprint.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,Facilitate a discussion with the team to determine how they can adjust their plan while keeping the Sprint Goal intact.,Correct: The Scrum Master should help the team figure out how to adjust their work while still aiming to achieve the Sprint Goal.,Agree with the Product Owner and reduce the Sprint Goal to match the team’s current capacity.,"Incorrect: The Sprint Goal should not be changed once the Sprint starts, unless absolutely necessary.",Ask the Product Owner to create new tasks that align better with the team’s capacity.,"Incorrect: The Sprint Goal should remain the focus, and new tasks should not be added mid-Sprint unless they align with the goal.",Have the team abandon the current Sprint and plan for a new one with a revised goal.,"Incorrect: Abandoning a Sprint is a last resort, and the team should first try to adapt their approach to meet the Sprint Goal.",,,,,1
True or False: The Product Owner is solely responsible for managing communication with stakeholders during the Sprint.,"The Product Owner is responsible for managing stakeholder communication and ensuring that stakeholders’ needs are understood and prioritized. <i>'The Product Owner is responsible for maximizing the value of the product resulting from the work of the Development Team.' (Scrum Guide 2020, p. 6)</i>",TF,PSM-II,Collaboration with Stakeholders,,Correct: The Product Owner is responsible for stakeholder management and ensures that communication between the team and stakeholders is effective.,,"Incorrect: The Product Owner, with the help of the Scrum Master, ensures communication flows smoothly between stakeholders and the Scrum Team.",,,,,,,,,true
"A Development Team is frequently blocked by dependencies between tasks, slowing their progress. How can the Scrum Master best help? (Choose the three best answers)","The Scrum Master should facilitate Sprint Planning to help the team identify and plan for dependencies, coach them on breaking down work, and encourage collaboration to manage dependencies throughout the Sprint. <i>'The Scrum Master helps the Scrum Team focus on creating high-value Increments.' (Scrum Guide 2020, p. 7)</i>",M,PSM-II,Team Facilitation and Coaching,Facilitate a Sprint Planning session focused on identifying and mitigating dependencies early on.,Correct: The Scrum Master should facilitate Sprint Planning to help the team identify dependencies early.,Coach the team to break down tasks in a way that minimizes dependencies.,Correct: The Scrum Master should coach the team to break down work into smaller tasks to minimize dependencies.,Remove the dependent tasks from the Sprint Backlog to ensure smoother progress.,Incorrect: The Scrum Master should not remove tasks but coach the team on managing dependencies effectively.,Encourage the team to collaborate more closely to resolve dependencies as they arise.,Correct: Collaboration helps the team address dependencies in real-time and keep the Sprint on track.,Assign tasks to individual team members to handle dependencies faster.,Incorrect: The Scrum Master does not assign tasks; the team should self-organize.,,,"1,2,4"
