title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
A Product Owner is consistently unavailable to answer questions about the Product Backlog items during the Sprint. What should the Scrum Master do? (Choose the best answer),The Scrum Master should facilitate discussions to ensure the Product Owner understands their role in supporting the team during the Sprint. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Ask the Developers to make assumptions and proceed with the work.,Incorrect: Assumptions can lead to misalignment and errors.,Facilitate a conversation with the Product Owner to ensure they understand the importance of availability for the team.,Correct: The Scrum Master helps improve communication and ensures the Product Owner is available to support the team.,Escalate the issue to upper management to address the Product Owner’s unavailability.,Incorrect: This issue should be resolved within the Scrum Team without external escalation.,Ignore the issue and continue working on other available tasks.,Incorrect: The Scrum Master should address the issue to avoid misalignment and blockages.,,,,,2
A Scrum Team is consistently interrupted during Sprints by requests for updates from various stakeholders. How should the Scrum Master address this issue? (Choose the best answer),The Scrum Master should facilitate the establishment of communication protocols that help the team maintain focus while ensuring stakeholders are kept informed through appropriate channels. <i>The Scrum Master helps the Scrum Team focus on creating high-value Increments.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Instruct the team to ignore all external communications during the Sprint to maintain focus.,Incorrect: Ignoring stakeholder communications can lead to misalignment and missed opportunities for feedback.,Facilitate the establishment of clear communication protocols that direct stakeholders to the Product Owner for updates.,Correct: Setting communication protocols helps the team focus while ensuring stakeholders receive necessary updates through appropriate channels.,Encourage the team to provide frequent updates directly to stakeholders as needed.,Incorrect: Direct updates during the Sprint can cause disruptions and reduce team productivity.,Ask the Product Owner to handle all stakeholder communications independently.,"Incorrect: While the Product Owner manages stakeholder expectations, communication protocols should involve the whole team.",,,,,2
A Scrum Team is struggling with unclear requirements that frequently change. What should the Scrum Master do? (Choose the best answer),The Scrum Master should facilitate communication between the Developers and the Product Owner to ensure that requirements are clear and aligned. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Ask the Developers to proceed with their best guess.,Incorrect: Working on assumptions can lead to errors and inefficiencies.,Facilitate a session between the Developers and the Product Owner to clarify and refine the requirements.,Correct: The Scrum Master supports collaboration and clarity between the Developers and Product Owner.,Remove the unclear requirements from the Sprint Backlog.,"Incorrect: Requirements should be clarified, not removed impulsively.",Extend the Sprint to allow more time for clarification.,Incorrect: Sprints are time-boxed and should not be extended.,,,,,2
"During a Sprint, a Developer is blocked by an external dependency that wasn't identified during Sprint Planning. What should the Scrum Master do? (Choose the best answer)",The Scrum Master should help the team manage the impediment by facilitating a discussion to explore possible solutions. <i>The Scrum Master helps the Scrum Team remove impediments to the team’s progress.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Instruct the Developer to wait until the dependency is resolved.,Incorrect: Waiting without taking action can cause further delays.,Facilitate a discussion with the team to explore ways to manage or mitigate the dependency.,Correct: The Scrum Master helps the team identify and remove impediments to maintain progress.,Report the issue to management for immediate intervention.,Incorrect: Management intervention should be a last resort; the team should try to resolve it internally.,Ask the Product Owner to handle the dependency.,"Incorrect: Handling technical dependencies is primarily the responsibility of the Developers, facilitated by the Scrum Master.",,,,,2
"During a Sprint, the Developers discover that they are missing a key skill needed to complete a Product Backlog item. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate skill development within the team, promoting a self-managing environment. <i>The Scrum Master helps the Scrum Team improve their practices within the Scrum framework.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Arrange for an external consultant to help with the task.,Incorrect: Bringing in external help undermines the self-managing nature of the team.,Facilitate learning and skill-sharing among the Developers.,Correct: The Scrum Master should encourage the team to learn and grow by sharing skills.,Remove the item from the Sprint Backlog.,Incorrect: Removing items disrupts the Sprint Goal and should be avoided unless critical.,Ask the Product Owner to reprioritize the work.,"Incorrect: The Product Owner manages backlog priorities, not mid-Sprint work adjustments.",,,,,2
"During Sprint Planning, the Developers identify that an item requires external expertise that the team lacks. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to address skill gaps, supporting the team in finding collaborative solutions to manage complex work effectively. <i>The Scrum Team is cross-functional, meaning the members have all the skills necessary to create value each Sprint.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Assign the task to the most experienced Developer on the team regardless of expertise.,Incorrect: Assigning tasks based on availability rather than skill can lead to suboptimal results.,"Facilitate a discussion on how to address the skill gap, such as training, pairing, or temporarily bringing in outside expertise.",Correct: The Scrum Master supports the team in finding ways to handle skill gaps collaboratively.,Delay the work until the team acquires the necessary skills in a future Sprint.,Incorrect: Delaying critical work may impact the Product Goal; exploring immediate solutions is preferred.,Escalate the issue to management to provide the necessary resources.,Incorrect: Escalation should be a last resort; the team should first attempt to find a solution internally.,,,,,2
True or False: The Product Backlog refinement is an official Scrum event with a set time box. (Choose the best answer),"Product Backlog refinement is an ongoing activity that keeps the backlog manageable, without being a formal event or having a set time box. <i>Refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",TF,PSM-I,Scrum Artifacts,,"Incorrect: Product Backlog refinement is an activity, not an official Scrum event, and it does not have a set time box.",,Correct: Refinement is an ongoing activity that helps keep the Product Backlog manageable and is not officially time-boxed.,,,,,,,,,false
Which three best practices can help a Scrum Team maintain a transparent and manageable Product Backlog? (Choose the three best answers),"Maintaining a transparent and manageable Product Backlog involves regular refinement, stakeholder feedback, and continuous updates to reflect the latest insights and priorities. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Regular refinement sessions to clarify and prioritize items.,Correct: Regular refinement ensures that the Product Backlog remains clear and actionable.,Detailed task lists for each Developer.,"Incorrect: The Product Backlog focuses on items and their priority, not on task lists.",Stakeholder involvement to provide feedback and adjust priorities.,Correct: Stakeholder feedback helps keep the backlog aligned with current needs and priorities.,Continuous updates based on team feedback and completed work insights.,Correct: Regular updates based on feedback ensure the backlog remains relevant and prioritized.,Assigning tasks directly to Developers during refinement.,"Incorrect: Refinement is about prioritizing and clarifying items, not assigning tasks.",,,"1,3,5"
Which three elements are crucial for maintaining a transparent Product Backlog? (Choose the three best answers),"Regular refinement, stakeholder input, and using tools that enhance visibility help maintain a transparent Product Backlog, supporting effective team alignment. <i>The Product Backlog is an emergent, ordered list of what is needed to improve the product.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Ensuring that all items are fully detailed before adding them to the Product Backlog.,Incorrect: Over-detailing items can slow down the process and limit flexibility; clarity and actionability are key.,"Regularly refining the Product Backlog to keep items up-to-date, prioritized, and actionable.",Correct: Continuous refinement ensures the backlog reflects current priorities and supports effective Sprint Planning.,Including input from stakeholders during refinement to align the backlog with market needs and expectations.,Correct: Stakeholder input helps ensure the backlog is aligned with evolving needs and provides maximum value.,"Using backlog management tools that provide visibility into item status, priority, and dependencies.",Correct: Tools that enhance transparency help the team manage the backlog more effectively and make informed decisions.,Relying solely on the Product Owner to manage and update the backlog independently.,"Incorrect: Product Backlog management is a collaborative effort, not the sole responsibility of the Product Owner.",,,"1,3,5"
Which three key factors contribute to a well-maintained Product Backlog? (Choose the three best answers),"Engaging stakeholders, refining items regularly, and using Retrospective feedback help maintain a well-aligned and actionable Product Backlog. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Only updating the Product Backlog during formal Scrum events like Sprint Planning and Reviews.,Incorrect: The Product Backlog should be continuously updated as needed to reflect the latest priorities and insights.,Engaging stakeholders regularly to gather feedback and incorporate it into the backlog.,Correct: Stakeholder feedback ensures the backlog aligns with evolving needs and expectations.,"Regularly refining backlog items to add detail, estimates, and adjust priorities.",Correct: Ongoing refinement keeps the backlog actionable and aligned with the team’s capacity.,Using feedback from the Sprint Retrospective to adjust and improve the backlog management process.,"Correct: Retrospective insights help the team refine their processes, improving backlog management over time.",Delegating backlog refinement solely to the Product Owner to maintain control.,Incorrect: Refinement should be a collaborative process involving the whole team.,,,"1,3,5"
Which two roles are essential during the refinement of the Product Backlog to ensure items are well-prepared for future Sprints? (Choose the two best answers),"The Product Owner and Developers work together during refinement to ensure that Product Backlog items are clear, well-understood, and ready for upcoming Sprints. <i>Product Backlog refinement is a continuous process of keeping the backlog ordered and actionable.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Scrum Master and Stakeholders,"Incorrect: While stakeholders provide input, they do not directly manage backlog refinement.",Product Owner and Developers,"Correct: The Product Owner and Developers collaborate to refine items, ensuring they are clear, actionable, and ready for future Sprints.",Scrum Master and Product Owner,"Incorrect: The Product Owner leads refinement, while the Scrum Master facilitates the process but does not directly refine the backlog.",Developers and Stakeholders,"Incorrect: Stakeholders provide feedback, but refinement is managed by the Product Owner and Developers.",Scrum Master and Developers,"Incorrect: The Developers refine the backlog with the Product Owner, supported by the Scrum Master in facilitation roles.",,,"1,2"
Which two Scrum artifacts are most directly linked to providing transparency about the work being done during the Sprint? (Choose the two best answers),"The Sprint Backlog and Increment provide the most transparency about ongoing work and the results of that work during the Sprint. <i>The Sprint Backlog is a plan by and for the Developers, and the Increment is the sum of all completed work at the end of the Sprint.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Product Backlog,"Incorrect: The Product Backlog provides transparency about future work, not current Sprint work.",Sprint Backlog,Correct: The Sprint Backlog shows the work planned for the Sprint and helps track progress.,Increment,"Correct: The Increment represents the work completed during the Sprint, showing what has been achieved.",Definition of Done,Incorrect: The Definition of Done sets quality standards but does not track ongoing work.,Burnup Chart,"Incorrect: While useful, it is not an official Scrum artifact.",,,"2,3"
"During Product Backlog refinement, a Scrum Team is unsure how to prioritize items effectively. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate prioritization workshops to help the team and Product Owner align on priorities, ensuring that the most valuable items are addressed first. <i>Product Backlog refinement is key to maintaining an actionable and prioritized backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,Ask the Product Owner to decide on priorities without input from the team to speed up the process.,"Incorrect: Prioritization should be a collaborative process, reflecting both stakeholder needs and team input.",Facilitate a prioritization workshop using techniques like MoSCoW or value vs. effort analysis to help the team and Product Owner align on priorities.,Correct: Prioritization workshops help the team and Product Owner make informed decisions based on value and effort.,"Allow the team to work on items in any order they prefer, without prioritization constraints.",Incorrect: Working without prioritization can lead to misalignment with stakeholder needs and strategic goals.,"Ignore the prioritization issue, trusting the team will eventually develop a natural order of work.",Incorrect: Structured prioritization helps ensure that the most valuable work is tackled first.,,,,,2
What is the main purpose of the Increment in Scrum? (Choose the best answer),"The Increment is a usable, potentially shippable product that adds value and represents completed work meeting the Definition of Done. <i>The Increment is a concrete stepping stone toward the Product Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To demonstrate all the work completed during the project.,"Incorrect: The Increment shows the work completed during the Sprint, not the entire project.",To provide a usable and potentially shippable product that adds value to the stakeholders.,"Correct: Each Increment builds on the previous ones, providing usable value.",To track the progress of the team’s work.,"Incorrect: The Increment reflects completed work, not ongoing progress.",To plan the next Sprint’s tasks.,"Incorrect: The Increment is the result of completed work, not a planning tool.",,,,,2
What is the primary purpose of the Product Backlog in Scrum? (Choose the best answer),"The Product Backlog is a continuously updated list of all work needed for the product, ordered by priority to maximize value. <i>The Product Backlog is an ordered list of everything that is known to be needed in the product.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To assign work to Developers based on their expertise.,Incorrect: The Product Backlog does not assign tasks; it is a prioritized list of work needed for the product.,"To provide a dynamic, prioritized list of all work needed to improve the product.",Correct: The Product Backlog is managed by the Product Owner and continuously updated to maximize value.,To track the progress of completed tasks.,"Incorrect: The Product Backlog focuses on future work, not tracking what has been done.",To ensure all team members are equally busy.,"Incorrect: The Product Backlog aims to maximize product value, not to distribute workload evenly.",,,,,2
Which artifact is used to measure progress toward completing work during a Sprint? (Choose the best answer),The Sprint Backlog is used by the Developers to track progress and adjust the work needed to meet the Sprint Goal. <i>The Sprint Backlog is a plan by and for the Developers.</i> (Scrum Guide 2020),S,PSM-I,Scrum Artifacts,Product Backlog,"Incorrect: The Product Backlog is a list of all work needed for the product, not specific to the Sprint.",Sprint Backlog,Correct: The Sprint Backlog includes the planned work and helps track progress toward the Sprint Goal.,Increment,"Incorrect: The Increment is the result of completed work, not a tracker of ongoing work.",Burnup Chart,"Incorrect: Although useful, it is not a core Scrum artifact.",,,,,1
True or False: The Daily Scrum helps the team inspect progress toward the Sprint Goal and adjust their plan accordingly. (Choose the best answer),The Daily Scrum is designed to help the team inspect their progress and make necessary adjustments to achieve the Sprint Goal. <i>The purpose of the Daily Scrum is to inspect progress toward the Sprint Goal and adapt the Sprint Backlog as necessary.</i> (Scrum Guide 2020),TF,PSM-I,Scrum Events,,Correct: The Daily Scrum is a key event where the team inspects their progress and adapts their plan to stay on track.,,Incorrect: The Daily Scrum focuses specifically on inspecting progress toward the Sprint Goal and adapting as necessary.,,,,,,,,,true
True or False: The Scrum Master is responsible for assigning tasks to Developers during the Daily Scrum. (Choose the best answer),"The Developers are responsible for managing their tasks; the Scrum Master facilitates the process but does not assign tasks. <i>The Developers can select whatever structure and techniques they want, as long as their Daily Scrum focuses on progress toward the Sprint Goal.</i> (Scrum Guide 2020)",TF,PSM-I,Scrum Events,,Incorrect: The Scrum Master does not assign tasks; the Developers self-manage their work.,,"Correct: The Developers self-organize and manage their own tasks, with the Scrum Master facilitating as needed.",,,,,,,,,false
Which three elements should be included in the Sprint Planning process? (Choose the three best answers),"Sprint Planning involves defining the Sprint Goal, selecting items for the Sprint Backlog, and creating a plan to achieve the goal. <i>Sprint Planning sets the focus and defines what can be delivered during the Sprint.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,Defining the Sprint Goal.,Correct: The Sprint Goal sets the focus and purpose of the Sprint.,Selecting items from the Product Backlog to work on.,Correct: The team selects work items from the Product Backlog that will be included in the Sprint Backlog.,Assigning specific tasks to each Developer.,Incorrect: Task assignment is not part of Sprint Planning; the Developers self-organize their work.,Creating a detailed task list for the Sprint.,Correct: A plan is made on how to achieve the Sprint Goal and complete the selected Product Backlog items.,Revising the Definition of Done.,Incorrect: The Definition of Done is not typically revised during Sprint Planning; it guides the quality of the Increment.,,,"1,2,4"
Which two actions are essential for the Scrum Master to support the Scrum Team during the Daily Scrum? (Choose the two best answers),The Scrum Master supports the team by encouraging open communication and ensuring the team addresses impediments during the Daily Scrum. <i>The Daily Scrum is an internal meeting for the Developers of the Scrum Team.</i> (Scrum Guide 2020),M,PSM-I,Scrum Events,Leading the Daily Scrum to ensure it stays on track.,"Incorrect: The Daily Scrum is led by the Developers, not the Scrum Master.",Ensuring the team addresses impediments and adjusts their plan as needed.,Correct: The Scrum Master helps the team focus on progress toward the Sprint Goal.,Encouraging open communication and collaboration among team members.,Correct: Open communication fosters a productive Daily Scrum environment.,Assigning tasks to team members to ensure progress.,Incorrect: The Scrum Master does not assign tasks; the team self-organizes.,Documenting each team member’s progress for performance tracking.,"Incorrect: The Daily Scrum is for the team’s use, not for documenting performance.",,,"2,3"
Which two roles collaborate most closely during Sprint Planning to ensure the work selected is achievable? (Choose the two best answers),The Product Owner and Developers work closely during Sprint Planning to ensure that the selected work aligns with priorities and is achievable within the Sprint. <i>The Developers are responsible for all estimates of work done in the Sprint.</i> (Scrum Guide 2020),M,PSM-I,Scrum Events,Developers and Stakeholders,Incorrect: Stakeholders are not directly involved in Sprint Planning; their input is considered through the Product Backlog.,Product Owner and Developers,"Correct: The Product Owner provides the prioritized items, and the Developers assess what can be accomplished.",Scrum Master and Product Owner,Incorrect: The Scrum Master facilitates the planning process but does not directly decide on the work selected.,Developers and Scrum Master,"Incorrect: While the Scrum Master facilitates, the Developers make the final decisions on what work they can accomplish.",Product Owner and Stakeholders,"Incorrect: Stakeholders influence priorities, but they are not involved in the detailed planning of the Sprint.",,,"1,2"
A Scrum Team is finding it difficult to collaborate effectively during the Daily Scrums. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate the Daily Scrum to help the Developers stay focused, ensuring the event meets its purpose of inspecting progress toward the Sprint Goal. <i>The Scrum Master ensures that the event takes place and is kept within the 15-minute time-box.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Facilitate the Daily Scrum to ensure it is focused and productive.,Correct: The Scrum Master can help guide the Daily Scrum to keep it on track and productive.,Allow the Developers to conduct the Daily Scrum independently without any structure.,Incorrect: The Daily Scrum needs structure to ensure it meets its objectives.,Cancel the Daily Scrums temporarily until the team is more organized.,Incorrect: The Daily Scrum is crucial for daily inspection and adaptation and should not be canceled.,Extend the timebox of the Daily Scrum to allow more discussion.,Incorrect: The Daily Scrum is strictly time-boxed to 15 minutes.,,,,,1
"During Sprint Planning, the Developers identify that they may not have enough capacity to meet the Sprint Goal due to an upcoming holiday. What should they do? (Choose the best answer)","The Developers must adjust the Sprint Goal and the planned work based on their realistic capacity, ensuring a feasible commitment. <i>The Developers are solely responsible for creating a plan for the Sprint, the Sprint Backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Adjust the Sprint Goal to match their available capacity.,Correct: The Developers should plan realistically based on available capacity.,Ignore the holiday and proceed as planned.,Incorrect: Capacity planning should account for known unavailability.,Add more work to compensate later in the Sprint.,Incorrect: Overloading the Sprint Backlog is not a sustainable approach.,Ask the Scrum Master to extend the Sprint duration.,Incorrect: Sprints have fixed durations and cannot be extended.,,,,,1
"During the Daily Scrum, the Developers realize they are not making sufficient progress toward the Sprint Goal. What should they do? (Choose the best answer)","The Daily Scrum allows the Developers to inspect progress and adapt their plans, ensuring they remain focused on achieving the Sprint Goal. <i>The Developers plan their work for the next 24 hours and inspect the progress toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Continue with the current plan and hope to catch up later.,Incorrect: The team should inspect and adapt their plan to improve their chances of achieving the Sprint Goal.,Discuss the issues during the Daily Scrum and adjust the plan as needed.,Correct: The Daily Scrum is the right place to inspect progress and adapt plans to meet the Sprint Goal.,Ask the Scrum Master to solve the issues for them.,Incorrect: The Scrum Master facilitates but does not directly solve issues for the team.,Wait until the Sprint Retrospective to address the issues.,"Incorrect: Issues impacting progress should be addressed immediately, not delayed until the Retrospective.",,,,,2
"During the Sprint Retrospective, the team identifies that communication issues are affecting their collaboration. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions during the Retrospective to help the team identify specific actions to improve communication, enhancing collaboration and team performance. <i>The Scrum Master ensures that the Scrum Team understands the importance of inspecting and adapting.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Ignore the issue and let the team resolve it independently.,"Incorrect: The Scrum Master should facilitate improvements in team communication, not ignore issues.",Facilitate a discussion to identify specific communication improvements and implement them.,Correct: The Scrum Master should help the team identify specific actions to improve communication.,Report the communication issues to management for resolution.,"Incorrect: The Scrum Master should handle team dynamics within the Scrum Team, not escalate to management.",Change the Daily Scrum format to address communication problems.,Incorrect: The Daily Scrum’s purpose is not to address communication issues directly.,,,,,2
"During the Sprint Review, stakeholders suggest changes that would impact the current Sprint Goal. What should the Scrum Team do? (Choose the best answer)","The Scrum Team should discuss the stakeholder feedback and update the Product Backlog, ensuring that future Sprints reflect the needed changes without disrupting the current Sprint. <i>The purpose of the Sprint Review is to inspect the outcome of the Sprint and determine future adaptations.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Immediately change the Sprint Goal to accommodate stakeholder feedback.,Incorrect: The Sprint Goal is fixed once the Sprint begins and should not be changed mid-Sprint.,Discuss the feedback and update the Product Backlog for future Sprints.,"Correct: The Scrum Team should use the feedback to adapt future work, not change the current Sprint Goal.",Ignore the feedback as it is too late to make changes.,Incorrect: Feedback is valuable and should be considered for future work.,End the Sprint early to start a new one with the updated goal.,Incorrect: Sprints should run their full duration unless the Sprint Goal is no longer relevant.,,,,,2
"During the Sprint, the Developers find that they are unable to complete all the work they initially planned. What should they do? (Choose the best answer)","The Developers should work with the Product Owner to adjust the Sprint Backlog, ensuring that the Sprint remains focused on achieving the Sprint Goal within the timebox. <i>The Developers can adjust their plan each day during the Sprint, and adjust the Sprint Backlog as needed.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Ask the Scrum Master to adjust the Sprint Goal.,"Incorrect: The Sprint Goal remains fixed once the Sprint starts; adjustments should focus on the Sprint Backlog, not the goal.",Work with the Product Owner to adjust the Sprint Backlog as needed.,Correct: The team should collaborate with the Product Owner to adjust the Sprint Backlog based on current progress.,Extend the Sprint duration to finish the remaining work.,Incorrect: Sprints are time-boxed and should not be extended.,Cancel the Sprint and start over with a new plan.,Incorrect: Sprints should not be canceled unless the Sprint Goal becomes obsolete.,,,,,2
Which practice helps ensure the team consistently improves its working process during the Sprint Retrospective? (Choose the best answer),"Facilitating discussions during the Retrospective helps the team identify and agree on actionable improvements, enhancing their working process. <i>The purpose of the Sprint Retrospective is to plan ways to increase quality and effectiveness.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Assigning improvement tasks to specific team members immediately after each Retrospective.,Incorrect: Assigning tasks undermines the team’s collective responsibility for improvement.,Facilitating a discussion where the team identifies key improvements and agrees on actionable steps.,Correct: Collaborative discussions ensure the team takes ownership of their improvement actions.,Having the Scrum Master decide on the improvements and assign them to the team.,"Incorrect: The Scrum Master facilitates, but improvements should be identified and owned by the team.",Skipping Retrospectives if the team feels satisfied with their current process.,"Incorrect: Retrospectives are essential for ongoing improvement, regardless of current satisfaction levels.",,,,,2
Which action should the Scrum Master take if the Developers do not meet the Sprint Goal? (Choose the best answer),"If the Sprint Goal is not met, the Scrum Master facilitates a discussion in the Sprint Retrospective to identify areas of improvement and help the team adapt. <i>The Scrum Master ensures that the event takes place and that attendants understand its purpose.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Punish the team for not achieving the goal.,Incorrect: The Scrum Master does not punish; they coach the team toward continuous improvement.,Facilitate a discussion during the Sprint Retrospective on what went wrong.,Correct: The Sprint Retrospective is the place to reflect on challenges and adjust for future Sprints.,Report the failure to stakeholders and management.,Incorrect: The Scrum Team handles their own improvements internally without blame.,Extend the Sprint to allow more time to complete the goal.,Incorrect: Sprints are time-boxed and should not be extended.,,,,,2
What is the primary goal of conducting Sprint Reviews with stakeholders? (Choose the best answer),"The Sprint Review aims to inspect the Increment, gather stakeholder feedback, and adapt the Product Backlog to better meet the product’s needs. <i>The Sprint Review is a working session and the Scrum Team should avoid limiting it to a presentation.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,To evaluate individual team member performance based on their contributions.,Incorrect: The Sprint Review is not an evaluation of individual performance but a collaborative discussion on the Increment.,"To inspect the Increment, gather feedback, and adapt the Product Backlog accordingly.",Correct: The Sprint Review helps align the product with stakeholder needs and guides future work.,To finalize the work done during the Sprint and close it out formally.,"Incorrect: The Sprint Review is a working session for feedback, not a formal closure event.",To set new priorities for the next Sprint without involving the Product Owner.,Incorrect: The Product Owner plays a key role in setting priorities and updating the Product Backlog based on feedback.,,,,,2
What is the main function of the Sprint Goal in Scrum? (Choose the best answer),"The Sprint Goal provides a common objective that guides the team’s work during the Sprint, helping them stay focused and aligned. <i>The Sprint Goal is the single objective for the Sprint.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,To assign specific tasks to team members.,Incorrect: The Sprint Goal does not assign tasks; it provides focus and direction for the Sprint.,To provide a single objective for the team to achieve during the Sprint.,Correct: The Sprint Goal offers the team a common objective and focus for the Sprint.,To measure the performance of individual Developers.,"Incorrect: The Sprint Goal is about team progress, not individual performance.",To define the exact amount of work that must be completed in the Sprint.,Incorrect: The Sprint Goal guides the work but does not dictate the exact scope.,,,,,2
The Scrum Team notices that stakeholders are not actively engaging during the Sprint Review. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate discussions with stakeholders to improve their engagement during Sprint Reviews, ensuring that their feedback is incorporated into the team's work. <i>The Scrum Master ensures that Scrum events take place and are positive, productive, and kept within the timebox.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Report the issue to management to get stakeholders involved.,"Incorrect: The Scrum Master should address the issue directly with the stakeholders and the team, not escalate to management.",Facilitate a discussion with the stakeholders to understand their needs and improve engagement.,Correct: The Scrum Master should engage stakeholders in discussions to ensure their feedback and needs are met.,Cancel future Sprint Reviews until stakeholders commit to attending.,Incorrect: Sprint Reviews are essential for inspecting and adapting; they should not be canceled.,Ignore the issue and focus on team activities only.,Incorrect: Stakeholder feedback is crucial for the Scrum Team to adapt and improve.,,,,,2
The Developers have noticed that the Daily Scrum is becoming unproductive. What is the best approach for the Scrum Master? (Choose the best answer),The Scrum Master should facilitate discussions on improving the Daily Scrum to ensure it remains valuable. <i>The Scrum Master ensures that the event takes place and is kept within the timebox.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Cancel the Daily Scrum until the team feels it’s needed again.,Incorrect: The Daily Scrum is essential and should not be skipped.,Facilitate a discussion to find ways to improve the Daily Scrum.,Correct: The Scrum Master should help the team make the Daily Scrum more effective and valuable.,Assign a team member to lead the Daily Scrum.,Incorrect: The Daily Scrum is a self-organized event led by the Developers.,Turn the Daily Scrum into a longer meeting to cover more topics.,Incorrect: Extending the Daily Scrum can reduce its focus and efficiency.,,,,,2
A Scrum Team is struggling to incorporate stakeholder feedback into their Product Backlog efficiently. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate feedback sessions to ensure stakeholder input is captured and prioritized effectively, supporting alignment and continuous improvement. <i>Stakeholders play a vital role in providing feedback that informs Product Backlog refinement.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Ask the Product Owner to collect all feedback and handle it independently to speed up the process.,Incorrect: Feedback incorporation should be a collaborative process involving the whole team during refinement.,Facilitate a feedback session with stakeholders and the team to capture and prioritize feedback for refinement.,Correct: Facilitating feedback sessions ensures that stakeholder input is effectively captured and integrated into the Product Backlog.,Ignore the feedback until the end of the Sprint to avoid disruptions.,Incorrect: Ignoring feedback delays valuable input and can lead to misalignment with stakeholder needs.,Assign feedback tasks to specific team members to handle outside of regular Scrum events.,Incorrect: Feedback should be addressed collaboratively and transparently within the Scrum framework.,,,,,2
"During Sprint Planning, the team realizes that they have overestimated their capacity for the Sprint. What should they do? (Choose the best answer)","The Developers should adjust the scope of work during Sprint Planning to align with their capacity, ensuring they set a realistic Sprint Goal. <i>Developers are solely responsible for creating a plan for the Sprint, the Sprint Backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Proceed with the original plan and adjust during the Sprint.,Incorrect: Starting with an unrealistic plan will likely result in failure to meet the Sprint Goal.,Reduce the scope of work to match their capacity and update the Sprint Backlog.,Correct: The team should adjust the Sprint Backlog during planning to set a realistic goal.,Extend the Sprint duration to complete all items.,Incorrect: Sprints are time-boxed and cannot be extended.,Ask the Product Owner to reprioritize the backlog.,"Incorrect: Reprioritization occurs during Sprint Planning, not mid-Sprint.",,,,,2
