title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
What is the best way for the Developers to handle technical debt in a Scrum environment? (Choose the best answer),"Technical debt should be made visible in the Product Backlog and addressed during Sprints as prioritized by the Product Owner, ensuring that quality remains high. <i>The Scrum Team ensures quality by adhering to a Definition of Done that requires any technical debt to be resolved.</i> (Scrum Guide 2020)",S,PSM-I,Concepts,Ignore it until it becomes critical.,Incorrect: Ignoring technical debt can lead to quality issues and increased maintenance costs.,Include it in the Product Backlog and address it during future Sprints.,Correct: Technical debt should be visible and prioritized like any other backlog item.,Handle it during a special hardening Sprint.,Incorrect: Scrum does not support special Sprints dedicated to fixing technical debt.,Assign it to specialists outside the team.,"Incorrect: All work, including technical debt, should be managed by the Scrum Team.",,,,,2
Which Scrum value is demonstrated when a team works together to complete a challenging task despite difficulties? (Choose the best answer),"Commitment is a core Scrum value demonstrated when the team dedicates themselves to achieving their goals, even when faced with difficulties. <i>Scrum Team members commit to achieving their goals and supporting each other.</i> (Scrum Guide 2020)",S,PSM-I,Concepts,Commitment,Correct: Commitment is shown when the team works together and perseveres through challenges to achieve their goals.,Focus,Incorrect: Focus relates to concentrating on the work of the Sprint Goal but does not specifically address overcoming difficulties.,Openness,Incorrect: Openness involves sharing progress and challenges but is not specifically about perseverance.,Respect,Incorrect: Respect involves valuing each other’s contributions but is not directly about overcoming challenges together.,,,,,1
True or False: The Product Owner is solely responsible for ordering the Product Backlog to maximize value. (Choose the best answer),The Product Owner is the only role accountable for ordering the Product Backlog to maximize product value. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),TF,PSM-I,Roles and Responsibilities,,Correct: The Product Owner is solely accountable for ordering the Product Backlog and ensuring it maximizes product value.,,Incorrect: The Product Owner is responsible for managing and ordering the Product Backlog.,,,,,,,,,true
Which three activities should the Product Owner regularly engage in to maximize the value delivered by the Scrum Team? (Choose the three best answers),"Regular backlog refinement, stakeholder engagement, and collaboration with the Scrum Master help the Product Owner maximize the value delivered by the Scrum Team. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020)",M,PSM-I,Roles and Responsibilities,Constantly refining and prioritizing the Product Backlog based on stakeholder input.,Correct: Continuous refinement helps ensure that the Product Backlog reflects the most current and valuable work.,Micromanaging the team’s daily tasks to ensure alignment with the Product Goal.,"Incorrect: The Product Owner should focus on backlog management, not micromanaging the team’s work.",Engaging with stakeholders to gather feedback and ensure alignment with market needs.,Correct: Stakeholder engagement helps keep the Product Backlog aligned with external needs and expectations.,Approving every task before it is started by the Developers.,Incorrect: The Product Owner prioritizes work but does not approve individual tasks.,Collaborating closely with the Scrum Master to address impediments that impact value delivery.,Correct: Collaboration with the Scrum Master ensures that the team can address impediments efficiently and maintain focus on value.,,,"1,3,5"
The Scrum Master notices that the Product Owner is not engaging adequately with the Developers. What actions should the Scrum Master take? (Choose the two best answers),"The Scrum Master should coach the Product Owner and facilitate workshops to improve communication, enhancing collaboration between the Product Owner and Developers. <i>The Scrum Master helps the Scrum Team focus on creating high-value Increments that meet the Definition of Done.</i> (Scrum Guide 2020)",M,PSM-I,Roles and Responsibilities,Coach the Product Owner on their role and the importance of collaboration with the team.,Correct: Coaching helps the Product Owner understand their responsibilities and improve engagement.,Facilitate workshops to improve communication between the Product Owner and Developers.,Correct: Facilitating collaboration workshops can help bridge communication gaps.,Take over the Product Owner’s responsibilities temporarily.,Incorrect: The Scrum Master does not take over responsibilities of other roles.,Report the issue to management for intervention.,Incorrect: The Scrum Master should address the issue within the team before escalating.,Ignore the situation as it does not directly impact the Scrum Master’s duties.,Incorrect: The Scrum Master is responsible for ensuring effective team collaboration.,,,"1,2"
Which two actions are essential for the Product Owner to maximize the value of the product? (Choose the two best answers),The Product Owner maximizes value by prioritizing the Product Backlog and clearly communicating the vision and Product Goal to the Scrum Team. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),M,PSM-I,Roles and Responsibilities,Assigning specific tasks to Developers during the Sprint.,Incorrect: The Developers manage their own tasks; the Product Owner focuses on backlog management.,Prioritizing the Product Backlog to ensure the most valuable work is done first.,Correct: The Product Owner orders the Product Backlog to maximize value.,Communicating the vision and Product Goal clearly to the Scrum Team.,Correct: Effective communication ensures the team understands what needs to be achieved.,Facilitating the Daily Scrum to keep the team focused.,Incorrect: The Scrum Master facilitates events; the Product Owner focuses on value.,Reporting team performance to stakeholders regularly.,"Incorrect: The Product Owner manages backlog transparency and prioritization, not performance reporting.",,,"2,3"
Which two activities are critical for the Product Owner during a Sprint? (Choose the two best answers),The Product Owner's key responsibilities include prioritizing the Product Backlog and collaborating with stakeholders to refine it based on feedback. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),M,PSM-I,Roles and Responsibilities,Managing the Developers' daily tasks.,Incorrect: The Developers manage their own tasks; the Product Owner focuses on backlog management.,Ordering the Product Backlog to ensure the most valuable work is prioritized.,Correct: The Product Owner is responsible for maximizing the value by prioritizing the backlog.,Attending the Daily Scrum to track progress.,"Incorrect: The Product Owner’s attendance at Daily Scrums is optional, not mandatory.",Collaborating with stakeholders to refine the Product Backlog based on feedback.,Correct: Stakeholder collaboration ensures the Product Backlog reflects the most valuable work.,Facilitating the Sprint Retrospective.,"Incorrect: The Scrum Master facilitates the Sprint Retrospective, not the Product Owner.",,,"2,4"
Which two roles are essential during the refinement of the Product Backlog? (Choose the two best answers),Backlog refinement involves the Product Owner and Developers working together to ensure items are ready for future Sprints. <i>The Product Owner and Developers collaborate on Product Backlog refinement as needed.</i> (Scrum Guide 2020),M,PSM-I,Roles and Responsibilities,Scrum Master and Developers,Incorrect: The Scrum Master facilitates but does not actively refine.,Product Owner and Developers,Correct: The Product Owner and Developers collaborate on refining the Product Backlog.,Scrum Master and Product Owner,"Incorrect: While the Scrum Master can facilitate, the Developers and Product Owner do the refinement.",Stakeholders and Product Owner,Incorrect: Stakeholders provide input but are not involved directly in refinement.,Developers and Stakeholders,Incorrect: Stakeholders do not directly refine; they provide feedback.,,,"2,3"
A Developer feels overwhelmed by their workload and asks the Scrum Master for help. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate a team discussion to help the Developers self-manage their workload, ensuring the team can adapt and continue to work effectively. <i>Developers are self-managing, meaning they internally decide who does what, when, and how.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Assign some of the work to another Developer to balance the load.,Incorrect: The Developers are self-managing and decide together how to handle their work.,Facilitate a team discussion to redistribute the work or adjust the plan.,"Correct: The Scrum Master should facilitate a discussion, allowing the team to self-manage and adapt as needed.",Take on some of the work themselves to help the Developer.,Incorrect: The Scrum Master does not do the work of the Developers.,Report the workload issue to the Product Owner.,Incorrect: The Scrum Master should address the issue within the team rather than escalating externally.,,,,,2
"A Developer is frequently taking on more work than they can handle, causing delays. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions that help the team manage their workload, improve estimation, and balance task distribution to avoid overcommitment. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Instruct the Developer to complete tasks faster to keep up with commitments.,Incorrect: Speeding up work compromises quality and sustainability.,Facilitate a discussion to help the team address workload management and improve task estimation.,Correct: The Scrum Master supports the team in managing their workload effectively through better estimation and planning.,Reassign the Developer’s tasks to others to balance the workload.,Incorrect: Task reassignment is not a sustainable solution and disrupts team dynamics.,Extend the Sprint to give more time for task completion.,Incorrect: Extending the Sprint disrupts the regular Scrum cadence.,,,,,2
A Product Owner frequently changes the priority of Product Backlog items during the Sprint. What should the Scrum Master do? (Choose the best answer),The Scrum Master should coach the Product Owner on the importance of maintaining focus during the Sprint to avoid disruptions and help the team stay aligned with the Sprint Goal. <i>The Scrum Master helps the Scrum Team understand the need for clear and concise Product Backlog items.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Allow the changes to keep the team focused on high-priority work.,Incorrect: Changes during the Sprint can disrupt the team’s focus and should be minimized.,Coach the Product Owner on the importance of maintaining a stable Sprint Backlog during the Sprint.,Correct: The Scrum Master should coach the Product Owner to minimize changes that could affect team focus and the Sprint Goal.,Ask the team to ignore the Product Owner’s changes.,Incorrect: The Scrum Master should not encourage ignoring any role's input but should facilitate proper communication.,Extend the Sprint to accommodate the changes.,Incorrect: Sprints are time-boxed and should not be extended.,,,,,2
A Scrum Team finds it difficult to implement new technologies due to a lack of specific expertise. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate training and learning opportunities to help the team build the skills needed to adopt new technologies, supporting continuous improvement. <i>The Scrum Team is cross-functional, meaning the members have all the skills necessary to create value each Sprint.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Assign the tasks requiring new technology to the most experienced Developers.,Incorrect: Assigning tasks based solely on experience can create bottlenecks and does not address the skill gap.,Facilitate training sessions or pair programming opportunities to build the necessary skills within the team.,Correct: Providing learning opportunities helps the team gain the skills needed to adopt new technologies effectively.,Ask the Product Owner to remove all items requiring new technologies from the backlog.,Incorrect: Avoiding technological advancements limits the team’s growth and adaptability.,Outsource the tasks to external experts temporarily.,Incorrect: Outsourcing disrupts team dynamics and does not help the team develop needed skills internally.,,,,,2
A Scrum Team is struggling with maintaining focus during their Sprints due to frequent interruptions. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate discussions to help the team identify and manage interruptions, enabling them to maintain focus on the Sprint Goal. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Remind the team to ignore external requests until the Sprint is over.,Incorrect: Ignoring external requests without proper communication may cause misalignment with stakeholders.,Facilitate a discussion to identify the source of interruptions and establish boundaries.,Correct: The Scrum Master helps the team manage interruptions and maintain focus on the Sprint Goal.,Adjust the Sprint Backlog to accommodate the interruptions.,Incorrect: Adjusting the Sprint Backlog mid-Sprint disrupts the team’s focus and planning.,Escalate the issue to upper management to prevent further interruptions.,Incorrect: The issue should be managed within the Scrum Team through improved communication and processes.,,,,,2
"During a Sprint, a Developer identifies a technical impediment that could delay the Sprint Goal. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to help the team identify and resolve impediments, ensuring progress toward the Sprint Goal. <i>The Scrum Master helps the Scrum Team remove impediments to the team’s progress.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Ask the Developer to work extra hours to resolve the issue.,Incorrect: Encouraging overwork is not a sustainable or effective solution.,Facilitate a discussion with the team to explore possible solutions and remove the impediment.,Correct: The Scrum Master helps the team address impediments and find collaborative solutions.,Escalate the problem to management for a quick fix.,Incorrect: Issues should be handled within the Scrum Team whenever possible.,Ignore the impediment and focus on the Sprint Goal.,Incorrect: Ignoring impediments can jeopardize the Sprint Goal.,,,,,2
"During a Sprint, a team member consistently misses Daily Scrums, citing work overload. What should the Scrum Master do? (Choose the best answer)",The Scrum Master should address attendance issues directly to ensure the team maintains regular communication and alignment during Daily Scrums. <i>The Daily Scrum is a key event for self-management and collaboration.</i> (Scrum Guide 2020),S,PSM-I,Roles and Responsibilities,Ignore the absences if the work is being completed on time.,Incorrect: Regular attendance is essential for team alignment and communication.,Discuss with the team member privately to understand the issue and stress the importance of participation.,Correct: Addressing the issue directly helps the team member understand their role in team collaboration.,Reassign the team member’s tasks to others to reduce their workload.,Incorrect: Redistributing work may temporarily relieve the burden but doesn’t address the root cause of missed meetings.,Report the issue to management for further action.,Incorrect: Handling such issues internally helps maintain trust and team cohesion.,,,,,2
"During Sprint Planning, the Developers express concerns about not having all the required skills to complete a critical task. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to help the team address skill gaps through collaboration and knowledge sharing, ensuring the Sprint Goal is achievable. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020)",S,PSM-I,Roles and Responsibilities,Assign the task to the most skilled Developer to ensure it's completed.,Incorrect: Task assignment is not the role of the Scrum Master; the team should self-organize to address skill gaps.,Facilitate a discussion on how the team can share knowledge or find alternative ways to complete the task.,Correct: The Scrum Master helps the team find collaborative solutions to skill gaps.,"Ignore the concern, assuming the team will figure it out.",Incorrect: Ignoring skill gaps can lead to incomplete work and missed Sprint Goals.,Ask the Product Owner to adjust the Sprint Backlog to remove the task.,"Incorrect: Adjusting the backlog should be a last resort; first, the team should explore ways to complete the task.",,,,,2
True or False: The Product Backlog should be kept static and only updated at the end of each Sprint. (Choose the best answer),"The Product Backlog is continuously updated to reflect the current state of requirements, ensuring it remains relevant and aligned with stakeholder needs. <i>The Product Backlog is a dynamic, ordered list that is regularly refined to maximize value.</i> (Scrum Guide 2020)",TF,PSM-I,Scrum Artifacts,,Incorrect: The Product Backlog is dynamic and should be updated regularly to reflect new insights and feedback.,,"Correct: The Product Backlog is a living document that evolves as new information becomes available, ensuring it reflects the latest priorities and requirements.",,,,,,,,,false
Which three best practices can help a Scrum Team maintain a healthy Product Backlog? (Choose the three best answers),"Maintaining a healthy Product Backlog involves regular refinement, stakeholder collaboration, and updating items based on feedback. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Regularly refining items to ensure they are clear and actionable.,Correct: Refinement keeps the Product Backlog up to date and ensures items are ready for future Sprints.,Assigning tasks to specific Developers during refinement sessions.,Incorrect: Tasks are not assigned during refinement; the focus is on clarifying and estimating items.,Collaborating with stakeholders to gather feedback and adjust priorities.,Correct: Stakeholder input helps keep the Product Backlog aligned with current needs and priorities.,Documenting detailed specifications for every Product Backlog item.,Incorrect: Detailed documentation is not necessary; clarity and alignment with the Product Goal are more important.,Using feedback from completed Sprints to update the Product Backlog.,Correct: Feedback helps the Product Owner adjust priorities and refine items to better meet stakeholder needs.,,,"1,3,5"
Which three elements are critical to the Sprint Backlog? (Choose the three best answers),"The Sprint Backlog includes the selected Product Backlog items, the Sprint Goal, and the plan for achieving the Sprint Goal. <i>The Sprint Backlog is a highly visible, real-time picture of the work that the Developers plan to accomplish.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,The selected Product Backlog items for the Sprint.,Correct: These items represent the work planned for the Sprint.,A detailed list of tasks for each team member.,Incorrect: The Sprint Backlog does not contain task lists; it’s a plan by the Developers.,The Sprint Goal.,Correct: The Sprint Goal provides direction and focus for the Sprint.,The plan for how the Developers will work together to achieve the Sprint Goal.,Correct: This plan helps guide the Developers in completing the work needed for the Sprint.,A review of completed work from the last Sprint.,"Incorrect: The Sprint Backlog focuses on the current Sprint, not past work.",,,"1,3,4"
Which three elements should be included in the Sprint Backlog? (Choose the three best answers),"The Sprint Backlog includes the selected Product Backlog items, the Sprint Goal, and the plan for achieving that goal. <i>The Sprint Backlog is a plan by and for the Developers.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,The Product Backlog items selected for the Sprint.,Correct: These items represent the work that the team plans to complete during the Sprint.,The Sprint Goal.,Correct: The Sprint Goal provides focus and guidance for the team’s work during the Sprint.,The completed Increment from the previous Sprint.,Incorrect: The Increment reflects completed work and is not part of the Sprint Backlog.,The plan for how the team will achieve the Sprint Goal.,Correct: The team’s plan outlines how they will complete the selected Product Backlog items.,The Product Owner’s approval of each task.,Incorrect: Approval processes are not part of the Sprint Backlog; it focuses on the team’s work plan and goals.,,,"1,2,4"
Which two key responsibilities does the Product Owner have during backlog refinement? (Choose the two best answers),"The Product Owner collaborates with the Developers to refine and prioritize Product Backlog items, ensuring that the backlog is clear, actionable, and aligned with stakeholder needs. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Artifacts,Setting estimates for Product Backlog items to guide planning decisions.,"Incorrect: Estimation is a responsibility of the Developers, not the Product Owner.","Collaborating with Developers to clarify and refine items, ensuring they are ready for future Sprints.","Correct: Collaboration helps ensure that backlog items are clear, actionable, and aligned with current priorities.","Prioritizing items based on stakeholder feedback, market conditions, and product strategy.",Correct: The Product Owner is responsible for ensuring that the backlog reflects the latest priorities and strategy.,Handling all refinement sessions independently to maintain control over the Product Backlog.,"Incorrect: Refinement should be a collaborative effort, not managed by the Product Owner alone.",Delegating refinement tasks to team members to speed up the process.,Incorrect: Refinement is best done collaboratively to ensure shared understanding and alignment.,,,"1,3"
Which two roles work together most closely to ensure the Product Backlog reflects the current priorities? (Choose the two best answers),The Product Owner collaborates closely with the Developers and receives support from the Scrum Master to ensure the Product Backlog is well managed and prioritized. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),M,PSM-I,Scrum Artifacts,Scrum Master and Product Owner,Correct: The Product Owner manages the Product Backlog with support from the Scrum Master in facilitating discussions and refinement.,Developers and Stakeholders,"Incorrect: Stakeholders provide feedback, but the Developers work directly with the Product Owner on backlog items.",Product Owner and Developers,Correct: The Product Owner collaborates with the Developers to refine and prioritize items based on the latest needs and insights.,Scrum Master and Stakeholders,"Incorrect: Stakeholders provide input, but managing the backlog is not a direct responsibility of the Scrum Master.",Product Owner and Stakeholders,"Incorrect: While stakeholders influence priorities, the Product Owner manages the Product Backlog.",,,"1,3"
A Scrum Team is experiencing repeated issues with unclear requirements during Sprints. What action should the Scrum Master take? (Choose the best answer),"The Scrum Master should facilitate refinement sessions to ensure that Product Backlog items are clear and understood, minimizing issues during Sprints. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,Instruct the Developers to proceed based on their best guess.,Incorrect: Assumptions without clarification can lead to errors and misalignment.,Facilitate a backlog refinement session to improve the clarity of Product Backlog items.,Correct: Refinement helps ensure that requirements are clear and well understood before Sprints.,Ignore the issue as part of the natural challenges of development.,Incorrect: Ignoring the issue can lead to ongoing inefficiencies and reduced product quality.,Ask the Product Owner to simplify requirements to avoid confusion.,Incorrect: Simplification is not always the solution; clarity and thorough understanding are key.,,,,,2
What is the main purpose of refining Product Backlog items during a Sprint? (Choose the best answer),"The main purpose of refining Product Backlog items is to ensure they are clear, well-understood, and ready for selection in future Sprints. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To assign tasks to specific Developers before the next Sprint Planning.,"Incorrect: Refinement focuses on clarifying items, not assigning tasks.","To ensure that items are clear, actionable, and ready for future Sprints.",Correct: Refinement helps the team prepare work that can be easily understood and executed in upcoming Sprints.,To decide which items will be worked on in the current Sprint.,"Incorrect: Sprint Planning, not refinement, determines what will be worked on in the current Sprint.",To estimate the time required for each task in the Product Backlog.,"Incorrect: Refinement is about understanding and prioritizing items, not detailed task time estimation.",,,,,2
What is the primary function of the Definition of Ready in Scrum? (Choose the best answer),"The Definition of Ready sets the criteria that Product Backlog items must meet to be considered ready for inclusion in a Sprint, ensuring clarity and actionability. <i>Product Backlog items that can be considered for selection in a Sprint should meet the Definition of Ready.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To ensure that all Product Backlog items are fully detailed before being selected for a Sprint.,"Incorrect: While detail is important, the Definition of Ready focuses on readiness for work, not exhaustive detailing.",To set criteria that Product Backlog items must meet before being accepted into a Sprint.,"Correct: The Definition of Ready ensures that items are clear, actionable, and ready for inclusion in a Sprint.",To validate that completed work meets all quality standards.,"Incorrect: This is the purpose of the Definition of Done, not the Definition of Ready.",To guarantee that the Sprint Goal will be achieved.,Incorrect: The Definition of Ready helps prepare work for Sprints but does not guarantee goal achievement.,,,,,2
What is the primary role of the Product Backlog in Scrum? (Choose the best answer),"The Product Backlog is an ordered list of all work needed for the product, maintained by the Product Owner to maximize value. <i>The Product Backlog is an ordered list of everything that is known to be needed in the product.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To assign tasks to Developers during the Sprint.,Incorrect: The Product Backlog does not assign tasks; it lists work needed for the product.,"To provide an ordered list of all work needed for the product, managed by the Product Owner.",Correct: The Product Backlog is managed by the Product Owner to ensure it reflects the most valuable work.,To track the team’s performance over time.,"Incorrect: The Product Backlog focuses on future work, not performance tracking.",To ensure all team members have an equal workload.,"Incorrect: The Product Backlog prioritizes work based on value, not equal distribution of tasks.",,,,,2
"True or False: During the Daily Scrum, each Developer must provide an update on their progress toward the Sprint Goal. (Choose the best answer)",The Daily Scrum focuses on how each Developer’s progress contributes to achieving the Sprint Goal and planning the next steps. <i>The purpose of the Daily Scrum is to inspect progress toward the Sprint Goal and adapt the Sprint Backlog as necessary.</i> (Scrum Guide 2020),TF,PSM-I,Scrum Events,,Correct: The Daily Scrum focuses on progress toward the Sprint Goal and how to plan the next 24 hours.,,Incorrect: The Daily Scrum is about inspecting progress and adapting plans to meet the Sprint Goal.,,,,,,,,,true
True or False: The Sprint Planning event is critical for setting the direction of the Sprint. (Choose the best answer),"Sprint Planning sets the Sprint Goal and defines the work that the Developers will undertake, providing direction for the Sprint. <i>The purpose of Sprint Planning is to define what can be delivered in the Sprint and how that work will be achieved.</i> (Scrum Guide 2020)",TF,PSM-I,Scrum Events,,Correct: Sprint Planning defines what can be done during the Sprint and sets the Sprint Goal.,,Incorrect: Sprint Planning is essential for setting the Sprint’s direction and planning the work.,,,,,,,,,true
Which three elements are essential to a successful Sprint Review? (Choose the three best answers),"Engaging stakeholders, inspecting the Product Backlog, and adapting it based on feedback are key elements of a successful Sprint Review. <i>The Sprint Review is a working session, and the Scrum Team should avoid limiting it to a presentation.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,Presenting the Increment to stakeholders as a formal product release.,"Incorrect: The Sprint Review is a feedback session, not a formal release event.",Engaging stakeholders in a discussion about what was accomplished and how it aligns with the Product Goal.,Correct: Stakeholder engagement helps ensure the product aligns with market needs and expectations.,Inspecting the Product Backlog and adapting it based on feedback received during the Review.,Correct: Adaptation of the Product Backlog ensures it reflects the latest feedback and priorities.,Focusing solely on the positive aspects of the Increment to boost team morale.,"Incorrect: Constructive feedback, including areas for improvement, is essential for product growth.",Planning the next Sprint in detail to immediately incorporate feedback.,Incorrect: The Sprint Review is not for detailed planning but for feedback and adaptation.,,,"1,3,5"
Which two actions are essential for the Scrum Master to facilitate an effective Sprint Retrospective? (Choose the two best answers),The Scrum Master should facilitate an inclusive and structured Sprint Retrospective to help the team identify actionable improvements. <i>The Sprint Retrospective is an opportunity for the Scrum Team to inspect itself and create a plan for improvements.</i> (Scrum Guide 2020),M,PSM-I,Scrum Events,Ensure every team member has an equal opportunity to speak.,Correct: Equal participation helps gather diverse insights and fosters a collaborative environment.,Assign specific actions to team members for the next Sprint.,"Incorrect: Actions should be agreed upon by the team, not assigned by the Scrum Master.",Use facilitation techniques to keep the discussion focused and constructive.,Correct: Effective facilitation helps the team stay on topic and generate valuable outcomes.,Focus only on the negative aspects to drive improvement.,Incorrect: A balanced approach helps the team reflect on both successes and areas for improvement.,Schedule the Retrospective at the team’s convenience to ensure attendance.,Incorrect: Retrospectives should be time-boxed and occur regularly to maintain momentum.,,,"2,3"
Which two practices can help prevent common anti-patterns in Sprint Planning? (Choose the two best answers),"Fully refined Product Backlog items and a focus on the Sprint Goal help prevent common anti-patterns in Sprint Planning, ensuring a productive and aligned planning session. <i>Sprint Planning sets the direction of the Sprint by defining the Sprint Goal and selecting work to achieve it.</i> (Scrum Guide 2020)",M,PSM-I,Scrum Events,Ensuring all Product Backlog items are fully refined before the Sprint Planning session.,Correct: Fully refined items help ensure that the team can accurately plan their work.,Allowing the Scrum Master to assign tasks to team members.,"Incorrect: The Scrum Master facilitates, but task assignment is done by the Developers themselves.",Keeping the focus on the Sprint Goal and the work needed to achieve it.,Correct: A focused approach helps prevent distractions and keeps planning on track.,Skipping the discussion of the Sprint Goal to save time.,Incorrect: The Sprint Goal provides direction and purpose for the Sprint.,Allowing stakeholders to participate actively in task estimation.,"Incorrect: Task estimation is a responsibility of the Scrum Team, not stakeholders.",,,"1,3"
A Scrum Team has trouble maintaining a steady velocity due to frequent changes in team composition. What should the Scrum Master do? (Choose the best answer),"The Scrum Master should facilitate Retrospectives that focus on adapting to changes in team composition, helping the team find ways to maintain stability and a consistent work rhythm. <i>The Sprint Retrospective is an opportunity for the Scrum Team to inspect itself and create a plan for improvements to be enacted during the next Sprint.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Encourage the team to ignore velocity as a metric until the team stabilizes.,"Incorrect: While velocity may fluctuate, it remains a valuable tool for understanding team performance and planning.",Facilitate Retrospectives focused on adapting to changes and finding ways to stabilize the team’s working rhythm.,Correct: Retrospectives provide opportunities for the team to reflect on challenges and adapt their processes to maintain stability.,Assign tasks based on team members’ strengths to maximize output regardless of team changes.,Incorrect: Task assignment should be managed collectively to promote team collaboration and learning.,Escalate the issue to management to prevent further changes in team composition.,Incorrect: The Scrum Master should first help the team adapt to changes before considering escalation.,,,,,2
"During Sprint Planning, the Developers are unsure about the complexity of a new feature. What should they do? (Choose the best answer)","The Developers should break down complex features into smaller tasks, making them easier to estimate and commit to, ensuring they can meet the Sprint Goal. <i>Product Backlog items that can be done by the Developers within one Sprint are deemed ready for selection in Sprint Planning.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Commit to the feature regardless of uncertainty.,Incorrect: Committing to work with high uncertainty can jeopardize the Sprint Goal.,"Break down the feature into smaller, manageable tasks and commit to what they understand.","Correct: Breaking down complex items into smaller, clearer tasks helps the team commit with confidence.",Ask the Product Owner to remove the feature entirely.,"Incorrect: The feature should be refined, not removed, if it is of value.",Postpone all complex features to future Sprints.,Incorrect: Addressing complexity through refinement and understanding is preferable to postponing.,,,,,2
"During the Daily Scrum, the Developers identify an impediment that is slowing their progress. What should they do next? (Choose the best answer)","The Daily Scrum is designed for the Developers to inspect progress and address any impediments to their work, adapting their plan to stay on track toward the Sprint Goal. <i>The Daily Scrum is a 15-minute event for the Developers of the Scrum Team to inspect progress toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Continue working without addressing the impediment to stay on schedule.,Incorrect: Ignoring impediments can prevent the team from achieving the Sprint Goal.,Raise the impediment during the Daily Scrum and decide on a course of action as a team.,Correct: The Daily Scrum is the right place to discuss impediments and adapt the plan.,Ask the Scrum Master to solve the impediment immediately.,Incorrect: The Scrum Master facilitates but does not necessarily solve all impediments directly.,Wait until the Sprint Retrospective to address the impediment.,"Incorrect: Impediments should be addressed as soon as possible, not delayed until the Retrospective.",,,,,2
"During the Sprint Retrospective, the team identifies recurring issues with the clarity of requirements. What should the Scrum Master suggest? (Choose the best answer)",The Scrum Master should facilitate ongoing refinement sessions to enhance communication and ensure requirements are clear. <i>Refinement is an ongoing process that helps the Scrum Team to better understand Product Backlog items.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Create more detailed documentation for future Sprints.,Incorrect: Excessive documentation does not necessarily solve clarity issues.,Facilitate ongoing refinement sessions between Developers and the Product Owner.,Correct: Regular refinement helps ensure clarity and alignment on requirements.,Ask the Product Owner to provide more detailed specifications upfront.,"Incorrect: Refinement should be collaborative, not just a one-sided activity.",Assign a team member to act as an intermediary for requirement clarification.,Incorrect: This adds unnecessary roles and complexity.,,,,,2
